Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFNR	5741258	2012	12/14/2011	03803,03842,03842H	1	34.00
FFNR	5741259	2012	9/13/2012	03803,21008,56002L	1	24.00
FFNR	5741267	2012	11/3/2011	03803	1	20.00
FFNR	5741270	2012	9/18/2012	03803	1	10.00
FFNR	5741281	2012	2/9/2012	03803	1	15.00
FFNR	5741294	2012	11/3/2011	03803,03842,03847,03847H	1	85.00
FFNR	5741299	2012	3/9/2012	03803	1	32.00
FFNR	5741312	2012	12/8/2011	03803,03842,03842H	1	11.00
FFNR	5741313	2012	5/2/2012	03803,03842,03842H	1	32.00
FFNR	5741314	2012	11/28/2011	03803	1	22.00
FFNR	5741328	2012	10/27/2011	03803	1	18.00
FFNR	5741338	2012	11/29/2011	03803	1	20.00
FFNR	5741339	2012	12/20/2011	03803	1	24.00
FFNR	5741353	2012	12/6/2011	03803	1	10.00
FFNR	5741356	2012	12/21/2011	03803,04803,09803	1	10.00
FFNR	5741413	2012	10/6/2011	03803	1	10.50
FFNR	5741426	2012	10/4/2011	03803	1	26.00
FFNR	5741429	2012	10/18/2011	03803	1	11.50
FFNR	5741430	2012	10/4/2011	03803	1	13.00
FFNR	5741645	2012	2/29/2012	03803,71009	1	8.00
FFNR	5741646	2012	10/18/2011	03803,71009	1	8.00
FFNR	5741647	2012	3/1/2012	03803,71009	1	8.00
FFNR	5741649	2012	10/19/2011	03803,71009	1	6.00
FFNR	5741734	2012	12/8/2011	03803,71009	1	7.00
FFNR	5741984	2012	12/15/2011	03803,03842,03842H	1	15.00
FFNR	5741995	2012	3/7/2012	03803	1	15.00
FFNR	5742006	2012	10/6/2011	03803	1	15.00
FFNR	5742019	2012	6/20/2012	03803	1	28.00
FFNR	5742032	2012	10/6/2011	03803,03842	1	16.00
FFNR	5742053	2012	3/1/2012	03803	1	12.00
FFNR	5742059	2012	12/21/2011	03803	1	12.00
FFNR	5742104	2012	6/14/2012	03803,71009	1	3.00
FFNR	5742179	2012	2/27/2012	03803	1	30.00
FFNR	5742196	2012	1/25/2012	03803	1	24.00
FFNR	5742272	2012	10/27/2011	03803	1	24.00
FFNR	5742304	2012	8/23/2012	03803,71009	1	0.50
FFNR	5742396	2012	5/2/2012	03803	1	18.00
FFNR	5742398	2012	3/27/2012	03803	1	5.00
FFNR	5742407	2012	11/22/2011	03803	1	10.00
FFNR	5742434	2012	1/26/2012	03803,71009	1	10.00
FFNR	5742469	2012	6/19/2012	03803	1	19.00
FFNR	5742477	2012	11/1/2011	03803,18029A	1	10.00
FFNR	5742500	2012	9/14/2012	03803,03803A	1	45.00
FFNR	5742506	2012	1/24/2012	03803	1	13.50
FFNR	5742518	2012	3/9/2012	03803	1	12.00
FFNR	5742526	2012	11/17/2011	03803	1	8.00
FFNR	5742608	2012	12/21/2011	03803	1	12.00
FFNR	5742642	2012	2/23/2012	03803,03842	1	6.00
FFNR	5742661	2012	4/30/2012	03803,04803,09803,21005	1	34.50
FFNR	5742663	2012	10/3/2011	03803	1	22.00
FFNR	5742669	2012	3/30/2012	03803,04803,09803,21005	1	59.00
FFNR	5742704	2012	6/28/2012	03803	1	10.00
FFNR	5742721	2012	8/28/2012	03803	1	16.00
FFNR	5742731	2012	3/26/2012	03803,03847H,21005	1	56.00
FFNR	5742732	2012	4/30/2012	03803	1	10.00
FFNR	5742814	2012	2/14/2012	03803	1	15.00
FFNR	5743027	2012	11/8/2011	03803	1	18.00
FFNR	5743037	2012	11/21/2011	03803	1	14.00
FFNR	5743045	2012	10/5/2011	03803	1	23.00
FFNR	5743078	2012	9/12/2012	03803	1	16.00
FFNR	5743131	2012	1/5/2012	03803	1	10.00
FFNR	5743150	2012	4/3/2012	03803,21008,56002	1	10.00
FFNR	5743202	2012	12/29/2011	03803,04803,21005	1	23.30
FFNR	5743206	2012	8/22/2012	03803	1	15.00
FFNR	5743223	2012	12/21/2011	03003,03803	1	12.00
FFNR	5743263	2012	3/13/2012	03803	1	18.00
FFNR	5743271	2012	5/21/2012	03803	1	20.00
FFNR	5743281	2012	4/27/2012	03803	1	30.00
FFNR	5743288	2012	10/11/2011	03803,04803	1	8.00
FFNR	5743296	2012	4/12/2012	03803	1	15.00
FFNR	5743347	2012	9/18/2012	03803	1	16.00
FFNR	5743429	2012	5/21/2012	03803	1	19.00
FFNR	5743459	2012	9/19/2012	03803	1	6.00
FFNR	5743541	2013	2/14/2013	03803	1	10.00
FFNR	5743679	2012	1/19/2012	03803	1	16.00
FFNR	5743720	2012	5/8/2012	03803,03R845,04803	1	14.00
FFNR	5743929	2012	2/2/2012	03803	1	12.00
FFNR	5743951	2012	2/9/2012	18029A	1	14.00
FFNR	5743962	2013	12/19/2012	18029A	1	18.00
FFNR	5743969	2012	1/10/2012	03803	2	7.50
FFNR	5743978	2012	1/18/2012	03803,71009	1	2.50
FFNR	5743989	2012	9/4/2012	03803	1	30.00
FFNR	5744013	2012	7/10/2012	03803	1	16.00
FFNR	5744063	2012	9/19/2012	03803	1	24.00
FFNR	5744070	2012	1/25/2012	03803	2	30.00
FFNR	5744132	2012	11/18/2011	03037,03803	1	25.00
FFNR	5744134	2012	2/9/2012	18029A	1	15.00
FFNR	5744191	2012	8/31/2012	03803	2	20.00
FFNR	5744194	2012	8/2/2012	03803	1	16.00
FFNR	5744326	2012	1/3/2012	03803	1	30.00
FFNR	5744451	2012	4/4/2012	03803	1	18.00
FFNR	5744567	2012	5/15/2012	03803	1	8.00
FFNR	5744577	2012	10/7/2011	03803	1	28.00
FFNR	5744582	2012	1/24/2012	03842,21008,29001,56002B	1	44.00
FFNR	5744599	2012	8/2/2012	03803	1	10.00
FFNR	5744687	2012	4/23/2012	03803	1	8.00
FFNR	5744772	2012	6/21/2012	03803	1	8.00
FFNR	5744825	2012	10/26/2011	03803	1	22.00
FFNR	5744835	2012	4/30/2012	03803	1	48.00
FFNR	5744861	2012	10/18/2011	03803	1	30.50
FFNR	5744887	2012	10/12/2011	03803	1	20.00
FFNR	5744891	2012	5/2/2012	03803	1	9.00
FFNR	5744898	2012	10/7/2011	03803	1	30.00
FFNR	5744909	2012	11/10/2011	03803	1	30.00
FFNR	5744915	2012	11/4/2011	03803	1	16.00
FFNR	5744920	2012	11/15/2011	03037,03803,21005	1	13.50
FFNR	5745008	2012	1/18/2012	03803,04803	1	4.00
FFNR	5745018	2012	12/5/2011	03803	1	11.50
FFNR	5745020	2012	10/31/2011	03803	1	3.00
FFNR	5745074	2012	9/7/2012	03803	1	35.00
FFNR	5745076	2012	11/8/2011	03803,04803	1	13.00
FFNR	5745104	2013	8/24/2013	03803	1	14.50
FFNR	5745106	2012	10/25/2011	03803	1	10.00
FFNR	5745115	2015	6/17/2015	03803,56002E	1	2.00
FFNR	5745118	2013	1/7/2013	03803	1	25.00
FFNR	5745119	2012	5/25/2012	03803	1	16.00
FFNR	5745143	2013	9/18/2013	18029A	1	7.50
FFNR	5745155	2013	10/2/2012	18029A	1	38.00
FFNR	5745164	2013	9/18/2013	18029A	1	6.00
FFNR	5745177	2013	9/18/2013	18029A	1	6.00
FFNR	5745195	2014	12/26/2013	03803	1	15.00
FFNR	5745230	2012	11/16/2011	03803	1	13.00
FFNR	5745245	2012	11/23/2011	03803	1	46.00
FFNR	5745249	2012	11/7/2011	03803	1	20.00
FFNR	5745278	2012	4/19/2012	03803	1	25.00
FFNR	5745291	2012	7/9/2012	03803	1	24.00
FFNR	5745294	2012	10/14/2011	03803,21005	1	22.50
FFNR	5745299	2012	2/9/2012	03803	1	24.00
FFNR	5745316	2012	10/24/2011	03803,03803E,04803	1	19.00
FFNR	5745332	2012	2/8/2012	03842,03842H	1	10.00
FFNR	5745340	2012	2/21/2012	03803	1	8.00
FFNR	5745345	2012	5/3/2012	03803	1	7.00
FFNR	5745368	2012	3/20/2012	03803	1	38.00
FFNR	5745392	2012	3/12/2012	03803	1	8.00
FFNR	5745411	2012	2/15/2012	03803	1	6.50
FFNR	5745442	2015	3/10/2015	03803	1	17.00
FFNR	5745455	2012	2/27/2012	03803	1	5.00
FFNR	5745485	2012	5/24/2012	03803	1	5.00
FFNR	5745512	2012	6/8/2012	03803,21005,71009	1	23.00
FFNR	5745564	2012	4/13/2012	03803	1	8.00
FFNR	5745583	2012	3/1/2012	03803	1	29.00
FFNR	5745591	2012	6/6/2012	03803,21005	1	158.00
FFNR	5745603	2012	11/29/2011	03803	1	10.00
FFNR	5745641	2012	11/2/2011	03803	1	6.00
FFNR	5745657	2012	12/6/2011	03803	1	12.00
FFNR	5745658	2012	2/7/2012	03803,04803	2	40.00
FFNR	5745689	2013	10/2/2012	03803	1	12.00
FFNR	5745697	2013	8/23/2013	03803	1	15.00
FFNR	5745720	2012	11/8/2011	03803	1	10.00
FFNR	5745791	2012	12/21/2011	03803,03842H,03844H	1	84.00
FFNR	5745830	2012	5/1/2012	03803	1	8.00
FFNR	5745832	2012	11/10/2011	03803	1	16.00
FFNR	5745833	2012	7/18/2012	03803	1	21.00
FFNR	5745865	2012	11/1/2011	03803,04803,09803	1	10.00
FFNR	5745869	2012	3/7/2012	03803	1	7.00
FFNR	5745880	2012	10/27/2011	03803,04803,09803	1	18.00
FFNR	5745893	2012	3/15/2012	03803	1	28.00
FFNR	5745921	2012	3/6/2012	21008A,56002	1	5.00
FFNR	5745928	2012	10/18/2011	03803,03842,03842H	1	18.00
FFNR	5745938	2012	3/2/2012	03803	1	6.00
FFNR	5746198	2012	10/27/2011	03803,04803,09803	1	55.00
FFNR	5746204	2012	3/6/2012	03037,03803,03842,03842H	1	40.00
FFNR	5746251	2012	1/9/2012	03803	1	15.00
FFNR	5746295	2012	12/1/2011	03803,04803,09803	2	30.00
FFNR	5746305	2012	6/21/2012	03803,04803	2	41.00
FFNR	5746380	2012	6/15/2012	03803	1	10.00
FFNR	5746388	2012	5/16/2012	03803	1	10.00
FFNR	5746413	2011	8/29/2011	03803	1	12.00
FFNR	5746422	2012	4/26/2012	03803,04803	3	69.50
FFNR	5746474	2011	9/22/2011	03803	1	8.00
FFNR	5746510	2012	6/6/2012	03803	1	25.00
FFNR	5746549	2012	7/31/2012	03803	1	16.00
FFNR	5746554	2012	8/1/2012	03803	1	16.00
FFNR	5746629	2012	4/18/2012	03803	2	49.00
FFNR	5746678	2012	11/2/2011	03803	1	29.00
FFNR	5746911	2012	12/13/2011	03803,03803E,04803,09803	1	14.30
FFNR	5746976	2012	11/10/2011	03803	1	20.00
FFNR	5746984	2012	3/30/2012	03803,04803,09803	1	25.00
FFNR	5746985	2012	11/16/2011	03803,03803E,04803,09803	1	40.00
FFNR	5747303	2012	10/18/2011	03803	1	24.00
FFNR	5747358	2012	10/19/2011	03803	1	34.00
FFNR	5747364	2012	12/7/2011	03803,03842H	1	35.00
FFNR	5747375	2012	11/2/2011	03803	1	20.00
FFNR	5747386	2012	1/9/2012	21008	1	12.00
FFNR	5747414	2012	5/10/2012	03803	1	20.00
FFNR	5747439	2012	12/27/2011	03803	1	18.00
FFNR	5747505	2012	5/8/2012	03803	1	19.00
FFNR	5747518	2012	2/21/2012	03803,04803	2	39.50
FFNR	5747529	2012	6/14/2012	03842,03842H,03844H	1	42.00
FFNR	5747539	2012	6/21/2012	03803,04803	1	18.00
FFNR	5747587	2012	12/14/2011	03803,03803E,04803	1	3.00
FFNR	5747590	2013	10/16/2012	03803,04803,56002E	1	12.00
FFNR	5747628	2012	11/14/2011	03803,04803,09803	1	7.50
FFNR	5747638	2012	12/9/2011	03803,04803,09803	1	3.70
FFNR	5747652	2012	11/16/2011	03803	1	5.20
FFNR	5747656	2012	3/23/2012	03803	1	35.00
FFNR	5747679	2012	12/2/2011	03803	1	34.00
FFNR	5747702	2012	7/13/2012	03803	1	15.00
FFNR	5747720	2012	12/14/2011	03803	1	34.00
FFNR	5747727	2012	12/1/2011	03803	1	13.00
FFNR	5747842	2012	1/18/2012	03803,03803E,04803,09803	1	32.00
FFNR	5747852	2012	11/4/2011	03803,04803,09803	1	36.00
FFNR	5747865	2012	12/6/2011	03803,04803,09803	1	28.00
FFNR	5747881	2012	12/9/2011	03842,03842H	1	32.00
FFNR	5747885	2013	3/12/2013	03803	1	25.00
FFNR	5747891	2012	11/15/2011	03803,03803E,04803,09803	1	22.00
FFNR	5747916	2012	4/16/2012	03803	1	32.00
FFNR	5747954	2012	10/26/2011	03803	1	18.00
FFNR	5747961	2012	6/14/2012	03803	1	10.00
FFNR	5747985	2012	10/12/2011	03803,04803,09803	1	36.00
FFNR	5748003	2012	12/5/2011	03803	1	20.00
FFNR	5748063	2012	3/2/2012	03803,03803E	1	40.50
FFNR	5748083	2012	2/16/2012	03803,03842,04803	1	19.00
FFNR	5748085	2012	11/9/2011	21008A	1	6.00
FFNR	5748148	2012	3/20/2012	03803,04803	1	12.00
FFNR	5748155	2012	11/28/2011	18029D	1	12.00
FFNR	5748171	2012	12/13/2011	03803	1	19.30
FFNR	5748189	2012	1/6/2012	03803,03803E,04803,09803	1	20.00
FFNR	5748256	2013	3/5/2013	03803,04803	1	20.00
FFNR	5748337	2012	12/5/2011	03803,04803	1	8.00
FFNR	5748341	2012	11/29/2011	03803,04803	1	10.00
FFNR	5748369	2012	4/2/2012	03037,03803	1	8.00
FFNR	5748374	2012	3/28/2012	03803	1	14.00
FFNR	5748375	2012	6/1/2012	03803	1	12.00
FFNR	5748378	2012	3/13/2012	03803,03R800	1	18.00
FFNR	5748385	2012	2/1/2012	03803	1	10.00
FFNR	5748387	2012	1/27/2012	03803	1	15.00
FFNR	5748390	2012	3/7/2012	03842	1	18.00
FFNR	5748391	2012	6/5/2012	03803,21008	1	14.00
FFNR	5748395	2012	5/15/2012	03803	2	97.00
FFNR	5748398	2012	1/18/2012	03803	1	14.00
FFNR	5748402	2012	7/16/2012	21008,21008A	1	25.00
FFNR	5748408	2012	1/30/2012	03803	1	18.00
FFNR	5748421	2012	12/22/2011	03037,03803	2	22.00
FFNR	5748431	2012	10/27/2011	03803	1	12.00
FFNR	5748432	2012	2/13/2012	03803	1	19.00
FFNR	5748436	2012	3/7/2012	03803	1	24.00
FFNR	5748439	2012	2/21/2012	03803,21008	1	36.00
FFNR	5748440	2012	11/10/2011	03803	1	18.00
FFNR	5748441	2012	5/8/2012	03803	1	23.00
FFNR	5748442	2012	4/4/2012	03803,03842,03842H	1	28.00
FFNR	5748443	2012	1/13/2012	03803	1	16.50
FFNR	5748445	2012	12/8/2011	03803,45R800,58R800,86R800	1	15.00
FFNR	5748446	2012	2/24/2012	03803	1	35.00
FFNR	5748447	2012	3/1/2012	03803,03842	2	121.00
FFNR	5748452	2012	9/14/2012	03803	2	60.00
FFNR	5748453	2012	4/19/2012	03803,03842,03842H	1	28.00
FFNR	5748456	2012	5/31/2012	03803	1	20.00
FFNR	5748458	2012	12/14/2011	03R800	1	15.00
FFNR	5748459	2012	3/6/2012	03037,03803	1	14.00
FFNR	5748460	2012	1/4/2012	03803	1	18.00
FFNR	5748462	2012	5/24/2012	03803	1	22.00
FFNR	5748463	2012	12/14/2011	03037,03803,03842,03842H	1	14.00
FFNR	5748465	2012	12/5/2011	03803,03842,03842H	1	28.00
FFNR	5748467	2012	11/2/2011	03803	2	14.00
FFNR	5748468	2012	7/12/2012	03803	1	15.00
FFNR	5748470	2012	11/4/2011	03803	1	16.00
FFNR	5748473	2012	11/4/2011	03803	1	10.00
FFNR	5748475	2012	10/28/2011	03803	2	19.00
FFNR	5748477	2012	12/8/2011	03803,03842,03842H	1	16.00
FFNR	5748482	2012	2/23/2012	29001	1	14.00
FFNR	5748489	2012	3/19/2012	03803	1	26.00
FFNR	5748493	2012	11/3/2011	03842,03842H	1	26.00
FFNR	5748496	2012	2/16/2012	21008,21008A	1	14.00
FFNR	5748498	2012	5/7/2012	03803,56002	1	12.00
FFNR	5748499	2012	9/11/2012	03803	1	16.00
FFNR	5748502	2012	10/28/2011	03803	1	16.00
FFNR	5748510	2012	10/18/2011	03803,03842,03842H	1	17.00
FFNR	5748514	2012	10/13/2011	03803	1	16.00
FFNR	5748517	2012	11/22/2011	03803	1	9.50
FFNR	5748518	2012	6/28/2012	03037,03803,03842,03842H	1	35.50
FFNR	5748522	2012	12/9/2011	03803	1	19.00
FFNR	5748524	2012	2/1/2012	03803	1	37.00
FFNR	5748531	2012	1/25/2012	03803	1	20.00
FFNR	5748568	2012	10/19/2011	03803	1	8.00
FFNR	5748577	2012	11/4/2011	03803,04803	1	3.00
FFNR	5748584	2012	10/25/2011	03803,04803	1	5.00
FFNR	5748587	2012	10/20/2011	03803,03803A	2	60.00
FFNR	5748604	2012	2/1/2012	03803	1	35.00
FFNR	5748614	2012	10/5/2011	03842,03844,03844H	1	24.00
FFNR	5748646	2012	1/10/2012	03803,04803	1	39.00
FFNR	5748757	2012	7/9/2012	03803	1	40.00
FFNR	5748825	2012	1/31/2012	03803	2	48.00
FFNR	5748840	2012	7/17/2012	03803	1	8.00
FFNR	5748848	2012	6/8/2012	03803	1	24.00
FFNR	5748851	2012	11/17/2011	03803	1	40.00
FFNR	5748875	2012	3/28/2012	03803	1	14.00
FFNR	5748886	2012	8/1/2012	03842,03842H	1	10.00
FFNR	5748934	2012	1/12/2012	03803,03803A	1	60.00
FFNR	5748936	2012	11/14/2011	18029D	1	18.00
FFNR	5748945	2012	3/27/2012	03803,03842	1	12.00
FFNR	5749043	2012	9/24/2012	03803	1	40.00
FFNR	5749044	2012	9/6/2012	03803	1	40.00
FFNR	5749047	2012	10/13/2011	03803	1	80.00
FFNR	5749052	2012	10/13/2011	03803	1	16.00
FFNR	5749077	2012	12/12/2011	03803	1	25.00
FFNR	5749082	2012	6/21/2012	03803	1	10.00
FFNR	5749092	2012	9/7/2012	03803,03842,03842H	1	23.00
FFNR	5749211	2012	5/31/2012	03803	1	18.00
FFNR	5749218	2012	12/13/2011	03803	1	16.00
FFNR	5749233	2012	7/31/2012	03803	1	8.00
FFNR	5749260	2012	9/26/2012	03803	1	38.00
FFNR	5749299	2012	11/17/2011	03803,04803,09803	1	15.00
FFNR	5749357	2012	5/29/2012	03803	1	14.00
FFNR	5749363	2012	10/26/2011	03803	1	12.00
FFNR	5749412	2013	9/11/2013	03803,04803	1	15.50
FFNR	5749452	2012	11/9/2011	03037	1	20.00
FFNR	5749462	2012	2/14/2012	03803	1	20.00
FFNR	5749469	2012	4/19/2012	03803,03842,03842H,03844H,03847	1	40.00
FFNR	5749474	2012	11/2/2011	03803	1	45.00
FFNR	5749489	2012	3/21/2012	03803	1	40.00
FFNR	5749509	2012	4/5/2012	03803	1	24.50
FFNR	5749524	2012	2/15/2012	03803	1	16.00
FFNR	5749528	2014	5/13/2014	03803	1	20.00
FFNR	5749536	2012	2/23/2012	03803	1	20.00
FFNR	5749554	2012	2/2/2012	03803	1	20.00
FFNR	5749578	2012	11/7/2011	03803	1	15.00
FFNR	5749579	2012	12/1/2011	03803	1	20.00
FFNR	5749596	2012	4/30/2012	03803,21005	1	40.00
FFNR	5749604	2012	3/26/2012	03803	1	35.00
FFNR	5749606	2012	1/9/2012	03803	1	30.00
FFNR	5749607	2014	5/5/2014	03803	1	25.00
FFNR	5749609	2012	11/10/2011	03803	1	12.00
FFNR	5749617	2012	2/9/2012	03803	1	24.00
FFNR	5749732	2012	11/3/2011	03803,04803,09803,71009	1	24.00
FFNR	5749737	2012	7/9/2012	03803	1	15.00
FFNR	5749767	2012	1/12/2012	03803	1	20.00
FFNR	5749833	2012	11/10/2011	03803	1	40.00
FFNR	5749842	2012	1/27/2012	03803	1	5.50
FFNR	5749845	2012	12/8/2011	03803	1	10.00
FFNR	5749892	2012	9/18/2012	03803	1	20.00
FFNR	5749901	2012	10/31/2011	03803,18029A	1	20.00
FFNR	5749932	2012	5/23/2012	03803,09803	1	30.00
FFNR	5749940	2012	10/26/2011	03803	1	6.00
FFNR	5749950	2012	10/26/2011	03803	1	5.00
FFNR	5749981	2012	2/28/2012	03803	1	26.00
FFNR	5749988	2012	5/23/2012	03803	1	16.00
FFNR	5750007	2012	2/7/2012	03803	1	18.00
FFNR	5750015	2012	6/21/2012	03803	1	16.00
FFNR	5750030	2012	3/28/2012	03803	1	20.00
FFNR	5750036	2012	9/10/2012	03803	1	8.00
FFNR	5750037	2012	2/24/2012	03803	1	33.00
FFNR	5750040	2012	11/30/2011	03803,04803	1	13.00
FFNR	5750082	2012	1/12/2012	03803	1	30.50
FFNR	5750104	2012	12/7/2011	03803,04803	1	21.00
FFNR	5750105	2012	1/4/2012	03803	1	30.00
FFNR	5750106	2012	7/18/2012	03803,21008A	1	60.00
FFNR	5750113	2012	1/13/2012	03803	1	25.00
FFNR	5750114	2012	11/9/2011	03803,04803	1	19.00
FFNR	5750124	2012	5/21/2012	03803	1	35.00
FFNR	5750133	2012	8/10/2012	03803	1	24.00
FFNR	5750135	2012	9/6/2012	03803	1	8.00
FFNR	5750169	2012	4/24/2012	03803	1	14.00
FFNR	5750170	2012	11/1/2011	03803,04803	1	31.00
FFNR	5750180	2012	10/20/2011	03803,21005	1	23.00
FFNR	5750185	2012	8/31/2012	03803	1	21.00
FFNR	5750195	2012	10/25/2011	03803	1	20.00
FFNR	5750201	2012	11/16/2011	03803	1	50.00
FFNR	5750203	2012	12/14/2011	03803	1	24.00
FFNR	5750210	2012	10/25/2011	03803	1	36.00
FFNR	5750214	2012	12/9/2011	03803,03842,03842H	2	39.00
FFNR	5750223	2012	3/30/2012	03842H,03844H	1	30.00
FFNR	5750232	2012	7/18/2012	03803	1	16.00
FFNR	5750247	2012	3/26/2012	03803,21005	1	12.10
FFNR	5750303	2012	12/22/2011	03842H	1	40.00
FFNR	5750314	2013	12/20/2012	03803	1	24.00
FFNR	5750320	2012	5/23/2012	03803,03842	1	20.00
FFNR	5750333	2012	8/21/2012	03803	1	25.00
FFNR	5750334	2012	3/27/2012	03803	1	15.00
FFNR	5750375	2012	6/6/2012	03803	1	6.00
FFNR	5750391	2012	2/28/2012	03803	1	16.00
FFNR	5750394	2012	6/5/2012	03842	1	15.00
FFNR	5750407	2012	12/30/2011	03803	1	27.00
FFNR	5750432	2012	3/14/2012	03803,21005	1	12.00
FFNR	5750438	2012	8/15/2012	03803,21005	1	18.00
FFNR	5750478	2012	11/23/2011	03803	1	12.00
FFNR	5750517	2012	6/25/2012	03803	1	27.00
FFNR	5750524	2012	3/29/2012	03803	1	15.00
FFNR	5750537	2012	1/31/2012	03803,04803	1	34.00
FFNR	5750538	2012	5/31/2012	03803	1	20.00
FFNR	5750564	2012	11/8/2011	03803,21005	1	28.50
FFNR	5750610	2012	4/18/2012	03803	1	10.00
FFNR	5750662	2012	2/23/2012	03803	1	16.00
FFNR	5750827	2012	2/23/2012	03803,21005	1	12.50
FFNR	5750832	2013	10/15/2012	03803,04803	1	44.50
FFNR	5750839	2012	1/4/2012	03803,21005	1	8.50
FFNR	5750854	2012	4/17/2012	03803,21005	1	8.50
FFNR	5750895	2012	3/16/2012	03803	1	8.00
FFNR	5751167	2012	1/4/2012	03803	1	35.00
FFNR	5751186	2012	11/9/2011	03803,03842,03842H	1	36.00
FFNR	5751197	2012	1/19/2012	03842,03842H	2	80.00
FFNR	5751209	2012	5/23/2012	03803,03842,03842H	2	59.50
FFNR	5751400	2012	3/13/2012	03803,04803	1	15.00
FFNR	5751426	2012	11/8/2011	03803	1	25.00
FFNR	5751544	2012	4/12/2012	29001,56002	1	28.00
FFNR	5751811	2012	10/13/2011	03803,04803	1	25.00
FFNR	5751902	2012	1/4/2012	03803,04803	1	10.00
FFNR	5751932	2012	11/4/2011	03803,04803	1	17.50
FFNR	5752151	2012	1/20/2012	03803,04803	1	10.00
FFNR	5752175	2012	8/23/2012	03803,04803	1	27.50
FFNR	5753109	2012	2/23/2012	03803	1	24.00
FFNR	5753114	2012	12/22/2011	03803	1	32.00
FFNR	5753145	2012	2/17/2012	03803	1	50.00
FFNR	5753146	2012	7/25/2012	03803	2	58.00
FFNR	5753148	2012	8/9/2012	03803,03842	2	54.00
FFNR	5753152	2012	4/2/2012	03803	1	21.00
FFNR	5753159	2012	7/24/2012	03803	1	18.00
FFNR	5753161	2012	3/14/2012	03803	1	23.00
FFNR	5753162	2012	4/30/2012	03803	1	18.00
FFNR	5753164	2012	3/7/2012	03803	1	15.00
FFNR	5753198	2012	12/29/2011	03803	1	48.00
FFNR	5753205	2012	8/9/2012	03003	1	16.00
FFNR	5753223	2012	11/28/2011	03803	1	26.00
FFNR	5753287	2012	7/12/2012	03803	1	24.00
FFNR	5753291	2012	5/24/2012	03803	1	16.00
FFNR	5753349	2012	5/2/2012	03803	1	24.00
FFNR	5753364	2012	7/26/2012	03803	1	6.00
FFNR	5753489	2012	2/13/2012	03803,04803	2	23.50
FFNR	5753701	2012	2/7/2012	03803,04803	2	41.50
FFNR	5753823	2012	12/5/2011	03803,04803	1	16.00
FFNR	5753961	2012	9/12/2012	18029A	2	23.50
FFNR	5754247	2012	10/12/2011	03803,03803E	1	32.00
FFNR	5754303	2012	7/25/2012	03803	1	10.00
FFNR	5754333	2012	9/14/2012	03803	1	10.00
FFNR	5754340	2012	9/10/2012	03803,71009	1	8.00
FFNR	5754427	2012	9/27/2012	03803	1	10.00
FFNR	5754440	2012	8/3/2012	03803	1	4.00
FFNR	5754473	2012	11/18/2011	03803,03R801	2	38.00
FFNR	5754794	2012	2/7/2012	03803	1	5.00
FFNR	5754810	2012	3/28/2012	03803	1	32.50
FFNR	5754811	2012	2/7/2012	03803	1	18.00
FFNR	5754812	2012	1/4/2012	03803	1	18.00
FFNR	5754813	2012	2/9/2012	03803,03842H	1	34.50
FFNR	5754883	2012	5/16/2012	03803	1	6.00
FFNR	5754898	2012	7/24/2012	03803	1	9.00
FFNR	5754937	2012	5/1/2012	03803	1	8.00
FFNR	5754951	2012	4/26/2012	03803	1	12.00
FFNR	5754961	2012	12/6/2011	03803	1	26.00
FFNR	5754962	2012	2/27/2012	03803,03803E	1	13.00
FFNR	5754985	2012	5/2/2012	03803	1	8.00
FFNR	5754992	2012	5/7/2012	03803	1	8.00
FFNR	5754998	2012	9/24/2012	03803	1	10.00
FFNR	5755016	2013	2/13/2013	03803	1	8.00
FFNR	5755074	2012	12/19/2011	03803,04803,09803	1	22.00
FFNR	5755120	2012	10/21/2011	03803,03F839,04803	3	97.00
FFNR	5755281	2012	12/20/2011	03803,04803	1	16.00
FFNR	5755423	2012	8/7/2012	03803,04803,09803	1	20.00
FFNR	5755467	2012	1/6/2012	03803,04803	1	12.00
FFNR	5755555	2012	10/6/2011	18029A	1	8.00
FFNR	5755742	2012	10/20/2011	03803	1	16.00
FFNR	5755746	2012	6/15/2012	03803,04803	1	17.00
FFNR	5755856	2012	2/13/2012	03803,04803,09803	2	61.00
FFNR	5756248	2012	11/30/2011	03842,03842H,03844H	1	26.50
FFNR	5756263	2012	3/6/2012	03803,04803,09803	1	65.00
FFNR	5756269	2012	11/15/2011	03037,03803	1	26.00
FFNR	5756351	2012	11/17/2011	03803,03803E,04803,09803	1	20.00
FFNR	5756463	2013	10/25/2012	03803,04803	1	10.00
FFNR	5756494	2012	8/15/2012	03803,03842,03842H,04803,04842H	1	30.00
FFNR	5756933	2012	7/17/2012	03803	1	50.00
FFNR	5756942	2012	10/18/2011	03803	1	18.00
FFNR	5756944	2012	8/14/2012	03803	1	8.00
FFNR	5756955	2012	1/24/2012	03803	1	24.00
FFNR	5756965	2012	3/13/2012	03803	1	30.00
FFNR	5757104	2012	2/8/2012	03803	1	17.00
FFNR	5757106	2012	11/15/2011	03803	1	7.00
FFNR	5757158	2012	5/16/2012	03803	1	4.00
FFNR	5757175	2012	6/28/2012	03803	1	10.00
FFNR	5757180	2012	10/12/2011	03803,03803E,04803,09803	1	21.00
