HR2	HR3	NHR2	NHR3
120.00	80.50	10.00	40.00
120.00	80.50	195.00	40.00
120.00	80.50	18.00	40.00
120.00	80.50	16.00	40.00
120.00	80.50	7.00	40.00
120.00	80.50	20.00	40.00
120.00	80.40	81.00	40.00
120.00	80.20	24.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	30.00	40.00
120.00	80.00	4.00	40.00
120.00	80.00	6.00	40.00
120.00	80.00	12.00	40.00
120.00	80.00	19.50	40.00
120.00	80.00	32.00	40.00
120.00	80.00	22.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	12.00	40.00
120.00	80.00	13.00	40.00
120.00	80.00	13.00	40.00
120.00	80.00	6.00	40.00
120.00	80.00	8.00	40.00
120.00	80.00	8.00	40.00
120.00	80.00	32.00	40.00
120.00	80.00	12.50	40.00
120.00	80.00	8.00	40.00
120.00	80.00	6.00	40.00
120.00	80.00	120.00	40.00
120.00	80.00	11.50	40.00
120.00	80.00	24.00	40.00
120.00	80.00	43.00	40.00
120.00	80.00	12.00	40.00
120.00	80.00	116.00	40.00
120.00	80.00	22.00	40.00
120.00	80.00	14.00	40.00
120.00	80.00	10.00	40.00
120.00	80.00	6.00	40.00
120.00	80.00	8.00	40.00
120.00	80.00	16.00	40.00
120.00	80.00	22.00	40.00
120.00	80.00	38.00	40.00
120.00	80.00	47.50	40.00
120.00	80.00	16.00	40.00
120.00	80.00	48.00	40.00
120.00	80.00	35.00	40.00
120.00	80.00	10.00	40.00
120.00	80.00	26.00	40.00
120.00	80.00	27.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	8.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	16.00	40.00
120.00	80.00	23.00	40.00
120.00	80.00	46.00	40.00
120.00	80.00	10.00	40.00
120.00	80.00	112.50	40.00
120.00	80.00	92.00	40.00
120.00	80.00	11.50	40.00
120.00	80.00	42.00	40.00
120.00	80.00	16.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	25.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	47.00	40.00
120.00	80.00	20.00	40.00
120.00	80.00	13.00	40.00
120.00	80.00	25.00	40.00
119.50	80.00	24.00	40.00
119.50	80.00	21.50	40.00
119.50	80.00	27.00	40.00
119.20	80.00	20.00	40.00
119.00	80.00	18.00	40.00
119.00	80.00	10.00	40.00
119.00	80.00	20.00	40.00
119.00	80.00	8.00	40.00
119.00	80.00	19.00	40.00
119.00	80.00	6.50	40.00
119.00	80.00	12.50	40.00
118.50	80.00	21.00	40.00
118.40	80.00	31.00	40.00
118.10	80.00	28.00	40.00
118.00	80.00	21.00	40.00
118.00	80.00	16.00	40.00
118.00	80.00	20.00	40.00
118.00	80.00	15.00	40.00
118.00	80.00	15.00	40.00
118.00	80.00	82.00	40.00
118.00	80.00	62.00	40.00
118.00	80.00	88.00	40.00
118.00	80.00	26.00	40.00
118.00	80.00	140.00	40.00
118.00	80.00	15.00	40.00
118.00	80.00	40.00	40.00
118.00	80.00	32.00	40.00
118.00	80.00	32.00	40.00
118.00	80.00	56.00	40.00
118.00	80.00	20.00	40.00
118.00	80.00	20.00	40.00
118.00	80.00	16.00	40.00
117.60	80.00	36.00	40.00
117.50	80.00	21.00	40.00
117.00	80.00	15.00	40.00
117.00	80.00	25.00	40.00
117.00	80.00	96.00	40.00
117.00	80.00	15.00	40.00
117.00	80.00	15.00	40.00
117.00	80.00	15.00	40.00
117.00	80.00	15.00	40.00
117.00	80.00	15.00	40.00
116.50	80.00	15.00	40.00
116.50	80.00	16.00	40.00
116.50	80.00	22.00	40.00
116.00	80.00	15.00	40.00
116.00	80.00	9.00	40.00
116.00	80.00	6.00	40.00
116.00	80.00	20.00	40.00
116.00	80.00	36.00	40.00
116.00	80.00	40.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	12.00	40.00
116.00	80.00	40.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	8.00	40.00
116.00	80.00	38.00	40.00
116.00	80.00	38.00	40.00
116.00	80.00	10.00	40.00
116.00	80.00	15.00	40.00
116.00	80.00	26.00	40.00
116.00	80.00	20.00	40.00
116.00	80.00	27.00	40.00
116.00	80.00	25.00	40.00
115.00	80.00	49.00	40.00
115.00	80.00	16.00	40.00
115.00	80.00	13.00	40.00
115.00	80.00	34.00	40.00
115.00	80.00	18.00	40.00
115.00	80.00	19.00	40.00
115.00	80.00	12.00	40.00
115.00	80.00	42.00	40.00
115.00	80.00	32.00	40.00
115.00	80.00	9.50	40.00
115.00	80.00	15.50	40.00
115.00	80.00	443.50	40.00
115.00	80.00	34.00	40.00
115.00	80.00	19.00	40.00
115.00	80.00	14.00	40.00
115.00	80.00	11.00	40.00
115.00	80.00	18.00	40.00
115.00	80.00	15.50	40.00
115.00	80.00	116.00	40.00
115.00	80.00	12.50	40.00
115.00	80.00	36.00	40.00
115.00	80.00	9.00	40.00
114.00	80.00	16.00	40.00
114.00	80.00	9.00	40.00
114.00	80.00	43.00	40.00
114.00	80.00	23.00	40.00
114.00	80.00	16.00	40.00
114.00	80.00	41.00	40.00
114.00	80.00	15.00	40.00
114.00	80.00	50.00	40.00
114.00	80.00	50.00	40.00
114.00	80.00	8.00	40.00
114.00	80.00	17.00	40.00
114.00	80.00	128.00	40.00
114.00	80.00	38.00	40.00
114.00	80.00	26.00	40.00
114.00	80.00	48.00	40.00
114.00	80.00	24.00	40.00
114.00	80.00	16.00	40.00
114.00	80.00	6.00	40.00
114.00	80.00	50.00	40.00
114.00	80.00	30.00	40.00
114.00	80.00	17.00	40.00
114.00	80.00	23.00	40.00
113.30	80.00	4.00	40.00
113.00	80.00	10.00	40.00
113.00	80.00	56.00	40.00
113.00	80.00	64.00	40.00
113.00	80.00	32.00	40.00
113.00	80.00	17.00	40.00
113.00	80.00	14.00	40.00
113.00	80.00	16.00	40.00
113.00	80.00	24.00	40.00
113.00	80.00	33.00	40.00
113.00	80.00	76.00	40.00
112.90	80.00	14.00	40.00
112.50	80.00	57.00	40.00
112.00	79.50	28.00	40.00
112.00	79.50	15.00	40.00
112.00	79.50	15.00	40.00
112.00	79.20	13.00	40.00
112.00	79.00	18.00	40.00
112.00	79.00	8.00	40.00
112.00	79.00	8.00	40.00
112.00	79.00	20.00	40.00
112.00	79.00	20.00	40.00
112.00	79.00	5.00	40.00
112.00	79.00	20.00	40.00
112.00	79.00	8.00	40.00
112.00	79.00	10.00	40.00
112.00	79.00	22.00	40.00
112.00	79.00	6.00	40.00
112.00	79.00	30.00	40.00
112.00	79.00	32.00	40.00
112.00	79.00	5.00	40.00
112.00	79.00	36.00	40.00
112.00	79.00	17.00	40.00
112.00	79.00	34.00	40.00
112.00	79.00	37.00	40.00
112.00	79.00	56.00	40.00
112.00	79.00	6.00	40.00
112.00	79.00	5.00	40.00
112.00	79.00	6.00	40.00
112.00	79.00	6.50	40.00
112.00	79.00	6.00	40.00
112.00	78.70	7.00	40.00
112.00	78.50	7.00	40.00
112.00	78.50	24.00	40.00
112.00	78.40	5.00	40.00
112.00	78.00	20.00	40.00
112.00	78.00	12.00	40.00
112.00	78.00	16.00	40.00
112.00	78.00	19.00	40.00
112.00	78.00	30.00	40.00
112.00	78.00	20.00	40.00
112.00	78.00	8.00	40.00
112.00	78.00	22.00	40.00
112.00	78.00	45.80	40.00
112.00	78.00	17.00	40.00
111.80	78.00	10.00	40.00
111.50	78.00	16.00	40.00
111.50	78.00	29.00	40.00
111.50	78.00	102.00	40.00
111.50	78.00	13.00	40.00
111.00	78.00	24.00	40.00
111.00	78.00	16.00	40.00
111.00	78.00	16.00	40.00
111.00	78.00	40.00	40.00
111.00	78.00	18.00	40.00
111.00	78.00	18.00	40.00
111.00	78.00	9.00	40.00
111.00	78.00	60.00	40.00
111.00	78.00	20.00	40.00
111.00	78.00	24.00	40.00
111.00	78.00	10.50	40.00
110.50	78.00	29.50	40.00
110.50	78.00	16.00	40.00
110.50	78.00	10.00	40.00
110.50	78.00	35.00	40.00
110.30	78.00	31.50	40.00
110.00	78.00	17.00	40.00
110.00	78.00	34.00	40.00
110.00	78.00	36.00	40.00
110.00	78.00	20.00	40.00
110.00	78.00	33.00	40.00
110.00	78.00	7.00	40.00
110.00	78.00	8.00	40.00
110.00	78.00	8.00	40.00
110.00	78.00	6.00	40.00
110.00	78.00	28.00	40.00
110.00	78.00	17.00	40.00
110.00	78.00	23.00	40.00
110.00	78.00	10.00	40.00
110.00	78.00	12.00	40.00
110.00	78.00	7.00	40.00
110.00	77.90	25.00	40.00
110.00	77.80	38.00	40.00
110.00	77.70	17.00	40.00
110.00	77.50	8.00	40.00
110.00	77.50	16.00	40.00
110.00	77.50	50.00	40.00
110.00	77.50	26.00	40.00
110.00	77.20	12.00	40.00
110.00	77.00	18.00	40.00
110.00	77.00	39.00	40.00
110.00	77.00	46.00	40.00
110.00	77.00	16.00	40.00
110.00	77.00	4.00	40.00
110.00	77.00	9.00	40.00
110.00	77.00	9.50	40.00
110.00	77.00	24.00	40.00
110.00	77.00	26.00	40.00
110.00	77.00	25.00	40.00
110.00	77.00	85.00	40.00
110.00	77.00	36.00	40.00
110.00	77.00	24.00	40.00
110.00	77.00	24.00	40.00
110.00	77.00	28.00	40.00
110.00	77.00	8.00	40.00
110.00	77.00	10.00	40.00
110.00	76.90	20.00	40.00
110.00	76.50	27.00	40.00
109.00	76.50	33.00	40.00
109.00	76.50	8.00	40.00
109.00	76.50	30.00	40.00
109.00	76.50	28.00	40.00
109.00	76.50	6.00	40.00
109.00	76.50	8.00	40.00
109.00	76.50	28.00	40.00
109.00	76.30	15.00	40.00
109.00	76.30	12.00	40.00
109.00	76.00	61.00	40.00
109.00	76.00	42.00	40.00
109.00	76.00	36.00	40.00
109.00	76.00	18.00	40.00
109.00	76.00	80.00	40.00
109.00	76.00	30.00	40.00
109.00	76.00	4.00	40.00
109.00	76.00	5.00	40.00
108.00	76.00	20.00	40.00
108.00	76.00	24.00	40.00
108.00	76.00	24.00	40.00
108.00	76.00	13.00	40.00
108.00	76.00	24.00	40.00
108.00	76.00	30.00	40.00
108.00	76.00	22.50	40.00
108.00	76.00	32.00	40.00
108.00	76.00	37.00	40.00
108.00	76.00	40.00	40.00
108.00	76.00	49.50	40.00
108.00	76.00	41.00	40.00
108.00	76.00	45.00	40.00
108.00	76.00	13.00	40.00
108.00	76.00	12.00	40.00
108.00	76.00	47.00	40.00
108.00	76.00	20.00	40.00
108.00	76.00	22.00	40.00
108.00	76.00	11.00	40.00
108.00	76.00	14.00	40.00
108.00	76.00	14.00	40.00
108.00	76.00	32.00	40.00
108.00	76.00	8.00	40.00
108.00	76.00	73.00	40.00
108.00	76.00	27.00	40.00
108.00	76.00	16.00	40.00
108.00	76.00	30.00	40.00
108.00	76.00	10.00	40.00
108.00	76.00	40.00	40.00
108.00	76.00	84.00	40.00
108.00	76.00	8.00	40.00
108.00	76.00	22.00	40.00
107.80	76.00	50.00	40.00
107.00	76.00	12.00	40.00
107.00	76.00	8.00	40.00
107.00	76.00	40.00	40.00
107.00	76.00	60.00	40.00
107.00	76.00	3.00	40.00
107.00	76.00	93.00	40.00
107.00	76.00	24.00	40.00
107.00	76.00	14.00	40.00
107.00	76.00	7.00	40.00
107.00	76.00	40.00	40.00
107.00	76.00	24.00	40.00
107.00	76.00	7.00	40.00
107.00	76.00	7.00	40.00
107.00	76.00	28.00	40.00
107.00	76.00	140.00	40.00
107.00	76.00	16.00	40.00
107.00	76.00	24.00	39.80
106.00	76.00	185.00	39.70
106.00	76.00	5.00	39.50
106.00	76.00	19.50	39.50
106.00	76.00	110.00	39.50
106.00	76.00	12.00	39.50
106.00	76.00	12.00	39.30
106.00	76.00	15.00	39.00
106.00	76.00	16.00	39.00
106.00	76.00	20.00	39.00
106.00	75.50	18.00	39.00
106.00	75.50	18.00	39.00
106.00	75.50	30.00	39.00
106.00	75.50	20.00	39.00
106.00	75.30	69.00	39.00
106.00	75.20	40.00	39.00
106.00	75.10	41.00	39.00
106.00	75.00	40.00	39.00
106.00	75.00	35.50	39.00
106.00	75.00	12.00	39.00
106.00	75.00	12.00	39.00
106.00	75.00	20.00	39.00
106.00	75.00	40.00	39.00
106.00	75.00	68.00	39.00
106.00	75.00	6.00	39.00
106.00	75.00	20.00	39.00
106.00	75.00	33.00	39.00
106.00	75.00	20.00	39.00
106.00	75.00	12.00	39.00
106.00	75.00	32.00	39.00
106.00	75.00	16.00	39.00
106.00	75.00	16.00	39.00
105.60	75.00	4.00	39.00
105.50	75.00	8.00	39.00
105.50	75.00	7.30	39.00
105.00	75.00	28.00	39.00
105.00	75.00	32.00	39.00
105.00	75.00	15.00	39.00
105.00	75.00	24.00	39.00
105.00	75.00	30.00	39.00
105.00	75.00	26.00	39.00
105.00	75.00	13.50	39.00
105.00	75.00	17.00	39.00
105.00	75.00	25.00	39.00
105.00	75.00	78.00	39.00
105.00	75.00	27.00	39.00
105.00	75.00	14.00	39.00
105.00	75.00	40.00	39.00
105.00	75.00	8.00	39.00
105.00	75.00	20.00	39.00
105.00	75.00	8.00	39.00
105.00	75.00	10.00	39.00
105.00	75.00	4.00	39.00
105.00	75.00	12.00	39.00
105.00	75.00	46.00	39.00
105.00	75.00	35.00	39.00
104.80	75.00	40.00	39.00
104.60	75.00	79.00	38.70
104.50	75.00	29.00	38.50
104.50	75.00	69.00	38.50
104.00	75.00	8.00	38.50
104.00	75.00	8.00	38.50
104.00	75.00	8.00	38.50
104.00	75.00	8.00	38.50
104.00	75.00	8.00	38.50
104.00	75.00	44.00	38.10
104.00	75.00	41.00	38.10
104.00	75.00	20.00	38.00
104.00	75.00	50.00	38.00
104.00	75.00	120.00	38.00
104.00	75.00	53.00	38.00
104.00	75.00	72.00	38.00
104.00	75.00	106.00	38.00
104.00	75.00	58.00	38.00
104.00	75.00	22.00	38.00
104.00	75.00	31.00	38.00
104.00	75.00	36.00	38.00
104.00	75.00	16.00	38.00
104.00	75.00	16.00	38.00
104.00	75.00	10.10	38.00
104.00	75.00	30.00	38.00
104.00	75.00	30.00	38.00
104.00	75.00	48.00	38.00
104.00	75.00	24.00	38.00
104.00	75.00	40.00	38.00
104.00	75.00	102.00	38.00
103.70	75.00	10.00	38.00
103.50	75.00	6.00	38.00
103.50	75.00	3.00	38.00
103.00	75.00	20.00	38.00
103.00	75.00	24.00	38.00
103.00	75.00	12.00	38.00
103.00	75.00	14.00	38.00
103.00	75.00	10.00	38.00
103.00	75.00	48.00	38.00
103.00	75.00	18.00	38.00
103.00	75.00	18.00	38.00
103.00	75.00	7.50	38.00
102.60	75.00	7.50	38.00
102.50	75.00	3.00	38.00
102.50	75.00	3.00	38.00
102.00	74.50	8.00	38.00
102.00	74.40	18.00	38.00
102.00	74.30	3.00	38.00
102.00	74.30	10.00	38.00
102.00	74.00	14.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	32.00	38.00
102.00	74.00	32.00	38.00
102.00	74.00	10.00	38.00
102.00	74.00	19.00	38.00
102.00	74.00	10.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	2.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	16.00	38.00
102.00	74.00	8.00	38.00
102.00	74.00	8.00	38.00
102.00	74.00	6.00	38.00
102.00	74.00	40.00	38.00
102.00	74.00	14.00	38.00
102.00	74.00	12.00	38.00
102.00	74.00	3.50	38.00
102.00	74.00	3.50	38.00
102.00	74.00	32.00	38.00
102.00	74.00	97.00	38.00
102.00	74.00	8.00	38.00
102.00	74.00	8.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	3.00	38.00
102.00	74.00	20.00	38.00
102.00	74.00	39.00	38.00
102.00	74.00	4.00	38.00
101.60	74.00	4.50	38.00
101.50	74.00	10.00	38.00
101.00	74.00	22.00	38.00
101.00	74.00	6.00	38.00
101.00	74.00	71.00	38.00
101.00	74.00	5.00	38.00
101.00	74.00	4.00	38.00
101.00	74.00	25.00	38.00
101.00	74.00	5.50	38.00
101.00	74.00	35.00	38.00
101.00	74.00	16.00	38.00
101.00	74.00	8.00	38.00
101.00	74.00	8.00	38.00
100.50	74.00	37.00	38.00
100.00	74.00	27.50	38.00
100.00	74.00	8.00	38.00
100.00	74.00	140.00	38.00
100.00	74.00	20.00	38.00
100.00	74.00	26.00	38.00
100.00	74.00	58.00	38.00
100.00	74.00	28.00	38.00
100.00	74.00	28.00	38.00
100.00	73.50	15.00	38.00
100.00	73.50	3.50	38.00
100.00	73.50	3.50	38.00
100.00	73.50	17.00	38.00
100.00	73.30	41.00	38.00
100.00	73.20	38.00	38.00
100.00	73.00	23.00	38.00
100.00	73.00	68.00	38.00
100.00	73.00	20.00	38.00
100.00	73.00	30.00	38.00
100.00	73.00	21.00	38.00
100.00	73.00	34.00	38.00
100.00	73.00	8.00	38.00
100.00	73.00	12.00	38.00
100.00	73.00	20.00	38.00
100.00	73.00	82.50	38.00
100.00	73.00	15.00	37.80
100.00	73.00	11.00	37.70
100.00	73.00	4.00	37.50
100.00	73.00	13.00	37.50
100.00	73.00	30.00	37.50
100.00	73.00	60.00	37.50
100.00	73.00	20.00	37.50
100.00	73.00	20.00	37.50
100.00	73.00	15.00	37.20
100.00	73.00	10.00	37.00
100.00	73.00	15.00	37.00
100.00	73.00	10.00	37.00
100.00	73.00	10.00	37.00
100.00	73.00	8.00	37.00
100.00	73.00	15.00	37.00
100.00	73.00	8.00	37.00
100.00	73.00	15.00	37.00
100.00	73.00	22.00	37.00
100.00	73.00	36.00	37.00
100.00	73.00	20.00	37.00
100.00	73.00	56.00	37.00
100.00	73.00	24.00	37.00
100.00	73.00	70.00	37.00
100.00	73.00	77.00	37.00
100.00	73.00	90.00	37.00
100.00	73.00	14.00	37.00
100.00	72.80	8.00	37.00
100.00	72.50	28.00	37.00
100.00	72.50	19.00	37.00
100.00	72.50	57.50	37.00
100.00	72.50	20.00	37.00
100.00	72.50	28.00	37.00
100.00	72.10	22.00	37.00
100.00	72.10	40.00	37.00
100.00	72.00	15.00	37.00
100.00	72.00	20.00	37.00
100.00	72.00	48.00	37.00
100.00	72.00	20.00	37.00
100.00	72.00	22.00	37.00
100.00	72.00	8.00	37.00
100.00	72.00	7.50	37.00
100.00	72.00	8.00	37.00
100.00	72.00	7.00	37.00
100.00	72.00	56.00	37.00
99.80	72.00	16.00	37.00
99.50	72.00	6.00	37.00
99.20	72.00	64.00	37.00
99.00	72.00	24.00	37.00
99.00	72.00	25.00	37.00
99.00	72.00	24.00	37.00
99.00	72.00	25.00	37.00
99.00	72.00	8.00	37.00
99.00	72.00	60.00	37.00
99.00	72.00	113.00	37.00
99.00	72.00	30.00	37.00
99.00	72.00	30.00	37.00
99.00	72.00	12.00	37.00
99.00	72.00	18.00	37.00
99.00	72.00	24.00	37.00
99.00	72.00	16.00	36.80
99.00	72.00	12.00	36.60
99.00	72.00	15.00	36.50
99.00	72.00	26.00	36.50
99.00	72.00	16.00	36.50
98.50	72.00	16.00	36.50
98.50	72.00	48.00	36.50
98.50	72.00	10.00	36.50
98.50	72.00	21.00	36.50
98.20	72.00	14.00	36.50
98.20	72.00	6.00	36.50
98.00	72.00	21.00	36.50
98.00	72.00	82.00	36.50
98.00	72.00	45.00	36.50
98.00	72.00	17.00	36.30
98.00	72.00	14.00	36.30
98.00	72.00	16.00	36.30
98.00	72.00	71.00	36.20
98.00	72.00	49.50	36.20
98.00	72.00	46.00	36.10
98.00	72.00	76.00	36.10
98.00	72.00	20.00	36.00
98.00	72.00	26.00	36.00
98.00	72.00	14.00	36.00
98.00	72.00	17.00	36.00
98.00	72.00	30.00	36.00
98.00	72.00	20.00	36.00
98.00	72.00	6.00	36.00
98.00	72.00	21.50	36.00
98.00	72.00	10.00	36.00
98.00	72.00	12.00	36.00
98.00	72.00	32.00	36.00
98.00	72.00	14.00	36.00
98.00	72.00	75.00	36.00
98.00	72.00	53.00	36.00
98.00	72.00	12.00	36.00
98.00	72.00	6.00	36.00
98.00	72.00	22.00	36.00
97.50	72.00	11.00	36.00
97.50	72.00	20.00	36.00
97.50	72.00	8.00	36.00
97.40	72.00	15.00	36.00
97.10	72.00	24.50	36.00
97.00	72.00	30.00	36.00
97.00	72.00	15.00	36.00
97.00	72.00	10.00	36.00
97.00	72.00	84.00	36.00
97.00	72.00	27.00	36.00
97.00	72.00	13.00	36.00
97.00	72.00	18.00	36.00
97.00	72.00	38.00	36.00
97.00	72.00	50.00	36.00
97.00	72.00	10.00	36.00
97.00	72.00	16.00	36.00
97.00	72.00	6.00	36.00
97.00	72.00	80.00	36.00
97.00	72.00	44.00	36.00
97.00	72.00	20.00	36.00
96.60	72.00	4.00	36.00
96.10	72.00	30.00	36.00
96.00	72.00	16.00	36.00
96.00	72.00	20.00	36.00
96.00	72.00	60.00	36.00
96.00	72.00	60.00	36.00
96.00	72.00	18.00	36.00
96.00	72.00	14.00	36.00
96.00	72.00	17.00	36.00
96.00	72.00	35.00	36.00
96.00	72.00	8.00	36.00
96.00	72.00	24.00	36.00
96.00	72.00	28.00	36.00
96.00	72.00	40.00	36.00
96.00	72.00	43.00	36.00
96.00	72.00	8.00	36.00
96.00	72.00	20.00	36.00
96.00	72.00	120.00	36.00
96.00	72.00	475.00	36.00
96.00	72.00	24.00	36.00
96.00	72.00	12.00	36.00
96.00	72.00	12.00	36.00
96.00	72.00	8.00	36.00
96.00	72.00	12.00	36.00
96.00	72.00	40.00	36.00
96.00	72.00	16.00	36.00
96.00	72.00	8.00	36.00
96.00	72.00	8.00	36.00
96.00	72.00	14.00	36.00
96.00	72.00	11.00	36.00
96.00	72.00	2.00	36.00
96.00	72.00	75.00	36.00
96.00	72.00	30.00	36.00
96.00	72.00	15.00	36.00
96.00	72.00	15.10	36.00
96.00	72.00	24.00	36.00
96.00	72.00	20.00	36.00
96.00	72.00	40.00	36.00
96.00	72.00	30.00	36.00
96.00	72.00	16.00	36.00
96.00	72.00	44.00	36.00
96.00	72.00	18.00	36.00
96.00	72.00	20.00	36.00
96.00	72.00	24.00	36.00
96.00	72.00	34.00	36.00
96.00	72.00	32.00	36.00
96.00	72.00	50.00	36.00
96.00	72.00	24.00	36.00
96.00	71.90	22.00	36.00
96.00	71.50	20.00	36.00
96.00	71.50	30.00	36.00
96.00	71.50	32.00	36.00
96.00	71.50	45.00	36.00
96.00	71.50	80.00	36.00
96.00	71.50	28.00	36.00
96.00	71.00	31.00	36.00
96.00	71.00	8.00	36.00
95.50	71.00	9.00	36.00
95.50	71.00	10.00	36.00
95.50	71.00	5.00	36.00
95.50	71.00	15.00	36.00
95.50	71.00	15.00	36.00
95.50	71.00	4.50	36.00
95.50	71.00	6.00	36.00
95.30	71.00	7.50	36.00
95.00	71.00	32.00	36.00
95.00	71.00	123.00	36.00
95.00	71.00	27.00	36.00
95.00	71.00	12.00	36.00
95.00	71.00	44.00	36.00
95.00	71.00	12.00	36.00
95.00	71.00	55.00	36.00
95.00	71.00	20.00	36.00
95.00	71.00	6.00	36.00
95.00	71.00	10.00	36.00
95.00	71.00	9.00	36.00
95.00	71.00	10.00	36.00
95.00	71.00	9.00	36.00
95.00	71.00	36.00	36.00
95.00	71.00	20.00	36.00
95.00	71.00	16.00	36.00
95.00	71.00	13.00	36.00
95.00	70.80	22.00	36.00
95.00	70.50	72.00	36.00
95.00	70.50	40.00	36.00
95.00	70.50	4.00	36.00
95.00	70.50	4.00	36.00
95.00	70.50	7.00	36.00
95.00	70.50	40.00	36.00
94.80	70.00	12.00	36.00
94.50	70.00	16.00	36.00
94.50	70.00	30.00	36.00
94.00	70.00	95.00	36.00
94.00	70.00	5.00	36.00
94.00	70.00	40.00	36.00
94.00	70.00	16.00	36.00
94.00	70.00	70.00	36.00
94.00	70.00	47.00	36.00
94.00	70.00	76.00	36.00
94.00	70.00	24.50	36.00
94.00	70.00	40.00	36.00
94.00	70.00	18.00	36.00
94.00	70.00	30.00	36.00
94.00	70.00	12.00	36.00
94.00	70.00	5.00	36.00
94.00	70.00	6.00	36.00
94.00	70.00	40.00	36.00
94.00	70.00	5.00	36.00
94.00	70.00	6.00	36.00
94.00	70.00	20.00	36.00
94.00	70.00	72.00	36.00
94.00	70.00	89.50	36.00
94.00	70.00	1.00	36.00
94.00	70.00	5.00	36.00
94.00	70.00	1.00	36.00
94.00	70.00	4.00	36.00
94.00	70.00	35.00	36.00
94.00	70.00	15.00	36.00
93.50	70.00	40.00	36.00
93.50	70.00	44.00	36.00
93.50	70.00	85.00	36.00
93.50	70.00	2.00	36.00
93.00	70.00	12.00	36.00
93.00	70.00	3.00	36.00
93.00	70.00	5.00	36.00
93.00	70.00	24.00	36.00
93.00	70.00	19.00	36.00
93.00	70.00	40.00	36.00
93.00	70.00	12.00	36.00
93.00	70.00	16.00	36.00
93.00	70.00	39.00	36.00
93.00	70.00	13.00	36.00
93.00	70.00	0.50	36.00
93.00	70.00	12.00	36.00
93.00	70.00	25.00	36.00
93.00	70.00	21.00	36.00
93.00	70.00	53.00	36.00
93.00	70.00	12.00	36.00
93.00	70.00	15.00	36.00
93.00	70.00	30.00	36.00
93.00	70.00	18.00	36.00
93.00	70.00	30.00	36.00
92.50	70.00	26.00	36.00
92.50	70.00	24.00	36.00
92.00	70.00	1.00	36.00
92.00	70.00	0.50	36.00
92.00	70.00	8.00	36.00
92.00	70.00	27.00	36.00
92.00	70.00	34.00	36.00
92.00	70.00	43.30	36.00
92.00	70.00	7.00	36.00
92.00	70.00	12.00	36.00
92.00	70.00	15.00	36.00
92.00	70.00	20.50	36.00
92.00	70.00	53.10	36.00
92.00	70.00	17.00	36.00
92.00	70.00	20.00	36.00
92.00	70.00	12.00	36.00
92.00	70.00	40.00	36.00
92.00	70.00	30.00	36.00
92.00	70.00	30.00	36.00
92.00	70.00	20.00	36.00
92.00	70.00	39.00	36.00
92.00	70.00	20.00	36.00
92.00	70.00	16.00	36.00
92.00	70.00	14.00	36.00
92.00	70.00	46.50	36.00
92.00	70.00	68.10	36.00
92.00	70.00	15.00	36.00
92.00	70.00	1.00	36.00
92.00	70.00	22.00	36.00
92.00	70.00	28.00	36.00
92.00	70.00	0.50	36.00
92.00	70.00	0.50	36.00
92.00	70.00	0.50	36.00
92.00	70.00	210.00	36.00
92.00	70.00	40.00	36.00
92.00	70.00	14.00	36.00
92.00	70.00	21.90	36.00
92.00	70.00	20.00	36.00
92.00	70.00	9.00	35.50
92.00	70.00	8.00	35.50
92.00	70.00	0.50	35.50
92.00	70.00	0.50	35.50
92.00	70.00	0.50	35.50
92.00	70.00	0.50	35.50
92.00	70.00	0.50	35.50
92.00	70.00	22.00	35.50
92.00	70.00	1.00	35.50
92.00	70.00	31.00	35.50
91.50	70.00	19.00	35.50
91.50	70.00	48.00	35.00
91.50	70.00	36.00	35.00
91.00	70.00	36.00	35.00
91.00	70.00	16.00	35.00
91.00	70.00	7.00	35.00
91.00	70.00	12.00	35.00
91.00	70.00	8.00	35.00
91.00	70.00	20.10	35.00
91.00	70.00	81.00	35.00
91.00	70.00	13.00	35.00
91.00	70.00	42.00	35.00
91.00	70.00	15.00	35.00
91.00	70.00	67.00	35.00
91.00	70.00	84.00	35.00
91.00	70.00	21.50	35.00
91.00	70.00	26.00	35.00
91.00	70.00	22.00	35.00
91.00	70.00	27.00	35.00
90.50	70.00	22.00	35.00
90.50	70.00	25.00	35.00
90.50	70.00	14.00	35.00
90.50	70.00	42.00	35.00
90.20	70.00	4.00	35.00
90.00	70.00	48.00	35.00
90.00	70.00	28.00	35.00
90.00	70.00	16.00	35.00
90.00	70.00	4.00	35.00
90.00	70.00	44.00	35.00
90.00	70.00	20.00	35.00
90.00	70.00	12.50	35.00
