Consignees,Number of shipments,Number of US ports,Number of shippers,Number of manufacturers,Number of sampled,Number of refused,Fraction of sampled,Fraction of refused out of sampled,Normalized weight,Fraction of weight of shipment where manufacturer is also shipper,log distance consignee US port,coef var number of manufacturers per year,coef var number of shipments per year,total weight below 10%,Product diversity,Inspected,Inspection outcome
Consignees,2,2,1,1,0,0,0,0,0.019779376,1,2.493974775,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,1.410498914,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000119321,1,1.761785911,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,2.33E-05,1,1.067224439,0,0,1,0,0,0
Consignees,2,2,2,2,0,0,0,0,9.26E-05,0.30941704,2.498702326,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,5.27E-05,1,3.475243845,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.000523014,0,2.105122087,0,0,1,0,0,0
Consignees,2,2,2,2,1,0,0.5,0,0.000172094,1,3.198178393,0,0,1,0,1,0
Consignees,2,1,1,1,2,0,1,0,NaN,NaN,0,0,NaN,NaN,0,0,0
Consignees,2,1,2,2,1,0,0.5,0,0.024864978,0.5,0.595459858,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.063260732,1,1.400572966,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.109136769,0,2.685700696,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.001524829,1,1.140672311,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.001244869,0,3.369478714,0,0,0,0.272778208,0,0
Consignees,2,1,1,1,0,0,0,0,0.012992406,1,2.08179172,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.117427151,1,2.857469789,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.028221316,1,3.339827596,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.004092949,1,1.357580794,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.009282868,0,0.407116458,0,0,0,0,0,0
Consignees,2,2,1,2,0,0,0,0,0.188678652,1,3.298714323,0,0,0,0,0,0
Consignees,2,1,1,1,2,2,1,1,NaN,NaN,1.630436584,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.003564453,1,1.72064209,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.085595757,1,2.456715659,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.00417714,1,1.887496526,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,1.249170752,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.030457459,0,0.858812658,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,8.37E-05,1,3.563074739,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.007175342,1,1.227049903,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,1.19E-05,1,1.659042424,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.002348346,1,1.559907641,0,0,1,0.051520502,0,0
Consignees,2,1,1,1,2,0,1,0,0.000743819,1,1.308224387,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.001577991,1,1.592476893,0,0,1,0.239272944,1,0
Consignees,2,1,1,2,0,0,0,0,0.063495791,0.496644295,0.914830228,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.002426973,1,1.513741335,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.017331876,1,2.45500361,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.010872838,1,1.311821617,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,4.35E-06,0,1.141939561,0,0,1,0,1,0
Consignees,2,1,1,1,2,0,1,0,0.005366662,0,1.411500333,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.044404034,1,1.35966828,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.001673645,0,0.789358422,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.001348608,1,3.441680743,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.08522902,1,1.561847661,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000657631,0,1.476345841,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.078153682,1,3.36356731,0,0,0,0,0,0
Consignees,2,1,1,1,1,1,0.5,1,0.005932361,1,1.037333352,0,0,0,0,1,0
Consignees,2,1,1,1,0,0,0,0,1.14E-05,1,0.351555685,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.182746033,1,1.304811388,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.051875444,1,1.037895782,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000132008,1,1.324309409,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.000512272,1,1.745539173,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,2.00E-05,1,1.724675902,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.030397751,1,2.714236643,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.035977379,1,2.520163846,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.131250482,0.590909085,3.189492191,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
Consignees,2,1,2,1,0,0,0,0,0.028115882,0,2.970037054,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.002367473,0,2.183647624,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.0302671,0,1.282669833,0,0,0,0,0,0
Consignees,2,1,1,1,2,2,1,1,NaN,NaN,1.261099698,0,0,NaN,0.16257706,1,1
Consignees,2,1,1,1,2,0,1,0,0.001450619,1,0.387238522,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.036732162,1,1.232584535,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,3.95E-05,1,3.595821387,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,3.245856179,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.060352646,1,3.271128432,0,0,0,0,0,0
Consignees,2,2,1,1,0,0,0,0,0.025533076,1,3.387334056,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.002905847,1,1.184370491,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.015344922,1,1.07027628,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000929774,1,0,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000453247,1,0,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.001232831,0,0,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.019025338,1,0,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.157822742,1,1.273370905,0,0,0,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.000875,0,0.7285139,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.002417316,1,1.456411701,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0.036493429,0,0,NaN,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.033210347,1,3.576821042,0,0,0,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.014222151,1,-0.026507162,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,45.52708728,1,0.238044812,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.161080139,1,1.263921937,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.078415226,0,3.366377245,0,0,0,0,0,0
Consignees,2,1,1,1,1,0,0.5,0,0.000137986,1,1.170592959,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.010827562,1,0.205612407,0,0,0,0.22097237,0,0
Consignees,2,1,1,1,2,2,1,1,NaN,NaN,0.206299482,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.00095198,0,1.354612719,0,0,1,0,0,0
Consignees,2,1,2,1,0,0,0,0,0.001729331,1,1.078685015,0,0,0,0,0,0
Consignees,2,1,2,1,0,0,0,0,0.037341404,0.535294116,3.238765347,0,0,0,0.039678601,0,0
Consignees,2,1,1,1,2,0,1,0,0.039362234,1,0,0,0,0,0,0,0
Consignees,2,1,1,2,0,0,0,0,5.55E-06,0.5,1.490823248,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.037293146,1,1.903619492,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.00026041,0,2.173500764,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.028970852,1,1.61352355,0,0,0,0.154412847,0,0
Consignees,2,1,1,1,0,0,0,0,0.002635864,0,1.863333831,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.000924688,1,1.377491345,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.101410165,0.499064256,3.339827596,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.110077159,0,3.447712846,0,0,0,0,0,0
Consignees,2,2,1,1,0,0,0,0,2.19E-06,1,3.073680352,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.032267457,1,0.748455911,0,0,0,0,1,0
Consignees,2,1,2,2,0,0,0,0,0.026426741,1,3.542123642,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,2.70E-05,0,1.67095164,0,0,1,0.118051188,0,0
Consignees,2,1,1,1,0,0,0,0,0.000389452,1,1.420041682,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.113872921,1,1.305644264,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0.0197613,0,0,NaN,0,0,0
Consignees,2,2,1,1,0,0,0,0,0.029315304,1,2.756811112,0,0,0,0,0,0
Consignees,2,1,2,2,1,1,0.5,1,0.001110995,0.555555556,1.209763626,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.087718362,1,1.167303873,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.04796897,1,2.567556306,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.0110153,1,1.685569804,0,0,0,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.018507448,1,3.12011837,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.113872921,1,1.667964164,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000380034,1,1.54501432,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.013043291,1,1.835128525,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,NaN,NaN,1.239496854,0,0,NaN,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.043986708,1,3.312595508,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.003320968,1,1.46885628,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.048021628,0.478185244,3.441748193,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.00037287,1,1.174620382,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.003500072,1,1.384041512,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.06035265,1,0.932964556,0,0,0,0.176247201,0,0
Consignees,2,2,2,2,0,0,0,0,0.01229479,1,3.348697187,0,0,0,0.247059284,0,0
Consignees,2,1,1,1,0,0,0,0,0.019370284,1,0,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.0342166,0.468438539,3.290627364,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.012050927,1,3.294645357,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.13191867,1,3.4437995,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.143182343,1,1.159143087,0,0,0,0,0,0
Consignees,2,2,2,2,0,0,0,0,0.084191217,1,3.292618509,0,0,0,0,0,0
Consignees,2,1,1,2,0,0,0,0,0.000311746,0,1.319600973,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.005444023,1,3.444705235,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.003122367,1,1.381508033,0,0,1,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.113872921,0,1.291778894,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.01909098,1,2.708459808,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.012925837,1,1.618359274,0,0,0,0.107506441,0,0
Consignees,2,1,1,1,1,1,0.5,1,4.65E-06,0,1.569756086,0,0,1,0,0,0
Consignees,2,1,1,1,2,2,1,1,0.00035,0,1.323586438,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.031630368,0,1.218317366,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.015063812,1,1.52026488,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,3.87E-05,1,2.499138175,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,9.53E-07,1,0.799977174,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.11468515,1,2.657944763,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.004663,1,0.579994448,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,4.66E-05,1,1.742486483,0,0,1,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.00129568,1,0,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.006507501,1,0.915355038,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.007172937,1,1.693137374,0,0,0,0.175501492,0,0
Consignees,2,2,1,1,0,0,0,0,0.338141659,1,2.92451718,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,3.50E-05,0,0.9867434,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.000460175,1,1.167947287,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.052242822,1,2.953955396,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.00105221,0,1.233318898,0,0,1,0,1,0
Consignees,2,1,1,1,2,0,1,0,0.038071824,1,2.500055617,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.111026099,0,0.544175312,0,0,0,0,0,0
Consignees,2,1,1,2,0,0,0,0,0.113975257,0.5,1.021699382,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.014636349,1,0,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.05693646,1,0.825730645,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.003370429,1,0,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.0037304,1,0,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.002146828,0.246305221,1.192502819,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000694188,1,2.552723206,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.016178061,1,0.365659122,0,0,0,0.014569987,0,0
Consignees,2,1,2,2,0,0,0,0,0.013143039,1,-3.186523094,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.007670875,1,1.486252032,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.001288097,1,1.319181574,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.005656339,0,1.191310022,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.051242813,0,1.401274322,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,1.79E-06,0,1.260770772,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.007697256,1,0.908717611,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.012731388,1,2.092024303,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.102510786,1,2.477652087,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000446305,1,1.70034802,0,0,1,0,0,0
Consignees,2,2,2,2,0,0,0,0,0.008550578,1,3.148400711,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000186055,0,1.4396576,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.027412985,1,3.595753643,0,0,0,0,0,0
Consignees,2,1,1,2,0,0,0,0,0.000775573,0,0.344676213,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.01357928,1,1.171745194,0,0,0,0,1,0
Consignees,2,1,1,1,2,0,1,0,0.027304853,1,1.184370491,0,0,0,0,1,0
Consignees,2,1,1,1,2,0,1,0,0.001141275,1,1.28871784,0,0,1,0.257858976,0,0
Consignees,2,1,1,1,0,0,0,0,7.13E-05,1,1.004025387,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.005965935,1,3.193285757,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.060099598,1,0.388933218,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.03290983,1,2.150679445,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.000107559,1,0.900186152,0,0,1,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.125600852,1,3.097232169,0,0,0,0,0,0
Consignees,2,1,1,1,2,2,1,1,0.003837671,1,1.292362943,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.014259463,1,3.105614589,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.015878945,1,1.180099225,0,0,0,0.232419333,0,0
Consignees,2,2,1,1,0,0,0,0,0.057989007,1,2.993645383,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.060732222,1,3.601864263,0,0,0,0.082268725,0,0
Consignees,2,1,1,1,0,0,0,0,0.000387793,1,1.319998333,0,0,1,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.094894102,1,2.203244054,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.046581659,1,1.230491102,0,0,0,0,1,0
Consignees,2,1,1,1,2,0,1,0,0.002277462,1,0.784699913,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.00759153,1,1.879477319,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.071956251,1,2.673425724,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.038034993,1,2.739147959,0,0,0,0,1,0
Consignees,2,2,1,1,1,0,0.5,0,0.014836596,1,1.624745009,0,0,0,0,1,0
Consignees,2,1,1,1,0,0,0,0,0.007207534,0,0.705304556,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.008368227,1,1.281960161,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.057989007,0.515151519,3.063526364,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.008908868,0,0.801097294,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.079545748,1,0.778896102,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.014957733,0,0.805884881,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.024095612,1,1.140289372,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.09545738,1,1.430892546,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.080840441,1,3.288514878,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.051242813,0,0.783825222,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000778043,1,0.726038846,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,1.01E-05,1,1.833222927,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000713206,1,1.344016557,0,0,0,0,0,0
Consignees,2,1,2,2,0,0,0,0,0.050093952,0.499475257,3.43267262,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.001588505,1,1.55829606,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.074930503,1,3.444903176,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,NaN,NaN,0,0,0,NaN,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000933504,1,1.263754741,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.052252607,1,1.211704183,0,0,0,0.180864919,0,0
Consignees,2,2,2,2,0,0,0,0,2.80E-05,1,1.0166106,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.012582382,1,3.358300329,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.006241358,1,1.304770783,0,0,0,0,0,0
Consignees,2,2,2,2,0,0,0,0,0.015749107,1,2.263383684,0,0,0,0,0,0
Consignees,2,2,2,2,0,0,0,0,0.007321691,1,2.470599126,0,0,0,0,0,0
Consignees,2,2,1,1,0,0,0,0,0.011806142,1,2.739332266,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000182386,1,1.277414255,0,0,0,0,0,0
Consignees,2,2,1,1,0,0,0,0,0.000116575,0,2.685972101,0,0,1,0,0,0
Consignees,2,1,1,1,2,2,1,1,1.24E-06,1,1.300109157,0,0,1,0,1,0
Consignees,2,2,1,1,0,0,0,0,2.63E-06,1,0,0,0,1,0,0,0
Consignees,2,1,2,2,2,0,1,0,0.089727247,1,2.8979533,0,0,0,0,1,0
Consignees,2,1,1,1,2,2,1,1,0.008169554,1,1.177949067,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.000201674,1,1.434451869,0,0,1,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.006322029,1,1.174215354,0,0,0,0,0,0
Consignees,2,1,1,1,0,0,0,0,0.044714905,1,3.361369004,0,0,0,0,0,0
Consignees,2,1,1,1,2,0,1,0,0.005377938,0,1.281676621,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001673658,0,1.320268686,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.005153433,1,2.473401627,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.000227838,1,2.497703754,0,0,1,0,0,0
Consignees,1,1,1,1,1,0,1,0,0.072486256,0,0.900186152,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001578315,0,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001073868,1,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.06853246,1,0,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001673645,0,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.000664762,1,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,7.53E-06,1,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.002209641,1,0,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,NaN,NaN,0,0,0,NaN,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001469637,1,2.744905694,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.015524844,0,2.744905694,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,NaN,NaN,1.539416218,0,0,NaN,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.003219997,1,1.078483858,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,1.91E-06,0,3.067676236,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.104383511,1,3.360874295,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.029611418,1,1.998009548,0,0,0,0,0,0
Consignees,1,1,1,1,1,0,1,0,0.017832451,1,3.592697378,0,0,0,0,1,0
Consignees,1,1,1,1,0,0,0,0,0.029272697,1,1.354440572,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.013557292,1,1.242708601,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.104383511,1,3.435519678,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.001339963,1,2.094595403,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.0991074,1,3.429532298,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.100587746,0,0.837413073,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.057989005,1,1.55829606,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.031218897,1,3.462153485,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.000387406,1,3.21228978,0,0,1,0,0,0
Consignees,1,1,1,1,1,1,1,1,0.004183981,1,1.30563202,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,338.8501552,1,3.613207522,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.00168576,0,3.364559322,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.03516356,1,3.594462059,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.079711048,1,2.446137189,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.119320628,1,2.744454107,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.124888574,1,3.371648707,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.002455157,1,1.196746438,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.042573193,1,1.383043555,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.00519036,1,2.111824199,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,1.138729229,1,0.891588859,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.00097923,1,1.158239825,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,1.01E-05,1,3.407896403,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.00116575,1,3.296601982,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.110077156,1,0,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.000629021,0,3.244899685,0,0,1,0,0,0
Consignees,1,1,1,1,1,0,1,0,2339.946217,1,3.243074971,0,0,0,0,1,0
Consignees,1,1,1,1,0,0,0,0,88.22391057,1,3.461480969,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.040895753,0,3.57690117,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,2.80E-05,0,2.485671863,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.041139321,1,4.02008985,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.050636463,0,2.971530976,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.012427518,1,1.457037698,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,NaN,NaN,1.701047268,0,0,NaN,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.034391549,1,2.439042677,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.0018652,0,1.211519307,0,0,1,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.056231764,1,1.173966209,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.013705951,0,1.191345781,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.017475985,1,2.731938502,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.10306832,1,3.244460532,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.025613611,1,2.47198702,0,0,0,0,0,0
Consignees,1,1,1,1,0,0,0,0,0.124888574,1,3.127142226,0,0,0,0,0,0
