"","Consignees","Number.of.shipments","Number.of.US.ports","Number.of.shippers","Number.of.manufacturers","Number.of.sampled","Number.of.refused","Fraction.of.sampled","Fraction.of.refused.out.of.sampled","Normalized.weight","Fraction.of.weight.of.shipment.where.manufacturer.is.also.shipper","log.distance.consignee.US.port","coef.var.number.of.manufacturers.per.year","coef.var.number.of.shipments.per.year","total.weight.below.10.","Product.diversity","Inspected","Inspection.outcome","inspection_score","risk_score"
"145","Consignees",1164,2,69,59,111,0,0.095360825,0,0.030938333,0.922582839,2.103932522,0.269575159,0.47510766,0,0,0,0,3.22713239207618e-10,0.0204946090686695
"146","Consignees",1153,1,62,59,54,2,0.046834345,0.037037037,0.035290672,0.640035783,0.931766925,0.64265986,0.598050643,0,2.738832952,0,0,7.48279292441075e-10,0.572112500337533
"147","Consignees",1126,12,75,72,42,0,0.037300178,0,0.038784266,0.858924389,2.635417037,0.829306575,0.771341698,0,1.996054315,1,1,8.63804405169664e-09,0.825619486626834
"148","Consignees",1114,3,13,17,108,10,0.096947935,0.092592593,0.008903688,0.964646068,1.280651102,0.308299329,0.490075732,0,0,0,0,0.000254794468678814,0.296467576717344
"149","Consignees",1098,4,13,11,8,0,0.007285974,0,0.007606876,0.614848601,1.951064868,0.23570226,0.677703343,0,0,0,0,0.0052513450759956,0.777381464340855
"150","Consignees",1096,8,8,8,560,235,0.510948905,0.419642857,0.027260435,0.566489561,3.292420045,0.5,1.072354756,0,0,1,0,0.203254587929267,0.988423694748885
"151","Consignees",1089,2,15,10,270,38,0.247933884,0.140740741,0.084158024,0.986367204,2.831339486,0.869581991,0.443493849,0,0,0,0,0.00763674296793222,0.567227805631112
"152","Consignees",1072,1,32,29,51,0,0.047574627,0,0.007338847,0.90223681,0.783825222,0.577607651,0.672906622,0,0.839966358,0,0,3.00044880413396e-06,0.250469822192091
"153","Consignees",1064,4,16,14,16,2,0.015037594,0.125,0.028388457,0.985881742,2.743921229,0.744238071,1.234584155,0,0,0,0,0.00263486971780362,0.779073748904624
"154","Consignees",1050,8,25,23,260,17,0.247619048,0.065384615,0.024862846,0.976853342,2.808492689,0.440146343,0.797677224,0,1.197333364,1,0,0.00182054594608151,0.961384900872511
"155","Consignees",1050,10,7,7,95,0,0.09047619,0,0.054180062,0.989280165,3.109367353,0.793725393,1.096523263,0,0,0,0,0.254783997661993,0.97996897572809
"156","Consignees",1040,1,98,93,73,2,0.070192308,0.02739726,0.297109915,0.99121324,0.352560567,0.236389502,0.424834907,0,0.931740351,1,1,1.83078803475813e-14,0.0765139742306742
"157","Consignees",1020,13,32,33,98,0,0.096078431,0,0.555072238,0.999842554,3.26111611,0.531164858,0.779178655,0,2.730374618,1,1,0.00470989162381686,0.972022370287557
"158","Consignees",1019,2,8,8,39,0,0.038272816,0,0.019404104,0.637011827,1.624711938,0.393957894,1.116877491,0,0,0,0,0.00794083563376058,0.697812060445059
"159","Consignees",1016,9,9,7,203,3,0.19980315,0.014778325,0.02011777,0.758738764,3.383868822,0.590788008,0.719669039,0,1.527247099,1,0,0.221159698112803,0.999972926890024
"160","Consignees",1013,6,20,18,42,0,0.041461007,0,0.127686638,0.494437526,2.357929794,0.454218977,0.849772623,0,0.655435329,0,0,0.00360801664058202,0.960339376465964
"161","Consignees",996,1,50,48,71,0,0.071285141,0,0.017060648,0.820273074,0.709968839,1.184149092,1.373540335,0,1.70408291,0,0,4.92451235384153e-08,0.491107319360844
"162","Consignees",959,5,30,32,44,0,0.045881126,0,0.02289152,0.944703342,2.331868122,0.448409178,0.80664736,0,0,0,0,7.82458145777123e-06,0.531400601047964
"163","Consignees",943,10,9,5,180,10,0.19088017,0.055555556,0.061705527,0.972218836,2.758437948,0.54665174,0.723989916,0,0,1,1,0.384043704047518,0.968541963198606
"164","Consignees",937,1,10,10,29,0,0.03094984,0,0.0218644,0.963030437,0.008936119,0.647949476,0.888305312,0,0,0,0,0.00209364587693584,0.0588893266999448
"165","Consignees",934,6,40,37,200,101,0.214132762,0.505,1.040765692,0.999173789,3.103432697,0.381534858,0.833355495,0,0,0,0,6.06226871320635e-05,0.608951015483056
"166","Consignees",915,9,12,10,222,0,0.242622951,0,0.015224286,0.625439338,2.248191603,0.610557995,0.809236853,0,0.154245616,1,1,0.140277975841932,0.986641468670403
"167","Consignees",908,1,10,8,43,0,0.047356828,0,0.037200072,0.945878234,3.45099455,0.233264736,0.322062036,0,1.022748174,0,0,0.0015025173818039,0.914474715173369
"168","Consignees",908,10,26,21,128,9,0.140969163,0.0703125,0.0046803,0.695977771,2.730305976,0.539126552,0.912458725,0,0,0,0,0.0146895583307182,0.944119624956158
"169","Consignees",905,5,9,10,43,0,0.047513812,0,0.06605251,0.239882554,3.29294773,0.504791853,0.523831498,0,0,0,0,0.0354358225328961,0.948975737558102
"170","Consignees",896,15,15,15,38,6,0.042410714,0.157894737,0.052205346,0.988743118,3.186407593,0.644429404,0.836144596,0,1.460616322,1,1,0.131258814328689,0.999989593001554
"171","Consignees",883,4,50,48,95,6,0.107587769,0.063157895,0.064945651,0.951929593,2.103106204,0.544331054,0.858208897,0,0,0,0,5.51909324824532e-08,0.133207078091259
"172","Consignees",882,5,26,25,30,4,0.034013605,0.133333333,1.264047738,0.998248876,3.456001152,0.581081885,0.559909819,0,1.952124202,1,1,0.00173859729808715,0.965544668869334
"173","Consignees",878,2,13,8,30,3,0.034168565,0.1,0.02428383,0.778305874,1.820863065,0.333333333,0.51564825,0,0,0,0,0.0051531608719829,0.550876361749846
"174","Consignees",863,2,5,4,42,0,0.048667439,0,0.004206077,0.917156308,3.229534348,0.353553391,0.696920066,0,0,0,0,0.0345973445375316,0.683165476214101
"175","Consignees",863,3,18,18,134,3,0.155272306,0.02238806,0.025301197,0.975750687,2.220914391,0.668153105,0.876638163,0,0,1,0,0.000405297018576653,0.512579871624897
"176","Consignees",858,5,29,31,235,2,0.273892774,0.008510638,0.03285365,0.983940096,1.735309954,0.446593757,0.780059273,0,0,1,0,2.26486554644047e-05,0.462254124857084
"177","Consignees",857,4,9,7,183,2,0.213535589,0.010928962,0.03342049,0.899318975,3.500947814,0.661437828,0.61765957,0,0,1,1,0.0616369988888589,0.792527483096324
"178","Consignees",853,6,10,11,302,1,0.354044549,0.003311258,0.002284564,0.406646493,3.246973381,0.753782433,0.684283303,0,0,1,1,0.0699303694066506,0.95806800897592
"179","Consignees",843,2,1,1,563,49,0.667852906,0.087033748,0.007976815,1,2.346324554,0,0.78904911,0,0,0,0,0.364249351347724,0.640294254091536
"180","Consignees",829,5,45,38,27,6,0.032569361,0.222222222,0.031624545,0.984078213,2.471128087,0.790822719,1.279248272,0,2.239772218,0,0,2.71863560111106e-06,0.923765154304837
"181","Consignees",822,10,22,18,96,27,0.116788321,0.28125,0.069544576,0.996215351,2.697279768,0.655691083,0.682910624,0,0,0,0,0.0306525743742337,0.923343648154399
"182","Consignees",821,7,3,3,25,0,0.03045067,0,0.058633134,0.963556347,3.161815913,0.282842712,0.249769752,0,2.803397214,0,0,0.291234794763554,0.999999041355006
"183","Consignees",820,8,3,4,14,2,0.017073171,0.142857143,0.004528179,0.93105804,2.952078493,0.216506351,0.322124399,0,1.617813331,1,1,0.249582559438591,0.999903939200855
"184","Consignees",818,1,42,35,70,10,0.085574572,0.142857143,0.016447918,0.814995492,0.81981416,0.410760611,0.701423202,0,0,0,0,4.48341507705311e-07,0.0201778932902312
"185","Consignees",792,3,14,11,126,0,0.159090909,0,0.017229005,0.373100263,3.27779509,0.612372436,1.09258079,0,1.973032095,1,1,0.00966063580645772,0.999970470629187
"186","Consignees",786,4,34,35,149,0,0.18956743,0,0.004027772,0.884456374,2.981118038,0.210032113,0.176090342,0,0,0,0,1.37149699710935e-06,0.305778533731048
"187","Consignees",768,10,17,14,12,3,0.015625,0.25,0.014012998,0.987931064,3.225589234,0.571158456,2.142818907,0,0,0,0,0.0626558677186558,0.99221404815265
"188","Consignees",767,10,34,30,33,0,0.043024772,0,0.038126604,0.965569131,3.155703328,0.342559395,0.497582928,0,0,0,0,0.000278994170021347,0.875963745022543
"189","Consignees",754,10,11,9,16,0,0.021220159,0,0.027278114,0.95253484,3.280214802,0.36078427,1.048527392,0,0,0,0,0.134813685069279,0.978141974677891
"190","Consignees",753,8,4,2,27,0,0.035856574,0,0.075458727,0.98274358,3.320839016,0.379516695,1.258885926,0,0.399897573,0,0,0.456040195815449,0.993009780473117
"191","Consignees",730,7,36,33,12,0,0.016438356,0,132.3826757,0.999999964,2.271616154,0.614759862,0.777236722,0,0,1,1,1,0.417735238290178
"192","Consignees",725,6,2,2,152,1,0.209655172,0.006578947,0.013960838,0.022289974,2.372032094,0.346410162,0.514741545,0,0,0,0,0.573052054080017,0.982498243347079
"193","Consignees",720,12,34,26,249,27,0.345833333,0.108433735,0.014416217,0.54164969,2.651821208,0.348099798,0.368415704,0,1.309963054,0,0,0.0134640761820419,0.965176063161335
"194","Consignees",718,5,12,8,41,1,0.057103064,0.024390244,0.027060344,0.782005363,1.912577417,0.498887652,1.199624735,0,0.212976429,0,0,0.0509323241871481,0.939510400249699
"195","Consignees",714,1,26,23,32,9,0.044817927,0.28125,0.01601105,0.71336835,0.0197613,0.485714674,1.069676286,0,2.025632359,0,0,3.58489116298155e-05,0.817446548547807
"196","Consignees",713,1,11,13,534,7,0.748948107,0.013108614,0.007580971,0.396380879,1.307899858,0.4,0.50924969,0,2.799287898,1,0,0.00636504760315252,0.994795201935188
"197","Consignees",712,1,19,21,155,6,0.217696629,0.038709677,0.001969901,0.109972968,1.421316811,0.177322194,0.449778225,0,1.620007202,1,1,8.53700823478722e-05,0.900637537506311
"198","Consignees",703,11,7,7,67,4,0.095305832,0.059701493,0.065446743,0.893677247,3.395016881,1.060660172,1.390073359,0,0.245607692,1,1,0.345560264141336,0.998178317329729
"199","Consignees",687,17,42,40,98,16,0.142649199,0.163265306,1.409627342,0.998458156,3.206581774,1.279845307,1.11473093,0,0,0,0,0.0368183973483414,0.953649878028525
"200","Consignees",683,3,38,38,41,2,0.060029283,0.048780488,0.031038391,0.288422079,1.381260103,0.514513601,0.461360915,0,0,0,0,1.14728721051054e-06,0.206937618372657
"201","Consignees",680,7,31,27,183,20,0.269117647,0.109289617,0.017736603,0.713879333,3.12593733,0.685337508,0.967809357,0,0.842263848,0,0,0.000578375561951878,0.956188902597215
"202","Consignees",672,3,6,5,0,0,0,0,0.027094978,0.990856709,2.386484861,0.841319755,1.115951052,0,1.521417644,0,0,0.0636391204973612,0.999059686246178
"203","Consignees",669,7,25,20,15,1,0.022421525,0.066666667,0.029527671,0.93422938,3.051046187,0.41144155,1.554612222,0,0,0,0,0.00161435034474824,0.909127843211373
"204","Consignees",668,1,62,64,13,0,0.019461078,0,0.019256968,0.757916166,0.0197613,0.66131409,0.824851205,0,1.44844219,1,1,1.560619879838e-10,0.290546434785906
"205","Consignees",667,11,8,7,151,14,0.226386807,0.092715232,0.200220934,1,2.604019977,0.509175077,1.067798563,0,0,0,0,0.318925044241231,0.983789564629439
"206","Consignees",661,3,6,4,23,0,0.034795764,0,0.018482161,0.980245077,2.183175118,0.5,0.457167709,0,1.764543654,0,0,0.0655731299396664,0.999054956394727
"207","Consignees",648,1,39,39,44,4,0.067901235,0.090909091,0.036113563,0.562124429,1.476142783,0.618616143,0.979930576,0,0,1,1,2.7005547859977e-07,0.0605685663238693
"208","Consignees",622,1,18,16,28,0,0.045016077,0,0.007452124,0.959677161,0.783825222,0.395284708,0.537186038,0,1.709625433,0,0,0.000131898923723505,0.861624815820788
"209","Consignees",620,1,2,1,10,0,0.016129032,0,0.028410557,1,2.767794163,0,0.321610436,0,0,0,0,0.0690085390546197,0.569449894643812
"210","Consignees",619,11,2,2,34,0,0.054927302,0,0.055037,0.998397084,3.149441718,0.4,0.446593983,0,0,0,0,0.559510451692298,0.970678445330918
"211","Consignees",609,2,2,2,39,0,0.064039409,0,0.013029972,1,2.495755862,0.433012702,0.219585114,0,1.616571197,1,1,0.105367234930229,0.995249311545794
"212","Consignees",604,4,17,15,19,3,0.031456954,0.157894737,0.043471149,0.996004942,2.521455358,0.763535702,1.237728679,0,0,0,0,0.0020481185992663,0.762973918435824
"213","Consignees",598,6,16,15,149,0,0.24916388,0,0.008700791,0.962916485,3.52411207,0.248451997,0.860789912,0,0,0,0,0.00565503733101772,0.836612573879449
"214","Consignees",597,1,49,48,51,0,0.085427136,0,0.040411567,0.902914684,0.790642435,0.424584631,0.586409809,0,0,0,0,8.39710359994448e-09,0.0124305277277532
"215","Consignees",592,3,19,12,140,4,0.236486486,0.028571429,0.005139663,0.678488011,1.772330657,0.357727201,0.69442319,0,0,1,0,0.00395483224347478,0.64951036857299
"216","Consignees",590,8,22,18,16,0,0.027118644,0,0.031601964,0.907295379,2.617149345,0.427432991,0.653405988,0,0,0,0,0.00584885098588713,0.875176888720639
"217","Consignees",579,1,11,12,140,4,0.2417962,0.028571429,0.001996041,0.38756957,1.754882928,0.455110119,0.54607143,0,0.287101174,0,0,0.00182364408477752,0.632035519078669
"218","Consignees",578,7,17,17,0,0,0,0,0.030387885,0.982566941,2.145406156,0.565685425,0.611684067,0,0,0,0,0.00447941249412701,0.815351423215547
"219","Consignees",573,5,61,55,75,3,0.130890052,0.04,0.781805072,0.971994488,2.827629772,0.42831382,0.369026391,0,0,0,0,5.46977204585203e-08,0.143872700443319
"220","Consignees",571,2,4,5,25,5,0.043782837,0.2,0.006145973,0.935757422,1.435764032,0.379516695,0.973657324,0,1.885949076,0,0,0.0213947931297929,0.999325692288193
"221","Consignees",569,7,9,7,27,0,0.04745167,0,0.023045547,0.890256323,3.006352153,0.652713952,0.859419147,0,0.794446254,0,0,0.133748365789251,0.997184117131379
"222","Consignees",567,6,52,49,72,9,0.126984127,0.125,0.061119856,0.874335344,3.015052912,0,0,0,0,1,1,4.47742359614611e-08,0.324066637653299
"223","Consignees",564,3,14,15,46,3,0.081560284,0.065217391,0.026343192,0.352152061,3.092601983,0.541201818,0.275005659,0,1.788593352,0,0,0.00141088046712237,0.998234075209183
"224","Consignees",564,3,22,19,61,5,0.108156028,0.081967213,0.02818257,1,1.651250551,0.659552063,0.674803804,0,0,0,0,0.000239162039652509,0.360541722155159
"225","Consignees",563,8,14,11,59,0,0.104795737,0,0.042283624,0.994496848,2.913778631,0.869843902,1.239553449,0,1.942750473,0,0,0.0799836006783092,0.999988294219699
"226","Consignees",550,2,2,2,18,0,0.032727273,0,0.001190518,1,1.119658392,0.364878192,0.496700685,0,0.44023027,0,0,0.104574522698435,0.728545947445767
"227","Consignees",548,2,6,5,5,0,0.009124088,0,0.040453075,1,1.941404473,0.666666667,1.053378185,0,0,0,0,0.033181641010585,0.656976660276148
"228","Consignees",547,3,6,6,44,0,0.080438757,0,0.026483006,1,1.501539554,0.5,1.230793441,0,0,0,0,0.0357691273590935,0.710858224695225
"229","Consignees",538,4,28,28,16,0,0.029739777,0,0.03709,0.986230741,1.742280668,0.158745079,0.58811155,0,0,0,0,8.35411819758211e-06,0.312946463175797
"230","Consignees",528,2,6,6,28,0,0.053030303,0,0.012909656,0.40828989,2.003313886,0.345097997,0.376353446,0,0,0,0,0.0210818322593261,0.710159882999617
"231","Consignees",528,5,29,21,16,0,0.03030303,0,0.835064348,0.993085343,2.529874064,0.337567459,0.23829792,0,1.80180561,0,0,0.001433156783982,0.962355430597459
"232","Consignees",527,10,31,31,28,0,0.05313093,0,0.052346396,0.839653297,3.443628012,0.744268675,0.659970669,0,2.329340507,1,1,0.00055751088905829,0.969594931506915
"233","Consignees",525,4,9,9,21,13,0.04,0.619047619,0.068795981,1,2.642573332,0.6,1.035705419,0,0,0,0,0.0183179233291549,0.798980709250724
"234","Consignees",523,8,43,43,72,10,0.137667304,0.138888889,0.037299812,0.497723801,3.181269316,0.392270496,0.652187754,0,0,1,0,3.85139421902302e-06,0.773388291087058
"235","Consignees",523,9,30,24,15,0,0.028680688,0,0.028412521,0.740761271,3.449720087,0.848528137,0.82999783,0,0,0,0,0.00322942010282105,0.931951495636738
"236","Consignees",516,1,3,3,0,0,0,0,0.015863241,1,2.548636661,0,0,0,0,0,0,0.014360506552269,0.487028681533958
"237","Consignees",511,9,2,2,3,0,0.005870841,0,0.54171559,1,3.443050055,0.471404521,1.120854193,0,0.893264101,0,0,0.595515286730796,0.999435232816007
"238","Consignees",509,11,13,13,54,0,0.106090373,0,2.676288729,0.997651042,3.223949035,0.554679584,0.855195929,0,2.562927454,0,0,0.431672087135875,0.999999462707188
"239","Consignees",504,1,1,1,0,0,0,0,0.019691955,1,2.721583977,0,1.364653923,0,0,0,0,0.0696510176887854,0.660543481367958
"240","Consignees",499,14,16,13,120,13,0.240480962,0.108333333,0.054193987,0.304279611,3.412442591,0.592927061,0.676179002,0,0,1,1,0.186006746906133,0.999252478974356
"241","Consignees",498,12,10,9,88,0,0.176706827,0,0.00868582,1,2.814230624,0.677109673,1.045059675,0,0,0,0,0.221014346915767,0.988902046050011
"242","Consignees",494,3,38,32,75,6,0.151821862,0.08,0.111245152,0.956912501,1.36248104,0.73900259,1.027898667,0,0,0,0,7.89801395733726e-06,0.157929820699518
"243","Consignees",492,2,31,31,36,0,0.073170732,0,0.015187038,0.8063106,2.565452862,0.40824829,0.261536483,0,0,0,0,1.62742362362482e-06,0.105908750525067
"244","Consignees",490,2,11,10,61,0,0.124489796,0,0.008768976,1,1.589728817,0.316227766,0.907102109,0,0,0,0,0.00220755846669343,0.440427425689335
"245","Consignees",488,4,8,8,6,1,0.012295082,0.166666667,1.308033261,0.999030704,3.436568319,0.442626668,0.728950791,0,0,0,0,0.156785641111815,0.772074040857524
"246","Consignees",485,5,26,26,2,0,0.004123711,0,0.015499522,0.610019455,2.649883205,0.627686968,0.738715727,0,2.672820366,0,0,0.000105990611891672,0.971825059426239
"247","Consignees",476,7,28,24,20,0,0.042016807,0,0.276857986,0.857438139,3.200774274,0.726343887,1.219653166,0,0,0,0,0.00133319334402816,0.893144685530045
"248","Consignees",467,3,11,12,48,0,0.102783726,0,0.017001935,0.506484257,2.757586174,0.540832691,1.074419537,0,0,1,0,0.00458575174139727,0.834091598171504
"249","Consignees",459,2,26,24,41,0,0.089324619,0,0.832091931,0.013750518,2.697142879,0.811657566,0.478788841,0,0,0,0,0.000822504964292163,0.645777945848799
"250","Consignees",459,1,7,7,6,0,0.013071895,0,0.00816286,0.434908577,0.118262213,0.286279449,0.359371477,0,0.265959689,0,0,0.00671867627346769,0.35450311584633
"251","Consignees",458,5,9,9,69,1,0.150655022,0.014492754,0.132065178,1,2.809271588,0.133234678,1.028975159,0,0,0,0,0.0271562829946446,0.821165184975168
"252","Consignees",456,2,22,19,2,0,0.004385965,0,0.519099923,0.023620658,1.861997548,1.410556423,1.320710371,0,0,0,0,0.00494230287935173,0.842832399213531
"253","Consignees",456,3,1,1,21,0,0.046052632,0,0.005538034,1,2.769135298,0,0.748270368,0,1.777249361,0,0,0.164138650522488,0.999399001272112
"254","Consignees",453,4,1,1,154,42,0.33995585,0.272727273,0.031809155,1,2.861830178,0,0.808568019,0,0,0,0,0.36855226369596,0.78658130330018
"255","Consignees",451,2,8,11,122,4,0.270509978,0.032786885,0.00250203,0.512833345,1.47594421,0.214285714,0.587290225,0,0,1,0,0.00329110430296446,0.517175925503875
"256","Consignees",449,8,32,27,105,9,0.233853007,0.085714286,0.589127959,0.996167912,3.278894311,0.815612926,0.865380373,0,2.150299653,0,0,0.0033192897962509,0.969941732868902
"257","Consignees",448,8,5,3,121,4,0.270089286,0.033057851,0.033024592,1,3.519687587,0.692820323,0.971751542,0,0,0,0,0.478811776263223,0.954730309969878
"258","Consignees",445,12,6,6,41,0,0.092134831,0,0.014971456,1,3.228677267,0.216506351,0.212582369,0,0,0,0,0.299955148873399,0.970905871644866
"259","Consignees",442,12,5,4,25,0,0.056561086,0,13.72568699,1,3.431580359,0,1.023865023,0,1.572521913,0,0,1,0.999989868895737
"260","Consignees",441,4,8,9,40,0,0.090702948,0,0.223093849,0.99844182,3.187258341,0.533291665,0.34783797,0,0,1,0,0.0233716203811446,0.713785204830233
"261","Consignees",437,2,34,34,23,0,0.052631579,0,0.010209602,0.873920532,1.536009388,0.571428571,1.060110894,0,0,0,0,1.14589605657792e-06,0.081028924235597
"262","Consignees",436,3,51,46,55,4,0.126146789,0.072727273,10.15648064,1,1.592864136,0.796079714,0.637666241,0,0,0,0,0.27620329986415,0.0396360924844608
"263","Consignees",430,1,11,8,101,0,0.234883721,0,0.002843796,0.931360488,0.947429078,0.216506351,0.599851253,0,0.576229632,0,0,0.00351411641247217,0.504866823962041
"264","Consignees",420,7,8,8,162,5,0.385714286,0.030864198,0.050978063,1,3.543330534,0.580756495,0.451697479,0,1.484126931,0,0,0.135877729769312,0.999704426066788
"265","Consignees",419,7,3,3,6,0,0.014319809,0,0.079148649,1,3.533488817,0.375,0.813193072,0,0,0,0,0.327195175980534,0.917483950360487
"266","Consignees",414,3,25,22,103,42,0.248792271,0.40776699,0.018869576,0.8900876,2.270946085,0.632455532,1.073403427,0,0.951133354,0,0,0.00016833928902912,0.898165102638379
"267","Consignees",409,3,8,7,10,0,0.024449878,0,0.024111786,0.999974603,1.47280178,0.393957894,0.946842289,0,0,0,0,0.015609129920978,0.648391639492098
"268","Consignees",409,3,8,6,38,0,0.092909535,0,0.630496913,1,2.512263931,0.446051497,0.628925285,0,1.416802584,0,0,0.0934533125002173,0.996171344376924
"269","Consignees",405,3,13,9,117,2,0.288888889,0.017094017,0.025106813,0.792754504,3.283762363,0,0,0,0.404551748,0,0,0.00621323956784638,0.786531003384014
"270","Consignees",399,10,9,7,66,13,0.165413534,0.196969697,0.016931396,0.985697487,3.565909435,0.421637021,0.816348861,0,0,0,0,0.213786879312056,0.975587894255686
"271","Consignees",395,2,9,6,0,0,0,0,0.016739712,0.982917545,1.280959803,0.36078427,0.853856347,0,0,0,0,0.0114594171372703,0.517537814175504
"272","Consignees",395,1,15,15,18,6,0.04556962,0.333333333,0.00506104,0.861979832,0.854344837,0.578101539,0.789339726,0,0,0,0,0.000268127345195423,0.0794636735657456
"273","Consignees",389,2,31,28,98,0,0.251928021,0,0.014603755,0.874391085,1.15951039,0.5,0.422161665,0,0,1,1,9.80513846479928e-06,0.0403842088687713
