FY	Total_Hours	Total_Operations	Work_Accomplishment_ID	Smpl_Tracking_Num	Industry_Code
2007	4.00	1	3164869	409451	26
2007	4.00	1	3315366	346924	26
2007	5.00	1	3334100	388086	26
2008	6.00	1	3537577	446423	26
2008	3.50	1	3743742	455599	26
2008	4.00	1	3837674	477802	26
2009	4.00	1	4043653	518336	26
2009	8.00	1	4094145	474590	26
2009	12.00	1	4395073	531048	26
2010	40.00	1	4411779	530631	26
2010	4.00	1	4563078	574954	26
2011	6.00	1	5199014	653814	26
2011	10.00	1	5211234	654787	26
2011	2.10	1	5252098	609497	26
2011	13.00	1	5459796	672686	26
2011	9.00	1	5487845	642563	26
2011	9.00	1	5488155	642564	26
2011	3.50	1	5494199	627241	26
2011	6.00	1	5638947	692679	26
2012	6.00	1	5852443	698155	26
2012	5.00	1	5913165	670159	26
2012	1.50	1	5921423	729020	26
2012	5.00	1	5979782	739731	26
2012	5.00	1	6163397	747124	26
2012	12.50	1	6179647	757963	26
2013	0.50	1	6607679	669653	26
2014	3.00	1	7224016	831611	26
2016	9.00	1	8229483	905796	26
2016	6.00	1	8275896	928199	26
2016	10.00	1	8819733	972368	26
2016	16.00	1	8842847	961705	26
2006	4.50	1	2571770	353336	27
2006	4.50	1	2571895	311391	27
2006	4.00	1	2581142	365347	27
2006	4.50	1	2581167	353340	27
2006	6.00	1	2581180	342946	27
2006	6.00	1	2612992	353545	27
2006	1.00	1	2990017	392174	27
2007	7.00	1	2996020	381173	27
2007	8.00	1	3002322	355512	27
2007	6.00	1	3002383	415223	27
2007	2.50	1	3034212	394627	27
2007	2.50	1	3034223	394628	27
2007	4.50	1	3065044	370357	27
2007	6.00	1	3250487	415505	27
2007	6.00	1	3258668	415508	27
2007	6.00	1	3258687	415507	27
2007	6.00	1	3290506	381174	27
2007	4.00	1	3401849	318120	27
2007	4.00	1	3425904	419596	27
2007	4.00	1	3430552	419597	27
2008	6.00	1	3434096	373215	27
2008	6.00	1	3437278	398216	27
2008	5.50	1	3437337	451929	27
2008	15.00	1	3460487	437603	27
2008	0.50	1	3474384	314690	27
2008	4.00	1	3483852	451928	27
2008	6.00	1	3520474	228076	27
2008	4.00	1	3590866	355270	27
2008	2.00	1	3628336	196413	27
2008	8.50	1	3643539	415598	27
2008	15.00	1	3727419	449136	27
2008	7.00	1	3755322	465832	27
2008	7.00	1	3757900	301099	27
2008	6.00	1	3758834	362530	27
2008	4.00	1	3842084	465432	27
2008	4.00	1	3850814	393232	27
2009	20.00	1	3856495	489798	27
2009	6.00	1	3929180	453993	27
2009	2.00	1	3995243	457201	27
2009	20.00	1	3999662	475518	27
2009	8.00	1	4017532	478556	27
2009	4.00	1	4054676	522195	27
2009	13.00	1	4107337	513284	27
2009	11.00	1	4115095	499937	27
2009	5.00	1	4116563	500641	27
2009	5.00	1	4130437	535524	27
2009	9.00	1	4158557	519419	27
2009	8.00	1	4176181	534083	27
2009	12.00	1	4184640	536595	27
2009	8.00	1	4199668	527648	27
2009	7.00	1	4284466	482043	27
2009	3.00	1	4295019	511302	27
2009	1.50	1	4296099	511303	27
2009	5.00	1	4316888	491570	27
2009	5.00	1	4316891	538159	27
2009	3.50	1	4327368	553340	27
2009	2.50	1	4327370	553341	27
2009	4.00	1	4329640	553343	27
2009	3.50	1	4329649	553342	27
2009	6.00	1	4382750	557654	27
2009	2.00	1	4398714	532587	27
2010	5.00	1	4372744	579708	27
2010	5.00	1	4430419	527378	27
2010	5.00	1	4430594	527379	27
2010	2.00	1	4567758	566236	27
2010	4.00	1	4582103	590774	27
2010	7.00	1	4606000	586605	27
2010	5.00	1	4631317	580271	27
2010	5.00	1	4715037	579709	27
2010	5.00	1	4715682	579710	27
2010	5.00	1	4715713	579711	27
2010	5.00	1	4715826	579712	27
2010	6.00	1	4715831	617372	27
2010	5.00	1	4715841	579713	27
2010	5.00	1	4715874	579714	27
2010	4.00	1	4723303	579715	27
2010	4.00	1	4755203	572310	27
2010	4.00	1	4777504	574275	27
2010	9.00	1	4850333	604100	27
2010	4.00	1	4854377	605376	27
2010	8.00	1	4856157	604101	27
2010	4.00	1	4860066	605377	27
2010	6.00	1	4863548	605928	27
2010	2.50	1	4872205	604102	27
2010	4.10	1	4948488	562974	27
2010	6.00	1	5003033	605936	27
2011	6.00	1	5044111	580039	27
2011	11.00	1	5096421	527381	27
2011	6.00	1	5160243	662388	27
2011	2.00	1	5206552	647507	27
2011	6.00	1	5216581	607426	27
2011	4.00	1	5261287	670104	27
2011	8.00	1	5271820	649568	27
2011	3.50	1	5283521	649569	27
2011	3.50	1	5283892	649570	27
2011	3.00	1	5353713	662391	27
2011	6.00	1	5379972	681846	27
2011	6.00	1	5379974	684550	27
2011	8.00	1	5386242	641830	27
2011	16.00	1	5387876	567693	27
2011	6.00	1	5404338	627081	27
2011	6.00	1	5404340	627082	27
2011	4.00	1	5404341	627083	27
2011	5.00	1	5444110	633597	27
2011	5.00	1	5444584	684552	27
2011	32.00	1	5535789	605641	27
2011	8.00	1	5535870	605642	27
2011	3.00	1	5540778	605643	27
2011	2.00	1	5588606	388522	27
2011	2.00	1	5597551	388523	27
2011	6.00	1	5605965	694977	27
2011	4.00	1	5627203	576531	27
2011	8.00	1	5640249	489093	27
2011	5.00	1	5641916	653431	27
2011	8.00	1	5645166	665150	27
2011	10.00	1	5673851	479594	27
2011	5.00	1	5676614	432464	27
2011	6.00	1	5677895	637567	27
2011	4.00	1	5762365	687028	27
2012	71.00	1	5827804	718293	27
2012	10.00	1	5827814	718292	27
2012	15.00	1	5890534	648050	27
2012	6.00	1	5950236	685737	27
2012	8.00	1	6058446	691469	27
2012	2.00	1	6079946	713387	27
2012	8.00	1	6081760	749523	27
2012	5.00	1	6121873	748012	27
2012	5.00	1	6124605	748013	27
2012	5.00	1	6125122	748014	27
2012	5.00	1	6125256	748015	27
2012	4.00	1	6127491	703712	27
2012	4.00	1	6149284	752276	27
2012	12.00	1	6155051	737775	27
2012	12.00	1	6155225	737776	27
2012	12.00	1	6155300	737777	27
2012	15.00	1	6155544	737778	27
2012	5.50	1	6195963	738100	27
2012	3.50	1	6199858	748798	27
2012	3.50	1	6199861	748799	27
2012	4.50	1	6199862	748800	27
2012	5.00	1	6294836	752365	27
2012	3.00	1	6318439	708829	27
2012	8.00	1	6361087	760023	27
2013	44.00	1	6416897	792488	27
2013	9.50	1	6416901	642149	27
2013	5.00	1	6417022	818296	27
2013	3.50	1	6439729	761352	27
2013	2.00	1	6456781	761353	27
2013	10.00	1	6660646	748852	27
2013	6.00	1	6712588	744017	27
2013	5.00	1	6720179	795235	27
2013	15.00	1	6736574	748853	27
2013	12.00	1	6759066	760157	27
2013	8.00	1	6786350	809586	27
2013	5.00	1	6786354	831153	27
2013	6.00	1	6786357	757173	27
2013	5.50	1	6786358	792364	27
2013	10.00	1	6786473	825132	27
2013	12.00	1	6826321	798224	27
2013	4.00	1	6833421	753566	27
2013	4.00	1	6833471	753571	27
2013	64.00	1	6833991	795237	27
2013	5.00	1	6859427	827972	27
2013	5.00	1	6859428	762626	27
2013	6.00	1	6865531	755026	27
2013	6.00	1	6865532	755027	27
2013	16.00	1	6874546	584501	27
2013	5.00	1	6892751	818297	27
2013	12.50	1	6975971	469940	27
2013	12.50	1	6975979	469941	27
2013	12.50	1	6975980	469942	27
2013	12.50	1	6975981	469943	27
2014	2.00	1	7057195	789492	27
2014	14.00	1	7063817	828504	27
2014	2.00	1	7137242	795169	27
2014	3.00	1	7193988	831839	27
2014	2.00	1	7386042	840273	27
2014	4.00	1	7387689	829917	27
2014	10.00	1	7411962	863762	27
2014	5.00	1	7413217	863763	27
2014	1.00	1	7427952	784946	27
2014	8.00	1	7573903	857272	27
2014	2.00	1	7574847	573928	27
2015	4.00	1	7637959	880002	27
2015	3.00	1	7735483	840283	27
2015	6.00	1	7736594	867736	27
2015	3.00	1	7747936	875670	27
2015	4.00	1	7759348	875671	27
2015	14.00	1	7838891	815287	27
2015	3.00	1	7909803	903406	27
2015	3.00	1	7909825	903407	27
2015	9.00	1	7921073	894082	27
2015	10.00	1	7963305	907269	27
2015	10.00	1	7963312	907270	27
2015	10.00	1	7963313	907271	27
2015	16.00	1	8140290	887393	27
2015	8.00	1	8146855	922999	27
2015	8.00	1	8146869	923000	27
2015	5.00	1	8162731	902834	27
2015	5.00	1	8163923	902835	27
2016	1.50	1	8276544	918648	27
2016	1.70	1	8276878	932178	27
2016	1.70	1	8277017	932184	27
2016	4.00	1	8277546	918018	27
2016	4.00	1	8277659	918019	27
2016	4.00	1	8277686	918020	27
2016	4.00	1	8277820	918023	27
2016	11.00	1	8287260	920278	27
2016	8.00	1	8460414	938419	27
2016	7.50	1	8478260	900314	27
2016	7.50	1	8478328	900315	27
2016	8.00	1	8533808	923984	27
2016	12.50	1	8548941	920045	27
2016	6.00	1	8551276	732536	27
2016	6.00	1	8624400	959410	27
2016	11.00	1	8639638	880185	27
2016	4.00	1	8643210	892535	27
2016	1.00	1	8708902	964647	27
2016	4.50	1	8763699	934907	27
2016	3.50	1	8763799	934908	27
2016	3.50	1	8763821	934909	27
2016	4.00	1	8780408	971219	27
2016	5.00	1	8780452	971218	27
2016	28.00	1	8820299	969927	27
2006	5.00	1	2613007	334200	28
2006	14.00	1	2888634	382803	28
2006	14.00	1	2888694	382804	28
2007	2.50	1	3034154	394623	28
2007	2.50	1	3034168	394624	28
2007	13.00	1	3044410	378501	28
2007	13.00	1	3044414	378500	28
2007	8.00	1	3064935	343545	28
2007	5.00	1	3165025	409606	28
2007	7.00	1	3331165	386596	28
2007	7.00	1	3331166	390724	28
2007	4.00	1	3362239	405892	28
2007	8.00	1	3370171	417516	28
2007	8.00	1	3379537	417517	28
2007	8.00	1	3428744	407374	28
2008	4.00	1	3443876	422986	28
2008	8.50	1	3503286	437338	28
2008	8.50	1	3506735	437339	28
2008	4.00	1	3620852	435713	28
2008	4.00	1	3620908	435714	28
2008	8.00	1	3723181	473356	28
2009	14.00	1	3973667	456906	28
2009	4.00	1	4014399	514879	28
2009	9.00	1	4055150	489248	28
2009	58.00	1	4078602	508512	28
2009	80.00	1	4079548	526808	28
2009	10.00	1	4084748	528137	28
2009	6.50	1	4101040	487937	28
2009	6.50	1	4101118	501878	28
2009	6.00	1	4103209	487935	28
2009	0.10	1	4106710	513142	28
2009	0.10	1	4106727	513143	28
2009	6.60	1	4108223	453387	28
2009	3.60	1	4110970	453388	28
2009	3.80	1	4111481	453389	28
2009	8.00	1	4114053	485471	28
2009	6.00	1	4114055	485472	28
2009	10.00	1	4124499	432268	28
2009	4.00	1	4131799	496138	28
2009	6.00	1	4131981	534140	28
2009	6.00	1	4132030	534141	28
2009	6.00	1	4132073	534142	28
2009	6.00	1	4132122	534143	28
2009	6.00	1	4132147	534144	28
2009	6.00	1	4136950	532268	28
2009	11.00	1	4209702	437372	28
2009	6.00	1	4217935	513599	28
2009	5.00	1	4238652	532559	28
2009	10.00	1	4238936	532555	28
2009	8.00	1	4339972	530123	28
2009	3.00	1	4361515	526834	28
2010	4.00	1	4421140	510662	28
2010	8.00	1	4422631	578168	28
2010	6.50	1	4449538	490647	28
2010	6.50	1	4459230	575390	28
2010	2.00	1	4542185	516679	28
2010	8.00	1	4568336	588505	28
2010	8.00	1	4593413	572473	28
2010	1.50	1	4597898	515922	28
2010	0.30	1	4607431	532184	28
2010	0.20	1	4609272	580606	28
2010	0.20	1	4612085	580607	28
2010	10.00	1	4614312	488274	28
2010	10.00	1	4614479	488275	28
2010	5.00	1	4620232	554951	28
2010	5.00	1	4620928	532538	28
2010	1.00	1	4623709	515920	28
2010	1.00	1	4630789	495297	28
2010	6.20	1	4634099	592577	28
2010	6.00	1	4635796	606431	28
2010	1.00	1	4637116	574271	28
2010	16.00	1	4646155	530947	28
2010	8.00	1	4655146	572076	28
2010	3.00	1	4661405	605370	28
2010	1.50	1	4663728	468879	28
2010	14.00	1	4664699	609878	28
2010	14.00	1	4664700	609879	28
2010	1.50	1	4673433	423984	28
2010	8.00	1	4682424	607168	28
2010	11.00	1	4707386	580537	28
2010	10.00	1	4709012	532283	28
2010	10.00	1	4709694	532284	28
2010	9.00	1	4717656	575845	28
2010	9.00	1	4724159	575846	28
2010	10.00	1	4726817	612387	28
2010	11.00	1	4730634	580538	28
2010	11.00	1	4732319	580539	28
2010	2.00	1	4734101	502373	28
2010	10.00	1	4755756	604573	28
2010	10.00	1	4756557	604574	28
2010	8.00	1	4881074	575609	28
2010	4.00	1	4901512	581449	28
2010	3.00	1	4953482	561363	28
2010	3.00	1	4966451	573506	28
2010	12.50	1	4966729	643156	28
2010	3.00	1	4973864	640419	28
2010	4.00	1	5044182	626159	28
2011	6.00	1	5046931	580040	28
2011	6.00	1	5046936	584446	28
2011	20.00	1	5065766	620349	28
2011	20.50	1	5066560	632416	28
2011	4.00	1	5068677	584447	28
2011	19.00	1	5111434	632417	28
2011	13.00	1	5111449	632418	28
2011	4.00	1	5133207	583390	28
2011	4.00	1	5133503	583391	28
2011	28.00	1	5157440	657186	28
2011	4.00	1	5180032	650269	28
2011	9.00	1	5180497	624065	28
2011	2.00	1	5188146	624066	28
2011	9.50	1	5193795	599708	28
2011	14.50	1	5194517	628279	28
2011	14.00	1	5207667	642511	28
2011	15.00	1	5207669	642510	28
2011	13.00	1	5211102	642512	28
2011	9.00	1	5217196	599710	28
2011	37.00	1	5221754	599707	28
2011	19.00	1	5228211	561343	28
2011	5.00	1	5238745	637866	28
2011	3.00	1	5257123	649348	28
2011	18.00	1	5323600	674140	28
2011	7.00	1	5323602	674141	28
2011	7.00	1	5326891	674142	28
2011	7.00	1	5326923	674143	28
2011	7.00	1	5326964	674144	28
2011	7.00	1	5331215	674145	28
2011	7.00	1	5331218	674146	28
2011	7.00	1	5331225	674147	28
2011	1.00	1	5335935	679698	28
2011	7.00	1	5339407	680764	28
2011	7.00	1	5339413	680765	28
2011	7.00	1	5339416	680766	28
2011	6.00	1	5340712	677874	28
2011	7.00	1	5342258	680767	28
2011	7.00	1	5342261	680768	28
2011	3.50	1	5345517	680232	28
2011	6.00	1	5364326	677708	28
2011	7.00	1	5370689	680769	28
2011	7.00	1	5370693	680770	28
2011	12.00	1	5377519	677174	28
2011	3.00	1	5465329	638537	28
2011	10.00	1	5513686	671757	28
2011	3.00	1	5526150	627242	28
2011	2.50	1	5566818	676979	28
2011	3.00	1	5575838	669236	28
2011	3.00	1	5577520	669237	28
2011	3.00	1	5577933	669238	28
2011	3.00	1	5578290	669239	28
2011	3.00	1	5578297	669240	28
2011	3.00	1	5578323	669241	28
2011	3.00	1	5578336	669242	28
2011	3.00	1	5578382	669243	28
2011	0.10	1	5582010	700295	28
2011	15.00	1	5584855	702493	28
2011	15.00	1	5584858	702494	28
2011	8.00	1	5585884	682349	28
2011	8.00	1	5585892	702568	28
2011	11.00	1	5587144	702495	28
2011	7.00	1	5590421	650336	28
2011	14.00	1	5606096	672689	28
2011	14.00	1	5606171	667937	28
2011	14.00	1	5606192	667939	28
2011	7.00	1	5611503	666253	28
2011	14.00	1	5617027	667940	28
2011	10.00	1	5618909	694707	28
2011	10.00	1	5618937	705441	28
2011	5.00	1	5620721	702496	28
2011	5.00	1	5620761	702497	28
2011	10.00	1	5625820	705446	28
2011	6.00	1	5629574	663357	28
2011	6.00	1	5629614	663358	28
2011	8.00	1	5718802	661505	28
2011	8.00	1	5761373	661204	28
2012	5.00	1	5870367	596871	28
2012	1.50	1	5892116	681231	28
2012	6.00	1	5995912	729602	28
2012	2.00	1	5998192	742443	28
2012	2.00	1	6006345	742444	28
2012	2.50	1	6024806	686583	28
2012	5.00	1	6031711	737767	28
2012	3.00	1	6039001	735778	28
2012	8.00	1	6042087	722700	28
2012	1.00	1	6087930	686517	28
2012	11.00	1	6140347	689335	28
2012	9.50	1	6142407	689336	28
2012	6.00	1	6156153	689421	28
2012	5.00	1	6190264	679781	28
2012	12.50	1	6231512	736709	28
2012	12.50	1	6231514	736710	28
2012	28.00	1	6231518	737760	28
2012	20.50	1	6258540	709601	28
2012	6.00	1	6280886	710803	28
2012	2.50	1	6281169	691247	28
2012	1.40	1	6286315	768824	28
2012	1.20	1	6288319	768825	28
2012	1.60	1	6288438	768826	28
2012	1.40	1	6288505	768827	28
2012	1.40	1	6288546	768828	28
2012	1.40	1	6288557	768829	28
2012	1.40	1	6288599	768830	28
2012	1.40	1	6288612	768831	28
2012	1.40	1	6288621	768832	28
2012	1.40	1	6288659	768833	28
2012	1.40	1	6288742	768834	28
2012	1.40	1	6288762	768835	28
2012	1.40	1	6288917	768838	28
2012	4.00	1	6313480	762142	28
2012	2.50	1	6318291	769679	28
2012	6.00	1	6350028	732683	28
2012	60.00	1	6350094	566625	28
2012	5.00	1	6368501	698870	28
2013	1.00	1	6403069	698871	28
2013	3.00	1	6453427	691866	28
2013	8.00	1	6581071	792630	28
2013	25.00	1	6582636	787391	28
2013	4.00	1	6743851	782552	28
2013	12.00	1	6747478	757547	28
2013	5.00	1	6760605	812121	28
2013	5.00	1	6760606	812122	28
2013	8.00	1	6797416	726427	28
2013	8.00	1	6797464	726428	28
2013	8.00	1	6823723	726376	28
2013	15.00	1	6823949	766425	28
2014	2.00	1	7068851	599015	28
2014	4.00	1	7108476	826811	28
2014	16.00	1	7135393	832227	28
2014	9.00	1	7218916	839690	28
2014	3.00	1	7239731	562908	28
2014	4.00	1	7332293	856665	28
2014	4.00	1	7332322	856646	28
2014	2.50	1	7333321	828336	28
2014	2.00	1	7333604	828337	28
2014	2.50	1	7333821	828338	28
2014	2.50	1	7333859	856811	28
2014	2.00	1	7334778	828339	28
2014	2.00	1	7334790	828340	28
2014	2.00	1	7334798	856812	28
2014	2.00	1	7334813	856813	28
2014	2.00	1	7334826	856814	28
2014	9.00	1	7356230	843040	28
2014	9.00	1	7372332	843043	28
2014	9.00	1	7372333	843044	28
2014	9.00	1	7372335	843046	28
2014	4.00	1	7472086	849394	28
2014	10.50	1	7574917	874711	28
2015	5.00	1	7680085	861328	28
2015	32.00	1	7707502	889497	28
2015	36.00	1	7798568	896162	28
2015	36.00	1	7798614	896164	28
2015	6.00	1	7827352	892666	28
2015	6.00	1	7838735	870785	28
2015	18.00	1	7850611	839856	28
2015	10.00	1	7856202	839858	28
2015	8.00	1	7882555	892668	28
2015	8.00	1	7882570	892669	28
2015	4.00	1	7949260	896074	28
2015	8.00	1	7958749	891691	28
2015	8.00	1	8029382	851003	28
2015	6.00	1	8029391	851004	28
2015	5.00	1	8029404	913400	28
2015	5.00	1	8029407	913401	28
2015	6.00	1	8029416	913402	28
2015	6.00	1	8029420	913403	28
2015	6.00	1	8029423	913404	28
2015	4.00	1	8032683	913405	28
2015	6.00	1	8032694	915048	28
2016	10.00	1	8267020	930132	28
2016	14.00	1	8267023	926151	28
2016	5.00	1	8267025	921953	28
2016	1.70	1	8277042	932185	28
2016	4.00	1	8281370	932634	28
2016	2.90	1	8282324	932163	28
2016	3.00	1	8291774	901395	28
2016	6.00	1	8313463	934882	28
2016	23.00	1	8381668	940401	28
2016	15.00	1	8408719	900667	28
2016	12.00	1	8424687	930138	28
2016	22.00	1	8499566	923413	28
2016	6.00	1	8809163	935420	28
2016	3.00	1	8836087	977968	28
2006	8.00	1	2615429	314572	29
2006	4.00	1	2618740	344580	29
2006	4.00	1	2656165	352900	29
2006	4.00	1	2656205	352901	29
2006	8.00	1	2873288	356104	29
2006	6.00	1	2873323	356105	29
2006	12.00	1	2881458	354210	29
2006	7.00	1	2892336	356106	29
2006	7.00	1	2892369	356107	29
2006	7.00	1	2892373	356108	29
2006	0.50	1	2986646	335746	29
2007	3.00	1	3043873	356111	29
2007	4.00	1	3043995	356112	29
2007	3.00	1	3044423	356113	29
2007	3.00	1	3044542	356114	29
2007	3.00	1	3044562	356115	29
2007	11.00	1	3088411	401248	29
2007	4.00	1	3092181	365350	29
2007	4.00	1	3092217	365351	29
2007	1.00	1	3105895	318108	29
2007	1.00	1	3106076	318109	29
2007	4.00	1	3246737	410179	29
2008	4.00	1	3544136	417189	29
2008	4.00	1	3544192	417190	29
2008	1.50	1	3608885	459912	29
2008	1.50	1	3610435	459913	29
2008	1.50	1	3610446	459914	29
2008	1.50	1	3610457	459915	29
2008	1.50	1	3610561	459916	29
2008	1.50	1	3610572	459917	29
2008	1.50	1	3610577	459918	29
2008	1.50	1	3610580	459919	29
2008	1.50	1	3610593	459920	29
2008	1.50	1	3610599	459921	29
2008	1.50	1	3610606	459922	29
2008	1.50	1	3610617	459923	29
2008	1.50	1	3610622	459924	29
2008	1.50	1	3610626	459925	29
2008	1.50	1	3610641	459926	29
2008	1.50	1	3610650	459927	29
2008	1.50	1	3610654	459928	29
2008	1.50	1	3610665	459929	29
2008	1.50	1	3610671	459930	29
2008	1.50	1	3610679	459931	29
2008	2.00	1	3610680	459932	29
2008	2.00	1	3610737	459933	29
2008	2.00	1	3610743	459934	29
2008	2.00	1	3651682	459958	29
2008	2.00	1	3651713	459959	29
2008	2.00	1	3651736	459960	29
2008	2.00	1	3651769	459961	29
2008	2.00	1	3651841	459962	29
2008	3.00	1	3693473	301095	29
2008	3.50	1	3694674	301096	29
2008	5.00	1	3748627	437357	29
2008	4.00	1	3756597	476953	29
2008	2.00	1	3765179	463873	29
2008	4.00	1	3843531	482250	29
2009	9.00	1	3897654	484651	29
2009	6.00	1	3981404	490076	29
2009	4.50	1	4047300	482254	29
2009	3.00	1	4047309	479794	29
2009	3.00	1	4048873	479795	29
2009	3.00	1	4048884	479796	29
2009	8.00	1	4110134	519953	29
2009	1.00	1	4112815	507437	29
2009	2.00	1	4128701	488597	29
2009	2.00	1	4129680	488598	29
2009	2.00	1	4129814	488599	29
2009	4.00	1	4155329	485428	29
2009	6.00	1	4189592	511300	29
2009	16.00	1	4244082	488495	29
2009	3.00	1	4246998	517213	29
2009	7.00	1	4296563	519321	29
2009	7.00	1	4296605	519322	29
2009	4.00	1	4311365	468739	29
2009	4.00	1	4311609	522315	29
2009	6.00	1	4313252	526222	29
2009	4.00	1	4318287	519389	29
2009	4.00	1	4318295	519392	29
2009	5.50	1	4321808	550586	29
2009	8.00	1	4361232	507862	29
2009	9.00	1	4362165	560374	29
2009	20.00	1	4367797	440880	29
2009	20.00	1	4367842	440881	29
2009	4.00	1	4382447	550557	29
2009	4.00	1	4382448	550558	29
2009	6.00	1	4390555	569493	29
2010	4.00	1	4417113	577561	29
2010	4.00	1	4417303	577562	29
2010	4.00	1	4425918	540739	29
2010	4.00	1	4426210	540740	29
2010	0.50	1	4444944	565427	29
2010	1.00	1	4468922	526811	29
2010	6.00	1	4575140	595522	29
2010	3.00	1	4575811	576306	29
2010	4.00	1	4576083	576307	29
2010	8.00	1	4589003	561138	29
2010	4.50	1	4599770	599525	29
2010	45.00	1	4625910	565689	29
2010	10.00	1	4650842	576311	29
2010	12.00	1	4667465	607831	29
2010	3.00	1	4679847	596908	29
2010	11.00	1	4701924	613534	29
2010	14.00	1	4707916	528565	29
2010	6.00	1	4751911	620715	29
2010	10.00	1	4776808	609786	29
2010	5.00	1	4780170	544602	29
2010	8.00	1	4836020	608617	29
2010	4.00	1	4879271	619810	29
2010	4.00	1	4884173	608520	29
2010	4.00	1	4884224	608521	29
2010	4.00	1	4884261	608522	29
2010	4.30	1	4897685	579361	29
2010	16.00	1	4934524	622518	29
2010	10.00	1	4958521	611748	29
2010	8.00	1	4966741	644789	29
2010	8.00	1	4968493	644217	29
2010	4.00	1	4969281	635844	29
2010	8.00	1	4970643	644213	29
2010	8.00	1	4970644	644214	29
2010	4.00	1	4972009	635845	29
2010	4.00	1	4972046	635846	29
2010	4.00	1	4972136	635847	29
2010	4.00	1	4983989	559212	29
2010	7.00	1	4999937	642948	29
2010	18.00	1	5002072	627582	29
2010	18.00	1	5002074	627584	29
2010	4.00	1	5005323	512855	29
2010	4.00	1	5005324	512857	29
2010	4.00	1	5005325	512859	29
