PAC,PAF,OPCODE,ACCORG,ACC2011,PLAN2011,ACC2012,PLAN2012,ACC2013,PLAN2013,ACC2014,PLAN2014,ACC2015,PLAN2015
82845C,,12,DET-DO,2071.5,512,1791,512,533.3,460,2222.5,690,1673.6,1013
82845C,,12,FLA-DO,1373.5,1434,1678.5,1638,1619.5,1610,467.5,1725,1281.5,1463
82845C,,12,KAN-DO,323,102,197,205,467,230,168,230,646,225
82845C,,12,LOS-DO,1504,1843,788,2048,1471.5,2070,1927.5,1610,1087,1350
82845C,,12,MIN-DO,1127,307,1883.8,410,608,805,111,920,750,563
82845C,,12,NOL-DO,605.3,819,875.6,717,829.1,805,486,690,350.3,788
82845C,,12,NWE-DO,973,717,1024,614,787,805,409,805,928,788
82845C,,12,NWJ-DO,2833.1,307,1569.5,512,1358.5,805,1800,920,1706,900
82845C,,12,NYK-DO,138,205,192,102,370,230,20,460,235,675
82845C,,12,PHI-DO,241,307,230,307,538,345,100,460,1063,563
82845C,,12,SAN-DO,1811,307,574.5,512,481,805,1154.5,690,483.5,675
82845C,,12,SEA-DO,1581,819,1040.5,512,946.5,460,754,690,984,1013
82845C,,12,SJN-DO,1063,102,150,102,372,230,346,345,382,225
82845C,,31,ATL-DO,,,4,12,21,12,35.5,24,,
82845C,,31,BLT-DO,,,5,6,14,6,,,,
82845C,,31,CHI-DO,111,12,33,12,24,12,3,12,,
82845C,,31,CIN-DO,31,6,30,6,,,,,,
82845C,,31,DAL-DO,38,12,8,12,,,6,6,64,6
82845C,,31,DEN-DO,,,,,,,48,6,,
82845C,,31,DET-DO,177.5,6,128,6,21,6,25.5,12,37,12
82845C,,31,FLA-DO,288,24,147,24,38.5,24,8,24,130,24
82845C,,31,KAN-DO,16,6,16,6,4,6,,,12,6
82845C,,31,LOS-DO,57,42,76,42,227,42,73,42,20,42
82845C,,31,MIN-DO,129,24,149,24,62,24,30,12,,
82845C,,31,NOL-DO,23,6,24.5,6,34.5,6,32.5,6,17,6
82845C,,31,NWE-DO,47,24,234,24,7,24,69,24,20,24
82845C,,31,NWJ-DO,296.5,6,44.5,6,48,6,53,6,96.5,6
82845C,,31,NYK-DO,,,,,,,3,24,,
82845C,,31,PHI-DO,12,6,8.5,6,,,,,,
82845C,,31,SAN-DO,266,24,16,24,46,24,79,24,41.5,24
82845C,,31,SEA-DO,38,6,96,6,,,60,6,16,6
82845G,,12,ATL-DO,39,497,25,355,147,434,178,687,96,86
82845G,,12,BLT-DO,48.5,284,25,213,133,217,134,344,,
82845G,,12,CHI-DO,208,426,60,355,132,434,,,,
82845G,,12,CIN-DO,3478,355,263,284,928,289,1114,344,738,430
82845G,,12,DAL-DO,269,497,115,355,284,434,,,200,172
82845G,,12,DEN-DO,175,426,276,284,218.3,289,44,430,35,430
82845G,,12,DET-DO,681,284,62,213,1125.1,289,175.8,515,232,172
82845G,,12,FLA-DO,485,568,126,426,82,578,161,601,84,172
82845G,,12,KAN-DO,715,355,750,213,145,289,35,344,29,601
82845G,,12,LOS-DO,2277,1349,1739.5,1065,789,1301,1393,1546,1329,1890
82845G,,12,MIN-DO,996,710,742.3,497,1890.5,578,1049,687,725.5,945
82845G,,12,NOL-DO,84,284,20,213,352.7,217,,,388,86
82845G,,12,NWE-DO,1806,781,1387,639,676,651,372,773,247,1632
82845G,,12,NWJ-DO,389,355,151.5,284,184.5,289,1156,344,463.8,258
82845G,,12,NYK-DO,381,568,1375,426,588,506,198,601,875,773
82845G,,12,PHI-DO,894,355,234,284,393,289,464,344,369,430
82845G,,12,SAN-DO,230,710,1124,568,566,651,504,773,1099.5,1117
82845G,,12,SEA-DO,63,355,329.5,284,668,362,146,344,90,258
82845G,,12,SJN-DO,84,71,,,120,72,1157,86,,
82845H,,12,ATL-DO,,,82,202,12,200,180,305,283,291
82845H,,12,BLT-DO,3.5,200,,,,,,,38,194
82845H,,12,CHI-DO,320,300,157,202,,,,,,
82845H,,12,CIN-DO,429,300,120,101,25,200,3,102,205,194
82845H,,12,DAL-DO,236.5,300,,,52,200,137,203,164,194
82845H,,12,DEN-DO,,,8,202,20,200,44,305,34,194
82845H,,12,DET-DO,89,200,76,101,,,137,203,419.5,194
82845H,,12,FLA-DO,11.5,400,156.5,303,9,300,,,56,291
82845H,,12,KAN-DO,100,200,,,,,,,,
82845H,,12,LOS-DO,,,280,606,390,699,711.5,509,133,485
82845H,,12,MIN-DO,,,519,303,665,300,215,509,116,291
82845H,,12,NOL-DO,,,,,142,100,,,276.5,194
82845H,,12,NWE-DO,160,600,221,303,158,300,451,305,542,388
82845H,,12,NWJ-DO,,,180,101,91,200,,,417.1,194
82845H,,12,NYK-DO,,,64,202,,,275,305,,
82845H,,12,PHI-DO,160,300,45,202,40,200,40,203,197,194
82845H,,12,SAN-DO,50,500,90,303,90,300,120,305,102,388
82845H,,12,SEA-DO,,,422,202,68,200,48,102,117,194
82845H,,12,SJN-DO,,,,,,,,,108,97
82845H,,31,ATL-DO,,,,,,,,,6,6
82845H,,31,CHI-DO,10,6,4,6,3,6,,,,
82845H,,31,DAL-DO,13,6,,,,,,,,
82845H,,31,LOS-DO,,,,,,,15,12,,
82845H,,31,MIN-DO,,,29,6,10,6,,,,
82845H,,31,NWE-DO,40,6,40,6,,,7,6,,
82845H,,31,NYK-DO,,,,,,,6,6,,
82845P,,12,LOS-DO,,,,,,,2,106,,
82845S,MDF,41,WEAC,28.5,398,,,32,398,,,,
82845S,MDS,41,WEAC,10,398,,,,,,,,
82845S,MIC,41,WEAC,50,398,,,15,398,,,,
82845S,,31,ATL-DO,72.5,5,,,,,24,8,,
82845S,,31,CHI-DO,,,,,12,5,,,,
82845S,,31,LOS-DO,,,20,9,36,9,12,12,5,16
82845S,,31,MIN-DO,,,,,16,9,,,,
82845S,,31,NWE-DO,2,9,8,9,10,9,8,4,,
82845S,,31,SAN-DO,12,9,,,,,,,,
82R320,,92,WEAC,,,,,,,566.5,1180,299.8,1180
82R816,,1,WEAC,2125,2410,862.1,2410,1724,2410,1132,2410,616,2410
82Z002,MDF,43,PRL-SW,812.5,690,499,660,518,656,349.1,648,,
82Z002,MDF,43,WEAC,1619.8,2430,798.7,2420,668.2,2423,495.6,1004,,
82Z002,,12,NWE-DO,,,24,24,,,,,,
82Z002,,33,ATL-DO,503,515,174,493,140.5,450,132.3,232,,
82Z002,,33,BLT-DO,43,25,11.5,46,19,70,17.5,22,,
82Z002,,33,CHI-DO,10.3,3,,,,,4.6,27,,
82Z002,,33,CIN-DO,2.5,3,,,,,,,,
82Z002,,33,FLA-DO,,,1.5,6,2.5,6,,,,
82Z002,,33,LOS-DO,94,101,112.5,93,69.1,113,94.4,92,,
82Z002,,33,NOL-DO,,,5.4,12,,,2.5,5,,
82Z002,,33,NWE-DO,87.5,70,26.5,46,12.5,61,12,43,,
82Z002,,33,NYK-DO,46.9,39,67.1,99,36.6,136,18,86,,
82Z002,,33,SAN-DO,5,36,11,44,6,38,6,14,,
82Z002,,33,SEA-DO,,,6,17,,,,,,
82Z002,,33,SWI-DO,20,45,20,38,15.5,35,,,,
82Z003,MDF,43,PRL-SW,2502.4,2768,2233.5,2094,2817.7,1872,1917,1325,,
82Z003,MDF,43,WEAC,2378,3304,3068.5,2478,2180.5,1576,2175.1,1007,,
82Z003,,33,ATL-DO,135.5,95,187.1,144,164.5,81,100.8,59,,
82Z003,,33,BLT-DO,19.4,17,30,40,36.5,30,26.5,18,,
82Z003,,33,CHI-DO,88.1,187,86.1,100,70.8,104,74.4,75,,
82Z003,,33,CIN-DO,5,11,16.2,4,24.5,2,,,,
82Z003,,33,DET-DO,,,19,10,13,9,,,,
82Z003,,33,FLA-DO,27.5,23,74.5,60,47,39,25.5,22,,
82Z003,,33,LOS-DO,621.4,454,574,462,689.2,552,506,394,,
82Z003,,33,MIN-DO,65,17,42.3,30,46.6,25,58.7,22,,
82Z003,,33,NOL-DO,46.5,21,104.1,46,55.4,32,52.3,24,,
82Z003,,33,NWE-DO,107,90,44,38,28.5,46,23,31,,
82Z003,,33,NYK-DO,213.4,380,162.8,300,142.5,290,138.4,147,,
82Z003,,33,PHI-DO,42,27,45.5,54,23,37,25,20,,
82Z003,,33,SAN-DO,88,109,57.5,92,19,90,33.5,55,,
82Z003,,33,SEA-DO,32,44,16,32,29.8,37,27.5,15,,
82Z003,,33,SJN-DO,,,,,3.5,2,,,,
82Z003,,33,SWI-DO,99.5,120,85.8,110,88.1,150,68.7,86,,
82Z003,,92,WEAC,483.3,2360,408,2360,654.8,1180,,,,
82Z800,,12,ATL-DO,,,,,,,80,54,,
82Z800,,12,BLT-DO,,,,,,,40,54,,
82Z800,,12,CIN-DO,,,177,43,,,,,,
82Z800,,12,DET-DO,,,10,43,,,,,,
82Z800,,12,FLA-DO,5,45,,,,,,,,
82Z800,,12,MIN-DO,56,45,,,80,86,,,,
82Z800,,12,NYK-DO,,,110,86,,,,,,
83001,,11,DAL-DO,,,15,147,,,,,,
83001,,12,ATL-DO,492,140,170,140,79,142,,,125,130
83001,,12,BLT-DO,124,140,,,151,142,28,142,111,130
83001,,12,CHI-DO,190,140,112,140,,,297,142,5,130
83001,,12,CIN-DO,46,210,,,10,142,70,142,,
83001,,12,DAL-DO,60,210,92,210,333,213,40,213,118,195
83001,,12,DEN-DO,81,140,141,210,67,213,198,213,96,195
83001,,12,DET-DO,135,70,180,70,,,72,142,40,65
83001,,12,FLA-DO,,,292,280,88,284,,,,
83001,,12,KAN-DO,20.3,70,,,,,,,33,65
83001,,12,LOS-DO,585,980,394,980,419,993,295,993,229,975
83001,,12,MIN-DO,663,560,515,420,371,425,788,425,771,455
83001,,12,NOL-DO,,,58.1,140,,,304.5,142,117,130
83001,,12,NWE-DO,427,350,112,560,167,496,403,496,173,455
83001,,12,NWJ-DO,181,210,202,210,,,10,213,22,195
83001,,12,NYK-DO,50,280,30,210,80,213,241,213,120,195
83001,,12,PHI-DO,255,210,225,210,20,213,30,213,189,195
83001,,12,SAN-DO,411,420,324,420,250,425,175.5,425,421.5,390
83001,,12,SJN-DO,,,127,70,230,71,205,71,112,65
83001A,,11,NYK-DO,,,292,45,,,,,,
83001A,,12,ATL-DO,378,82,130,87,,,20,34,268,31
83001A,,12,BLT-DO,,,20,43,43,34,20,34,30,31
83001A,,12,CHI-DO,48,41,298,43,22,34,177,34,36,31
83001A,,12,CIN-DO,5,82,68.5,87,95,34,80,34,,
83001A,,12,DAL-DO,48,82,110,87,136,68,143,34,98,62
83001A,,12,DEN-DO,,,,,132,34,210,34,10,62
83001A,,12,DET-DO,66,41,205,43,138,34,161,34,140.3,31
83001A,,12,FLA-DO,,,,,113,68,94,68,,
83001A,,12,KAN-DO,,,,,60,34,,,,
83001A,,12,LOS-DO,188,410,170,433,713,237,289,237,798,248
83001A,,12,MIN-DO,449,205,204,173,272,101,217,101,109,93
83001A,,12,NOL-DO,35,41,,,44.5,34,,,67,31
83001A,,12,NWE-DO,359,164,173,217,533,101,199,135,80,124
83001A,,12,NWJ-DO,,,32,87,152.3,34,10,34,45,31
83001A,,12,NYK-DO,40,123,70,87,184,68,16,68,,
83001A,,12,PHI-DO,21.5,82,519,87,30,34,115,34,30,31
83001A,,12,SAN-DO,259,164,220,173,395,101,241,101,100,93
83001A,,12,SEA-DO,5,41,58,43,,,,,,
83001A,,12,SJN-DO,,,88,43,86,34,235,34,175,31
83808,,12,CIN-DO,80,75,,,,,,,,
83808,,12,DAL-DO,,,20,76,,,,,,
83808,,12,DET-DO,,,152,76,,,,,,
83808,,12,LOS-DO,,,,,87,74,,,,
83808,,12,MIN-DO,340,225,168,76,133,74,128.5,74,72,147
83808,,12,NWE-DO,,,,,144,74,,,,
83808,,12,SAN-DO,,,,,101,74,,,,
83809,,12,ATL-DO,152,300,137,378,253.5,294,25,221,50,221
83809,,12,BLT-DO,671.5,376,206,378,364,368,300,368,116,441
83809,,12,CHI-DO,196,300,226,378,340.5,294,274,294,292,294
83809,,12,CIN-DO,133.5,225,291,302,277,294,309,294,87,221
83809,,12,DAL-DO,217,300,137,302,363.5,294,214,221,198,294
83809,,12,DEN-DO,280,75,65,76,230,147,258,147,170,147
83809,,12,DET-DO,621,225,769.5,302,414,294,367,368,197,368
83809,,12,FLA-DO,188,225,163,227,458,221,394,221,146.5,221
83809,,12,KAN-DO,301,150,110,227,,,178,294,,
83809,,12,LOS-DO,260,376,196,453,222,368,191.5,294,281,294
83809,,12,MIN-DO,462,150,195,302,409,294,131,294,145,294
83809,,12,NOL-DO,564.8,225,352,227,106.5,221,219,515,207,221
83809,,12,NWE-DO,327,376,620,378,199,294,215,441,162.3,441
83809,,12,NWJ-DO,390,75,48,151,166,147,59,147,118,221
83809,,12,NYK-DO,367,451,109,302,208,294,286,221,50,221
83809,,12,PHI-DO,176,300,133,302,193,294,314,147,167,221
83809,,12,SAN-DO,617,225,346,227,365,294,241,294,30,294
83809,,12,SEA-DO,64,300,387.5,151,312,147,95,147,231,221
83810,,12,ATL-DO,444,75,450,227,138,221,142,221,186.5,221
83810,,12,BLT-DO,120,150,,,38,147,,,36,74
83810,,12,CHI-DO,116,225,,,,,,,,
83810,,12,CIN-DO,247.5,75,93,76,298,147,88,74,80,74
83810,,12,DAL-DO,192.5,75,557.5,151,272,221,88,221,92,221
83810,,12,DEN-DO,,,90,76,65,74,,,50,74
83810,,12,DET-DO,222.5,150,62,151,212.5,221,72.5,147,111,147
83810,,12,FLA-DO,30,150,130,76,,,180,74,,
83810,,12,KAN-DO,,,,,,,50,74,,
83810,,12,LOS-DO,1585,826,832,604,573,588,569,882,1078.5,956
83810,,12,MIN-DO,654,526,481,453,620,368,1176,441,286,441
83810,,12,NOL-DO,,,136,76,173,74,,,,
83810,,12,NWE-DO,902.5,526,110,529,138,662,256,515,543,515
83810,,12,NWJ-DO,457.5,150,,,189,221,88,74,432,74
83810,,12,NYK-DO,246,225,276,227,120,221,34,147,80,147
83810,,12,PHI-DO,167,75,,,200,147,260,74,219,74
83810,,12,SAN-DO,622,451,1027,378,782,368,486,515,890,515
83810,,12,SEA-DO,,,235,76,,,192,74,603,74
83811,,12,ATL-DO,1262.5,901,909,831,888.5,1029,1049,1250,932.5,956
83811,,12,BLT-DO,610,676,651,755,559.8,809,604.3,662,333,662
83811,,12,CHI-DO,176,601,997,604,593,368,329,368,1315,515
83811,,12,CIN-DO,1339.5,601,640,604,865,882,439,735,556,735
83811,,12,DAL-DO,1075,1352,1414.5,1284,1447.5,1103,1510.5,1323,1737,1470
83811,,12,DEN-DO,328,526,638,604,785,441,370.5,368,325,515
83811,,12,DET-DO,1219,751,1074,906,789,1029,699.5,809,1282.5,882
83811,,12,FLA-DO,1330.5,901,1473.5,1133,1422.5,1176,1288.5,1250,948,1176
83811,,12,KAN-DO,312,676,457,604,566,441,1069,515,707,441
83811,,12,LOS-DO,781,1277,1999.5,1510,1617,1397,1439,1250,2394.5,1544
83811,,12,MIN-DO,444,601,248,529,170,441,448,368,843,221
83811,,12,NOL-DO,540,751,802,755,759.3,588,810,588,363,588
83811,,12,NWE-DO,989,676,632,529,917,515,2188,735,1025,735
83811,,12,NWJ-DO,670,225,650,76,387,147,388,221,313,294
83811,,12,NYK-DO,703,901,665,831,863,882,911,662,1010,662
83811,,12,PHI-DO,1197.2,751,1221.5,529,813,809,1010.5,1029,746,809
83811,,12,SAN-DO,221,526,1049,680,459,441,746,441,497,441
83811,,12,SEA-DO,664.1,526,1186.5,529,546,515,673,588,838.9,441
84R816,,1,WEAC,767,2360,12,2360,1209,2360,1502,2360,2798.7,2360
85014,,11,CE-FO,,,,,,,62,32,75,32
85014,,11,NYK-DO,41,40,,,,,,,,
85014,,11,SW-FO,40,40,,,,,,,40,40
85014,,12,ATL-DO,156,112,144,112,137,112,147.5,112,156,104
85014,,12,BLT-DO,260.7,264,228.9,272,,,,,,
85014,,12,CE-FO,,,,,1510,2584,2187.5,2656,2296.5,2720
85014,,12,CHI-DO,4,16,11.5,16,,,,,,
85014,,12,CIN-DO,72.5,24,74.9,32,,,,,,
85014,,12,DET-DO,543.5,504,374.1,584,,,,,,
85014,,12,FLA-DO,129,104,83,104,157,104,125.5,104,129,112
85014,,12,LOS-DO,133.5,160,142,168,157,168,118.5,160,,
85014,,12,MIN-DO,158,72,1668.7,1616,,,,,,
85014,,12,NOL-DO,56,56,111,56,69,56,43,40,95.5,40
85014,,12,NWE-DO,359,368,373,352,338,344,32,32,32,32
85014,,12,NWJ-DO,7,16,6,16,,,,,,
85014,,12,NYK-DO,27.7,32,27,32,22,32,24.5,32,25.5,32
85014,,12,PA-FO,,,,,,,,,70,416
85014,,12,PHI-DO,22,16,17,24,,,,,,
85014,,12,SAN-DO,169.5,160,185.5,168,138,160,153,168,,
85014,,12,SEA-DO,40,56,23.5,56,40,56,50.5,56,,
85014,,12,SJN-DO,,,17.5,24,16,32,8,40,8,40
85014,,12,SW-FO,770.5,960,831.5,960,1342.5,1992,1666.7,2120,1944,2104
85014A,,13,ATL-DO,113.5,143,67.5,154,104.5,154,134.5,132,112,121
85014A,,13,BLT-DO,107.5,121,80,121,,,,,,
85014A,,13,CE-FO,,,,,70,748,240.6,792,579,715
85014A,,13,CHI-DO,53.5,110,43.5,110,,,,,,
85014A,,13,CIN-DO,105.4,121,105.5,132,,,,,,
85014A,,13,DET-DO,101.1,121,108.5,132,,,,,,
85014A,,13,FLA-DO,76.7,132,65,132,120,143,131.7,154,83.5,121
85014A,,13,LOS-DO,135.5,110,121.5,99,191,154,147.7,165,,
85014A,,13,MIN-DO,134.5,165,72.5,176,,,,,,
85014A,,13,NOL-DO,95.5,121,71.5,132,58,143,106,143,88.5,143
85014A,,13,NWE-DO,72,165,107,176,100.2,154,117.1,143,102.9,132
85014A,,13,NWJ-DO,35.5,55,41.5,66,,,,,,
85014A,,13,NYK-DO,164.5,165,107.5,165,185.5,154,68,154,95.5,154
85014A,,13,PHI-DO,91.2,110,59,110,,,,,,
85014A,,13,SAN-DO,31,154,65.5,165,77,77,64,99,,
85014A,,13,SEA-DO,52,110,85.5,121,57,110,45,121,,
85014A,,13,SJN-DO,39,44,34,44,44,44,20,33,29,44
85014A,,13,SW-FO,218.5,352,101.8,363,116,330,69,286,110,352
85014C,,13,ATL-DO,1,385,138,252,103,231,152,168,,
85014C,,13,FLA-DO,25,371,249.5,308,77.5,266,,,24,217
85014C,,13,NOL-DO,,,,,,,,,38,133
85014C,,13,SW-FO,,,,,40,336,,,,
85014C,,92,ATL-DO,201,486,93.5,397,86.5,333,80,390,150,368
85014C,,92,BLT-DO,381.5,344,92,285,,,,,,
85014C,,92,CE-FO,1143,400,2738,400,2529,1849,1935,1960,2470,1926
85014C,,92,CIN-DO,800,457,,,,,,,,
85014C,,92,FLA-DO,492,422,311,352,483,295,521,340,519,325
85014C,,92,LOS-DO,1258.5,480,888.5,407,1017,343,864,383,,
85014C,,92,MIN-DO,82,443,2.5,364,,,,,,
85014C,,92,NE-FO,195,200,124,200,120,200,128,200,50.2,200
85014C,,92,NOL-DO,255,468,15,383,39.8,320,68,282,160.3,258
85014C,,92,NWE-DO,136,385,,,,,,,,
85014C,,92,NWJ-DO,63,189,13,152,,,,,,
85014C,,92,NYK-DO,757.5,466,882.5,383,814,320,707.1,357,611.5,330
85014C,,92,PA-FO,16.5,200,404,200,636,200,676.5,200,1640,1013
85014C,,92,SAN-DO,456.5,339,349,271,202.5,224,12.5,252,,
85014C,,92,SE-FO,72,200,5.5,200,,,2.5,200,,
85014C,,92,SJN-DO,67,131,38,108,,,,,,
85014C,,92,SW-FO,2098,822,1749,655,1651,583,1862,723,2168,685
85014F,,12,ATL-DO,,,,,31,22,,,,
85014F,,12,CE-FO,,,,,8,44,,,,
85014F,,12,FLA-DO,20,22,,,,,,,,
85014F,,12,NOL-DO,8,22,,,,,,,,
85014F,,12,NYK-DO,7,22,,,8.5,22,,,,
86001,,11,WEAC,,,,,,,10,1080,,
86001,,12,ATL-DO,,,,,60,87,,,,
86001,,12,CE-FO,528,450,392,450,162,484,,,,
86001,,12,DAL-DO,,,12,87,15,104,17,104,86,104
86001,,12,DEN-DO,30,87,,,30,87,,,,
86001,,12,FLA-DO,187,225,273,225,448.5,121,117,121,95,121
86001,,12,LOS-DO,,,5.5,294,333,225,,,12,225
86001,,12,NOL-DO,241,87,32,87,165,52,103.5,69,,
86001,,12,NWE-DO,116,87,107,87,111,156,88,138,87,138
86001,,12,NYK-DO,64,87,20,87,55,104,128,104,28,104
86001,,12,SAN-DO,53,260,27,260,74,242,,,81,190
86001,,13,CE-FO,137,160,354,160,50,177,,,,
86001,,13,DAL-DO,,,28,30,5,36,1,61,5,21
86001,,13,FLA-DO,27,100,9,100,17,42,4,63,,
86001,,13,KAN-DO,,,4,17,,,,,,
86001,,13,NWE-DO,,,1,30,8,54,2,66,11,26
86001,,31,FLA-DO,,,,,9,3,,,5.5,3
86001,,31,NYK-DO,16,3,,,,,,,,
86001,,31,SE-FO,4,3,,,,,,,,
86001,,53,ATL-DO,,,,,,,,,3,20
86002,,12,FLA-DO,26.5,72,22,72,24,36,,,,
86002,,12,NWE-DO,,,,,8,36,108,36,20,36
86002,,53,MIN-DO,3,4,,,,,,,,
86002,,53,NWJ-DO,,,7,4,,,,,,
86003,,11,NYK-DO,,,,,,,,,210,195
86003,,12,ATL-DO,96,150,175,150,272,116,37,136,53,136
86003,,12,FLA-DO,,,22,166,56,116,100,176,65,176
86003,,12,LOS-DO,,,,,22,416,,,,
86003,,12,NOL-DO,,,,,89,16,24,136,,
86003,,12,NWE-DO,123,316,155,316,88,332,107.2,176,40,176
86003,,12,NYK-DO,,,56,282,75,382,158,256,27,256
86003,,12,SW-FO,62,298,62,298,,,,,,
86003,,13,ATL-DO,,,16,162,99,120,10,177,36,137
86003,,13,FLA-DO,26,119,20,119,48,122,64,194,23,154
86003,,13,NOL-DO,,,8,102,5,112,79,161,,
86003,,13,NWE-DO,,,,,10.5,138,,,,
86003,,13,SW-FO,184,326,228,326,239,331,219,454,250,334
86003,,53,ATL-DO,111.3,89,85.5,89,47.5,40,83,90,121.5,93
86003,,53,BLT-DO,51.5,62,47.5,62,,,,,,
86003,,53,CE-FO,,,,,26.5,337,99.5,316,,
86003,,53,CIN-DO,10.5,62,10,62,,,,,,
86003,,53,DET-DO,106,62,136,62,,,,,,
86003,,53,FLA-DO,96,83,127,83,28,25,90,74,100,74
86003,,53,MIN-DO,96,65,76,65,,,,,,
86003,,53,NOL-DO,110,83,89.1,83,42,27,54,71,72,80
86003,,53,NYK-DO,97,49,96,49,6,62,,,,
86003,,53,SJN-DO,4,6,,,8,6,,,,
86003,,53,SW-FO,10,251,48,251,16,187,8,211,136,214
86003,,92,ATL-DO,93,76,65.1,76,16.7,76,45,76,51,76
86003,,92,CE-FO,,,,,152,301,,,,
86003,,92,CIN-DO,28,50,,,,,,,,
86003,,92,FLA-DO,32,70,90,70,72,70,81,70,132,70
86003,,92,NOL-DO,351,70,134,70,15,70,23,70,30.5,70
86003,,92,NWE-DO,50,42,,,,,,,,
86003,,92,NYK-DO,69,42,28.5,42,55,42,44,42,23,42
86003,,92,SEA-DO,2,42,,,,,,,,
86003,,92,SW-FO,278,215,528,215,803,215,460,215,344,215
86004,,12,FLA-DO,,,,,,,44,20,133,20
86004,,12,NOL-DO,60,20,,,,,,,,
86004,,12,NWE-DO,165,100,199,100,83,60,12.2,20,83,20
86004,,13,FLA-DO,,,,,,,6,2,,
86004,,13,NWE-DO,,,37,8,8,5,,,,
86006A,RHF,41,WEAC,1305.7,1440,933.2,1096,704.7,1098,971.1,1098,759.5,1098
86006D,RHF,41,WEAC,1393,1380,1128,1380,670,1380,880,1380,740,1380
86006E,RHF,41,WEAC,256.2,880,46,880,129,880,105.5,880,470.5,880
86007,RHF,43,WEAC,772,1000,399.2,1000,637.9,850,746.2,850,1111.7,850
86007,,14,ATL-DO,11.2,327,31.2,234,11.8,203,3.5,180,12,157
86007,,14,BLT-DO,,,13.9,73,6.5,91,6,87,10,46
86007,,14,CHI-DO,2.5,806,,,4,665,,,,
86007,,14,DET-DO,,,8.5,695,4,694,70,913,18,735
86007,,14,FLA-DO,16,183,5,192,,,6,167,4.5,148
86007,,14,LOS-DO,297.8,1416,211.1,1092,218,1016,159.5,989,104.2,723
86007,,14,MIN-DO,0.1,52,3.8,41,13.1,37,16.8,86,13.8,114
86007,,14,NOL-DO,179,441,54.5,447,19.5,455,4.6,477,1,377
86007,,14,NWE-DO,1,94,80,106,58.5,100,0.2,122,0.5,112
86007,,14,NYK-DO,155.2,742,208.4,788,220.7,795,78.6,647,90.2,713
86007,,14,PHI-DO,6,87,,,,,,,,
86007,,14,SAN-DO,2,418,1,373,20.8,299,2,285,,
86007,,14,SEA-DO,45.3,520,199,498,52.5,461,104.2,437,58.2,492
86007,,14,SJN-DO,,,,,,,3,15,,
86007,,14,SWI-DO,118.3,2069,38.2,2175,176.7,2112,80.5,2570,30.6,3260
86007,,21,ATL-DO,,,0.5,2,0.5,2,6.7,1,1,1
86007,,21,BLT-DO,,,1.2,1,5,1,1.2,1,2.6,1
86007,,21,CHI-DO,,,,,0.5,6,2.8,4,1,4
86007,,21,CIN-DO,4.5,8,11.6,8,77.3,9,132.9,9,92.1,22
86007,,21,DET-DO,1.6,7,1,9,2.9,11,15.6,12,19.3,8
86007,,21,FLA-DO,3,5,5,4,9.6,4,46,6,6.5,6
86007,,21,LOS-DO,78.1,65,113.4,79,165.5,85,136.8,104,75.9,81
86007,,21,MIN-DO,,,,,5,6,3.4,1,3.6,1
86007,,21,NOL-DO,14.3,15,8.1,12,43,13,35.4,13,35.5,15
86007,,21,NWE-DO,,,,,17,8,4,1,17.6,4
86007,,21,NYK-DO,1.8,12,1.6,13,14.4,14,30.3,11,18.3,15
86007,,21,PHI-DO,32.5,18,26.5,11,20.5,12,5.5,15,19.9,6
86007,,21,SAN-DO,24,7,0.5,13,4.5,15,42,6,2,3
86007,,21,SEA-DO,17.4,22,8.7,20,78,18,161.9,17,81.7,43
86007,,21,SJN-DO,5.7,1,,,2.5,2,3.5,1,,
86007,,21,SWI-DO,40.7,107,44.8,85,70.9,73,65,79,98.1,69
86007,,33,ATL-DO,,,,,7,6,,,,
86007,,33,BLT-DO,,,,,,,,,3.5,6
86007,,33,CHI-DO,,,,,1.5,11,3.1,3,2.3,6
86007,,33,CIN-DO,,,,,2,17,8,3,14,3
86007,,33,DET-DO,3.5,11,11,11,18.5,11,46.1,17,90,11
86007,,33,FLA-DO,,,,,,,,,1,3
86007,,33,LOS-DO,25.5,23,14,23,49,23,9.5,20,48.5,42
86007,,33,NOL-DO,,,2,6,,,3,6,14,3
86007,,33,NWE-DO,,,,,,,5,3,2,8
86007,,33,NYK-DO,16,11,7,11,2.4,11,11.5,14,,
86007,,33,SAN-DO,,,0.5,6,4,6,,,,
86007,,33,SEA-DO,10,11,12.2,11,19.5,6,27,20,20.5,17
86007,,33,SWI-DO,27.8,40,16.5,40,16,40,27,45,25.5,31
86008,,83,CE-FO,,,40,1200,,,,,,
86008,,83,NE-FO,,,24,600,40,600,,,,
86008,,83,SE-FO,53,600,,,,,,,,
86009,,83,SE-FO,,,8,400,,,,,,
86R876,,13,FLA-DO,,,,,,,,,4,80
96R800,NAR,41,SRL,,,11.4,1182,,,,,,
96R800,,12,ORAHQ,,,,,,,,,32,3850
96R800,,13,BLT-DO,,,2,143,,,,,,
96R800,,13,DEN-DO,,,,,25,29,,,,
96R800,,14,ATL-DO,,,,,,,,,1,184
96R800,,14,FLA-DO,,,1,833,1,500,1.5,386,,
96R800,,14,LOS-DO,,,,,,,10.5,436,28.7,486
96R800,,14,MIN-DO,,,,,5.2,150,,,,
96R800,,14,NWE-DO,,,,,,,0.3,104,,
96R800,,31,ATL-DO,,,,,25,216,,,,
