PlanFY,OpDateFY,Plan_PAC,Plan_Hours,Sum_of_Hours,Acc_Org
2012,2012,45811,587.00,143.00,LOS-DO
2012,2012,45811,782.00,113.00,BLT-DO
2012,2012,45811,782.00,103.00,DAL-DO
2012,2012,45848C,2530.00,300.00,ORAHQ
2012,2012,45848C,2685.00,254.00,ORAHQ
2012,2012,45848F,150.00,240.00,ORAHQ
2012,2012,45848F,515.00,47.00,ORAHQ
2012,2012,46832,12.00,16.00,SJN-DO
2012,2012,46832,102.00,171.00,DAL-DO
2012,2012,46832,102.00,87.00,FLA-DO
2012,2012,46832,102.00,303.00,NOL-DO
2012,2012,46832,246.00,409.00,DEN-DO
2012,2012,46832,358.00,90.00,BLT-DO
2012,2012,46832,358.00,573.00,SAN-DO
2012,2012,46832,370.00,696.00,KAN-DO
2012,2012,46832,409.00,132.00,CHI-DO
2012,2012,46832,409.00,53.00,MIN-DO
2012,2012,46832,409.00,141.00,NYK-DO
2012,2012,46832,511.00,237.00,ATL-DO
2012,2012,46832,511.00,444.00,CIN-DO
2012,2012,46832,536.00,518.00,DET-DO
2012,2012,46832,592.00,333.00,SJN-DO
2012,2012,46832,664.00,491.00,LOS-DO
2012,2012,46832,664.00,835.00,NWE-DO
2012,2012,46832,780.00,483.00,PHI-DO
2012,2012,46832,823.00,82.00,NYK-DO
2012,2012,46832,1022.00,336.30,NWJ-DO
2012,2012,46832M,102.00,60.00,SAN-DO
2012,2012,46832M,176.00,40.00,ORAHQ
2012,2012,46832M,204.00,88.00,NWE-DO
2012,2012,46832P,20.00,80.00,ATL-DO
2012,2012,46832P,20.00,32.50,MIN-DO
2012,2012,46832P,20.00,27.00,SAN-DO
2012,2012,48001,213.00,92.00,SAN-DO
2012,2012,48001,280.00,80.00,DET-DO
2012,2012,48001,290.00,140.00,ATL-DO
2012,2012,48001,290.00,32.00,NWJ-DO
2012,2012,48001,290.00,235.00,NYK-DO
2012,2012,48001,357.00,132.00,MIN-DO
2012,2012,48001,394.00,85.00,KAN-DO
2012,2012,48001,425.00,397.00,BLT-DO
2012,2012,48001,425.00,90.00,KAN-DO
2012,2012,48001,435.00,165.00,PHI-DO
2012,2012,48001,502.00,135.00,FLA-DO
2012,2012,48001,1072.00,107.00,DAL-DO
2012,2012,48808,98.00,147.50,ATL-DO
2012,2012,48808,98.00,135.00,DEN-DO
2012,2012,48808,98.00,77.50,KAN-DO
2012,2012,48808,98.00,288.00,SAN-DO
2012,2012,48808,196.00,358.00,BLT-DO
2012,2012,48808,196.00,180.00,CHI-DO
2012,2012,48808,196.00,115.00,DAL-DO
2012,2012,48808,196.00,326.00,DET-DO
2012,2012,48808,196.00,434.00,LOS-DO
2012,2012,48808,196.00,229.00,PHI-DO
2012,2012,48808,294.00,477.00,CIN-DO
2012,2012,48808,294.00,141.00,NWJ-DO
2012,2012,48809,183.00,468.50,NWJ-DO
2012,2012,48809,244.00,365.00,CHI-DO
2012,2012,48809,244.00,264.00,DEN-DO
2012,2012,48809,244.00,190.00,SAN-DO
2012,2012,48809,305.00,288.50,BLT-DO
2012,2012,48809,305.00,176.00,KAN-DO
2012,2012,48809,305.00,140.00,PHI-DO
2012,2012,48809,305.00,1019.00,SEA-DO
2012,2012,48809,366.00,198.00,ATL-DO
2012,2012,48809,366.00,413.00,DET-DO
2012,2012,48809,427.00,391.00,FLA-DO
2012,2012,48809,488.00,650.00,CIN-DO
2012,2012,48809,488.00,330.70,MIN-DO
2012,2012,48809,549.00,548.00,DAL-DO
2012,2012,48809,549.00,291.00,LOS-DO
2012,2012,48809,610.00,906.00,NOL-DO
2012,2012,48809,610.00,908.00,NYK-DO
2012,2012,48809,732.00,825.00,NWE-DO
2012,2012,48810,110.00,767.50,CHI-DO
2012,2012,48810,110.00,164.00,CIN-DO
2012,2012,48810,110.00,75.00,DEN-DO
2012,2012,48810,110.00,115.00,MIN-DO
2012,2012,48810,110.00,320.00,NOL-DO
2012,2012,48810,221.00,48.00,KAN-DO
2012,2012,48810,331.00,553.00,ATL-DO
2012,2012,48810,331.00,290.00,NYK-DO
2012,2012,48810,331.00,622.00,SAN-DO
2012,2012,48810,441.00,27.00,BLT-DO
2012,2012,48810,552.00,529.50,PHI-DO
2012,2012,48810,662.00,1263.00,NWE-DO
2012,2012,48810,882.00,2564.00,NWJ-DO
2012,2012,48811,200.00,441.00,NWJ-DO
2012,2012,48811,270.00,152.00,CHI-DO
2012,2012,48811,300.00,577.50,MIN-DO
2012,2012,48811,400.00,533.00,PHI-DO
2012,2012,48811,450.00,223.00,SAN-DO
2012,2012,48811,500.00,284.00,CHI-DO
2012,2012,48811,500.00,652.00,DET-DO
2012,2012,48811,500.00,757.00,NWE-DO
2012,2012,48811,583.00,40.50,KAN-DO
2012,2012,48811,583.00,55.00,SEA-DO
2012,2012,48811,700.00,1077.00,KAN-DO
2012,2012,48811,700.00,877.00,SEA-DO
2012,2012,48811,800.00,1489.00,SAN-DO
2012,2012,48811,900.00,374.00,DEN-DO
2012,2012,48811,900.00,1266.00,NYK-DO
2012,2012,48811,1000.00,740.00,BLT-DO
2012,2012,48811,1000.00,1003.50,CIN-DO
2012,2012,48811,1082.00,130.00,NOL-DO
2012,2012,48811,1300.00,1472.00,NOL-DO
2012,2012,48811,1499.00,82.00,FLA-DO
2012,2012,48811,1500.00,2464.50,ATL-DO
2012,2012,48811,1800.00,2814.00,DAL-DO
2012,2012,48811,1800.00,4255.50,FLA-DO
2012,2012,48811,2414.00,518.50,LOS-DO
2012,2012,48811,2900.00,2978.50,LOS-DO
2012,2012,52832,54.00,562.00,BLT-DO
2012,2012,52832,54.00,48.00,CHI-DO
2012,2012,52832,54.00,113.00,CIN-DO
2012,2012,52832,54.00,38.00,DAL-DO
2012,2012,52832,54.00,452.30,FLA-DO
2012,2012,52832,54.00,60.00,SJN-DO
2012,2012,52832,161.00,134.00,KAN-DO
2012,2012,52832,161.00,102.00,NWE-DO
2012,2012,52832,192.00,48.00,CHI-DO
2012,2012,52832,192.00,130.00,NOL-DO
2012,2012,52832,215.00,106.00,ATL-DO
2012,2012,52832,215.00,243.00,NYK-DO
2012,2012,52832,215.00,172.00,PHI-DO
2012,2012,52832,430.00,491.00,LOS-DO
2012,2012,52832,591.00,1298.50,NWJ-DO
2012,2012,52832P,65.00,35.00,BLT-DO
2012,2012,52832P,65.00,64.00,CHI-DO
2012,2012,52832P,65.00,20.00,CIN-DO
2012,2012,52832P,129.00,40.00,NWE-DO
2012,2012,52832P,172.00,30.00,ATL-DO
2012,2012,52832P,237.00,230.00,NYK-DO
2012,2012,52832P,430.00,168.00,LOS-DO
2012,2012,52832P,581.00,40.00,NWJ-DO
2012,2012,53001A,129.00,45.00,DET-DO
2012,2012,53001A,129.00,343.00,NOL-DO
2012,2012,53001A,194.00,114.00,DAL-DO
2012,2012,53001A,194.00,104.00,DEN-DO
2012,2012,53001A,258.00,165.00,CIN-DO
2012,2012,53001A,258.00,35.00,MIN-DO
2012,2012,53001A,323.00,180.00,FLA-DO
2012,2012,53001A,323.00,160.00,KAN-DO
2012,2012,53001A,387.00,183.00,ATL-DO
2012,2012,53001A,452.00,613.00,SAN-DO
2012,2012,53001A,516.00,271.00,BLT-DO
2012,2012,53001A,516.00,264.00,CHI-DO
2012,2012,53001A,516.00,475.00,NWE-DO
2012,2012,53001A,516.00,345.00,NYK-DO
2012,2012,53001A,645.00,189.00,LOS-DO
2012,2012,53001A,645.00,306.00,PHI-DO
2012,2012,53001A,839.00,725.00,NWJ-DO
2012,2012,53001C,66.00,60.00,SAN-DO
2012,2012,53001C,132.00,121.00,BLT-DO
2012,2012,53001C,132.00,383.00,PHI-DO
2012,2012,53001C,198.00,120.00,LOS-DO
2012,2012,53001C,198.00,111.00,NWJ-DO
2012,2012,53001C,264.00,40.00,NWE-DO
2012,2012,56002,25.00,183.00,SEA-DO
2012,2012,56002,40.00,60.00,BLT-DO
2012,2012,56002,50.00,61.00,DEN-DO
2012,2012,56002,50.00,650.00,SAN-DO
2012,2012,56002,60.00,219.00,SJN-DO
2012,2012,56002,65.00,147.00,CIN-DO
2012,2012,56002,65.00,83.00,DET-DO
2012,2012,56002,65.00,188.30,MIN-DO
2012,2012,56002,65.00,35.00,PHI-DO
2012,2012,56002,80.00,59.00,DAL-DO
2012,2012,56002,85.00,246.00,KAN-DO
2012,2012,56002,90.00,146.00,CHI-DO
2012,2012,56002,90.00,125.30,NOL-DO
2012,2012,56002,95.00,79.50,DAL-DO
2012,2012,56002,95.00,550.00,MIN-DO
2012,2012,56002,95.00,268.50,NWE-DO
2012,2012,56002,95.00,61.50,NYK-DO
2012,2012,56002,98.00,10.00,PHI-DO
2012,2012,56002,100.00,134.00,NYK-DO
2012,2012,56002,115.00,52.00,ATL-DO
2012,2012,56002,140.00,144.50,NWJ-DO
2012,2012,56002,171.00,32.50,BLT-DO
2012,2012,56002,171.00,24.00,CHI-DO
2012,2012,56002,171.00,101.00,KAN-DO
2012,2012,56002,171.00,96.50,LOS-DO
2012,2012,56002,195.00,177.50,LOS-DO
2012,2012,56002,228.00,326.00,SJN-DO
2012,2012,56002,263.00,134.00,NWJ-DO
2012,2012,56002,306.00,136.50,SRL
2012,2012,56002,616.00,1158.00,SEA-DO
2012,2012,56002,947.00,440.00,PRL-SW
2012,2012,56002,952.00,1902.20,BLT-DO
2012,2012,56002,1089.00,491.70,NRL
2012,2012,56002,1345.00,849.00,DEN-DO
2012,2012,56002,1360.00,239.00,CHI-DO
2012,2012,56002,1476.00,2795.00,SAN-DO
2012,2012,56002,1600.00,20.00,NOL-DO
2012,2012,56002,1624.00,3178.00,CIN-DO
2012,2012,56002,1670.00,2811.50,DET-DO
2012,2012,56002,1680.00,2133.00,MIN-DO
2012,2012,56002,1729.00,1779.00,SJN-DO
2012,2012,56002,1904.00,2428.40,FLA-DO
2012,2012,56002,1916.00,1473.00,PHI-DO
2012,2012,56002,2072.00,2610.20,DAL-DO
2012,2012,56002,2240.00,2148.50,CHI-DO
2012,2012,56002,2240.00,1729.30,NOL-DO
2012,2012,56002,2352.00,2656.00,NWE-DO
2012,2012,56002,2477.00,3154.50,KAN-DO
2012,2012,56002,2576.00,4330.50,NYK-DO
2012,2012,56002,2912.00,2081.00,ATL-DO
2012,2012,56002,3472.00,5469.00,NWJ-DO
2012,2012,56002,4928.00,5069.00,LOS-DO
2012,2012,56002E,30.00,127.00,SJN-DO
2012,2012,56002E,150.00,174.00,NWJ-DO
2012,2012,56002E,270.00,246.00,NYK-DO
2012,2012,56002E,300.00,249.00,CHI-DO
2012,2012,56002E,330.00,181.00,MIN-DO
2012,2012,56002E,420.00,321.50,BLT-DO
2012,2012,56002E,540.00,718.60,CIN-DO
2012,2012,56002E,540.00,193.00,SAN-DO
2012,2012,56002E,540.00,1672.00,SEA-DO
2012,2012,56002E,570.00,564.00,DET-DO
2012,2012,56002E,570.00,777.50,KAN-DO
2012,2012,56002E,600.00,293.50,FLA-DO
2012,2012,56002E,600.00,1147.00,NWE-DO
2012,2012,56002E,600.00,325.50,PHI-DO
2012,2012,56002E,630.00,552.00,NOL-DO
2012,2012,56002E,660.00,168.00,ATL-DO
2012,2012,56002E,720.00,724.00,DEN-DO
2012,2012,56002E,930.00,763.00,DAL-DO
2012,2012,56002F,60.00,55.00,SEA-DO
2012,2012,56002F,90.00,314.00,BLT-DO
2012,2012,56002F,90.00,346.00,DEN-DO
2012,2012,56002F,120.00,894.00,KAN-DO
2012,2012,56002F,120.00,500.00,SAN-DO
2012,2012,56002F,150.00,85.00,MIN-DO
2012,2012,56002F,150.00,720.00,PHI-DO
2012,2012,56002F,160.00,504.00,CHI-DO
2012,2012,56002F,180.00,2.00,FLA-DO
2012,2012,56002F,180.00,487.00,NWE-DO
2012,2012,56002F,210.00,188.00,CHI-DO
2012,2012,56002F,210.00,396.00,CIN-DO
2012,2012,56002F,210.00,490.00,DET-DO
2012,2012,56002F,210.00,204.00,NOL-DO
2012,2012,56002F,240.00,261.00,ATL-DO
2012,2012,56002F,240.00,48.00,DAL-DO
2012,2012,56002F,240.00,80.00,NOL-DO
2012,2012,56002F,240.00,265.00,NYK-DO
2012,2012,56002F,360.00,185.00,NYK-DO
2012,2012,56002F,390.00,466.00,LOS-DO
2012,2012,56002F,540.00,54.00,SJN-DO
2012,2012,56002F,660.00,498.00,NWJ-DO
2012,2012,56002M,146.00,202.00,BLT-DO
2012,2012,56002M,146.00,310.00,DEN-DO
2012,2012,56002M,146.00,120.00,DET-DO
2012,2012,56002M,146.00,47.00,KAN-DO
2012,2012,56002M,219.00,164.00,NWJ-DO
2012,2012,56002M,219.00,120.00,SJN-DO
2012,2012,56002M,292.00,20.00,ATL-DO
2012,2012,56002M,292.00,29.00,LOS-DO
2012,2012,56002M,292.00,229.00,NYK-DO
2012,2012,56002M,365.00,535.00,PHI-DO
2012,2012,56002M,510.00,452.00,SAN-DO
2012,2012,56002M,729.00,911.50,NWE-DO
2012,2012,56002P,72.00,205.00,SEA-DO
2012,2012,56002P,96.00,150.00,BLT-DO
2012,2012,56002P,96.00,40.00,CIN-DO
2012,2012,56002P,96.00,69.00,DAL-DO
2012,2012,56002P,96.00,87.00,SAN-DO
2012,2012,56002P,120.00,15.00,DET-DO
2012,2012,56002P,120.00,86.00,MIN-DO
2012,2012,56002P,120.00,100.00,NWE-DO
2012,2012,56002P,144.00,167.00,NWJ-DO
2012,2012,56002P,144.00,22.00,PHI-DO
2012,2012,56002P,168.00,76.00,CHI-DO
2012,2012,56002P,216.00,389.00,NYK-DO
2012,2012,56002P,240.00,60.00,ATL-DO
2012,2012,56002P,456.00,314.00,LOS-DO
2012,2012,56008A,33.00,54.00,SAN-DO
2012,2012,56008A,40.00,8.00,DAL-DO
2012,2012,56008A,40.00,47.00,NYK-DO
2012,2012,56008A,61.00,5.00,BLT-DO
2012,2012,56008A,61.00,18.00,CHI-DO
2012,2012,56008A,61.00,16.00,DEN-DO
2012,2012,56008A,116.00,47.00,CIN-DO
2012,2012,56008A,116.00,4.00,DAL-DO
2012,2012,56008A,116.00,91.00,LOS-DO
2012,2012,56008A,116.00,7.00,MIN-DO
2012,2012,56008A,116.00,106.50,NYK-DO
2012,2012,56008A,116.00,26.00,SAN-DO
2012,2012,56008A,116.00,301.50,SJN-DO
2012,2012,56008A,171.00,31.50,ATL-DO
2012,2012,56008A,171.00,11.00,KAN-DO
2012,2012,56008A,176.00,73.50,FLA-DO
2012,2012,56008A,176.00,71.50,PHI-DO
2012,2012,56008A,226.00,64.00,DET-DO
2012,2012,56008A,226.00,87.00,NWJ-DO
2012,2012,56008A,272.00,861.00,SRL
2012,2012,56008A,310.00,104.00,PRL-NW
2012,2012,56008A,1687.00,1327.50,PRL-SW
2012,2012,56008A,3796.00,3989.40,NRL
2012,2012,56008H,5.00,98.30,MIN-DO
2012,2012,56008H,5.00,2.00,SJN-DO
2012,2012,56008H,8.00,33.00,FLA-DO
2012,2012,56008H,8.00,7.00,NWE-DO
2012,2012,56008H,8.00,45.50,SAN-DO
2012,2012,56008H,11.00,46.70,SEA-DO
2012,2012,56008H,14.00,8.50,BLT-DO
2012,2012,56008H,24.00,26.50,ATL-DO
2012,2012,56008H,24.00,4.60,CHI-DO
2012,2012,56008H,27.00,97.50,LOS-DO
2012,2012,56008H,32.00,92.90,CIN-DO
2012,2012,56008H,33.00,47.00,MIN-DO
2012,2012,56008H,44.00,842.80,SAN-DO
2012,2012,56008H,51.00,57.90,DET-DO
2012,2012,56008H,62.00,106.00,PHI-DO
2012,2012,56008H,62.00,384.60,SJN-DO
2012,2012,56008H,65.00,70.50,NOL-DO
2012,2012,56008H,70.00,4763.80,FLA-DO
2012,2012,56008H,76.00,113.10,SWI-DO
2012,2012,56008H,78.00,57.90,NWE-DO
2012,2012,56008H,92.00,7.40,MIN-DO
2012,2012,56008H,110.00,140.50,SEA-DO
2012,2012,56008H,117.00,694.50,SRL
2012,2012,56008H,124.00,270.30,NYK-DO
2012,2012,56008H,157.00,4.20,BLT-DO
2012,2012,56008H,195.00,6.40,NWE-DO
2012,2012,56008H,227.00,720.40,LOS-DO
2012,2012,56008H,272.00,898.00,PRL-NW
2012,2012,56008H,282.00,236.40,CHI-DO
2012,2012,56008H,284.00,116.80,ATL-DO
2012,2012,56008H,297.00,19.10,SEA-DO
2012,2012,56008H,375.00,0.10,BLT-DO
2012,2012,56008H,380.00,227.00,PRL-SW
2012,2012,56008H,405.00,261.10,CIN-DO
2012,2012,56008H,438.00,513.10,SAN-DO
2012,2012,56008H,629.00,216.60,DET-DO
2012,2012,56008H,679.00,16.00,ATL-DO
2012,2012,56008H,778.00,1046.40,PHI-DO
2012,2012,56008H,802.00,321.50,NOL-DO
2012,2012,56008H,806.00,373.60,SWI-DO
2012,2012,56008H,1083.00,254.00,LOS-DO
2012,2012,56008H,1433.00,2143.20,NYK-DO
2012,2012,56008H,1602.00,7.50,DET-DO
2012,2012,56008H,1745.00,3904.70,NRL
2012,2012,56008H,1839.00,17.00,SJN-DO
2012,2012,56008H,1925.00,43.10,SWI-DO
2012,2012,56008H,1968.00,251.00,PHI-DO
2012,2012,56008H,2191.00,11.00,NOL-DO
2012,2012,56008H,2527.00,3742.00,FLA-DO
2012,2012,56008H,3307.00,50.40,CHI-DO
2012,2012,56008H,8462.00,211.90,NYK-DO
2012,2012,56021A,5.00,9.00,FLA-DO
2012,2012,56021A,5.00,30.00,KAN-DO
2012,2012,56021A,10.00,20.00,NYK-DO
2012,2012,56021A,31.00,27.50,BLT-DO
2012,2012,56021A,31.00,45.00,SAN-DO
2012,2012,56021A,61.00,15.00,CIN-DO
2012,2012,56021A,61.00,39.00,DET-DO
2012,2012,56021A,61.00,8.00,SJN-DO
2012,2012,56021A,75.00,2.00,FLA-DO
2012,2012,56021A,92.00,133.00,CHI-DO
2012,2012,56021A,92.00,95.00,DAL-DO
2012,2012,56021A,92.00,53.00,FLA-DO
2012,2012,56021A,92.00,80.00,KAN-DO
2012,2012,56021A,92.00,60.00,NWE-DO
2012,2012,56021A,154.00,7.00,ATL-DO
2012,2012,56021A,154.00,49.10,NWJ-DO
2012,2012,56021A,154.00,173.00,NYK-DO
2012,2012,56021A,158.00,10.00,SRL
2012,2012,56021A,276.00,26.00,LOS-DO
2012,2012,56843,40.00,30.00,DAL-DO
2012,2012,56843,80.00,95.00,DET-DO
2012,2012,56843,80.00,183.00,PHI-DO
2012,2012,56843,120.00,15.00,CHI-DO
2012,2012,56843,120.00,80.00,NOL-DO
2012,2012,56843,120.00,158.00,NWE-DO
2012,2012,56843,280.00,42.00,LOS-DO
2012,2012,56D015,170.00,54.00,DAL-DO
2012,2012,56D015,170.00,720.00,FLA-DO
2012,2012,56D015,170.00,40.00,LOS-DO
2012,2012,56R838,12050.00,56.00,FCC
2012,2012,63001A,16.00,185.00,DET-DO
2012,2012,63001A,16.00,45.00,NWE-DO
2012,2012,63001A,33.00,8.00,BLT-DO
2012,2012,63001A,33.00,59.00,DAL-DO
2012,2012,63001A,33.00,3.50,SJN-DO
2012,2012,63001A,38.00,8.00,BLT-DO
2012,2012,63001A,38.00,35.00,DAL-DO
2012,2012,63001A,38.00,59.00,SJN-DO
2012,2012,63001A,49.00,37.00,NOL-DO
2012,2012,63001A,51.00,30.00,CIN-DO
2012,2012,63001A,51.00,184.00,DET-DO
2012,2012,63001A,51.00,161.00,NWE-DO
2012,2012,63001A,54.00,72.00,NOL-DO
2012,2012,63001A,77.00,34.00,BLT-DO
2012,2012,63001A,77.00,38.00,DAL-DO
2012,2012,63001A,77.00,27.00,SJN-DO
2012,2012,63001A,98.00,2.00,SAN-DO
2012,2012,63001A,113.00,28.00,SAN-DO
2012,2012,63001A,146.00,69.50,NYK-DO
2012,2012,63001A,163.00,25.00,SEA-DO
2012,2012,63001A,184.00,309.50,SEA-DO
2012,2012,63001A,257.00,138.00,SAN-DO
2012,2012,63001A,334.00,155.00,NYK-DO
2012,2012,63001A,341.00,300.50,LOS-DO
2012,2012,63001A,357.00,32.00,FLA-DO
2012,2012,63001A,376.00,952.00,PRL-SW
2012,2012,63001A,376.00,156.00,SRL
2012,2012,63001A,389.00,127.00,LOS-DO
2012,2012,63001A,416.00,102.00,FLA-DO
2012,2012,63001A,437.00,584.00,SEA-DO
2012,2012,63001A,874.00,88.00,LOS-DO
2012,2012,63001A,940.00,414.50,NRL
2012,2012,63001A,951.00,426.20,FLA-DO
2012,2012,63002,8.00,2.60,CHI-DO
2012,2012,63002,8.00,63.50,FLA-DO
2012,2012,63002,8.00,48.50,LOS-DO
2012,2012,63002,52.00,35.00,MIN-DO
2012,2012,63002,52.00,98.00,NOL-DO
2012,2012,63002,52.00,20.00,SAN-DO
2012,2012,63002,104.00,20.00,CHI-DO
2012,2012,63002,104.00,220.00,DAL-DO
2012,2012,63002,104.00,105.50,FLA-DO
2012,2012,63002,104.00,523.00,LOS-DO
2012,2012,63002,156.00,15.00,DET-DO
2012,2012,63002,156.00,48.00,NWE-DO
2012,2012,63002,208.00,50.00,ATL-DO
2012,2012,63002,311.00,44.50,NWJ-DO
2012,2012,63002,311.00,142.00,NYK-DO
2012,2012,63002,363.00,7.00,SJN-DO
2012,2012,68808,70.00,45.00,NWE-DO
2012,2012,68808,70.00,334.00,SAN-DO
2012,2012,68808,140.00,39.00,BLT-DO
2012,2012,68808,140.00,101.00,DAL-DO
2012,2012,68808,210.00,250.00,ATL-DO
2012,2012,68808,210.00,208.00,DEN-DO
2012,2012,68808,210.00,89.00,DET-DO
2012,2012,68808,420.00,390.50,KAN-DO
2012,2012,68811,52.00,167.00,DAL-DO
2012,2012,68811,52.00,153.00,LOS-DO
2012,2012,68811,52.00,70.00,NWE-DO
2012,2012,68811,52.00,80.00,PHI-DO
2012,2012,68811,104.00,220.00,MIN-DO
2012,2012,68811,156.00,106.00,ATL-DO
2012,2012,68811,156.00,80.00,DEN-DO
2012,2012,68811,156.00,78.00,NYK-DO
2012,2012,68811,156.00,265.00,SAN-DO
2012,2012,68811,156.00,179.00,SEA-DO
2012,2012,68811,260.00,132.50,DET-DO
2012,2012,68811,260.00,97.00,FLA-DO
2012,2012,68811,260.00,252.00,KAN-DO
2012,2012,68811,260.00,476.80,NOL-DO
2012,2012,71001,1.00,14.20,ATL-DO
2012,2012,71001,1.00,9.00,LOS-DO
2012,2012,71001,1.00,1.00,SAN-DO
2012,2012,71001,3.00,4.60,DET-DO
2012,2012,71001,3.00,11.00,PHI-DO
2012,2012,71001,4.00,5.40,MIN-DO
2012,2012,71001,5.00,2.00,SJN-DO
2012,2012,71001,6.00,0.10,CHI-DO
2012,2012,71001,6.00,5.00,DEN-DO
2012,2012,71001,7.00,4.00,DEN-DO
2012,2012,71001,7.00,32.00,DET-DO
2012,2012,71001,7.00,81.50,NOL-DO
2012,2012,71001,7.00,16.00,SAN-DO
2012,2012,71001,7.00,2.00,SJN-DO
2012,2012,71001,9.00,12.50,BLT-DO
2012,2012,71001,9.00,7.20,CIN-DO
2012,2012,71001,9.00,7.00,FLA-DO
2012,2012,71001,10.00,7.10,CIN-DO
2012,2012,71001,10.00,7.00,SEA-DO
2012,2012,71001,10.00,28.10,SWI-DO
2012,2012,71001,12.00,62.00,NWE-DO
2012,2012,71001,12.00,8.00,NYK-DO
2012,2012,71001,13.00,3.00,PHI-DO
2012,2012,71001,14.00,105.00,CIN-DO
2012,2012,71001,14.00,16.00,FLA-DO
2012,2012,71001,14.00,6.40,NYK-DO
2012,2012,71001,15.00,11.80,NOL-DO
2012,2012,71001,17.00,0.50,LOS-DO
2012,2012,71001,20.00,11.00,CHI-DO
2012,2012,71001,21.00,8.00,DAL-DO
2012,2012,71001,21.00,9.00,LOS-DO
2012,2012,71001,21.00,8.00,NWE-DO
2012,2012,71001,21.00,7.50,PHI-DO
2012,2012,71001,28.00,42.00,CHI-DO
2012,2012,71001,30.00,5.20,MIN-DO
2012,2012,71001,42.00,31.00,MIN-DO
2012,2012,71001,43.00,26.00,KAN-DO
2012,2012,71001,56.00,25.00,KAN-DO
2012,2012,71001,147.00,4.00,CIN-DO
2012,2012,71001,176.00,93.00,ATL-DO
2012,2012,71001,176.00,105.00,SJN-DO
2012,2012,71001,220.00,242.00,DEN-DO
2012,2012,71001,264.00,187.00,DET-DO
2012,2012,71001,264.00,150.00,NOL-DO
2012,2012,71001,264.00,114.00,SAN-DO
2012,2012,71001,308.00,282.50,BLT-DO
2012,2012,71001,308.00,479.50,FLA-DO
2012,2012,71001,352.00,947.50,CIN-DO
2012,2012,71001,352.00,184.00,SEA-DO
2012,2012,71001,440.00,398.00,NWE-DO
2012,2012,71001,440.00,426.00,NYK-DO
2012,2012,71001,484.00,409.80,DAL-DO
2012,2012,71001,484.00,154.00,PHI-DO
2012,2012,71001,528.00,215.00,NWJ-DO
2012,2012,71001,616.00,473.00,LOS-DO
2012,2012,71001,704.00,420.50,CHI-DO
2012,2012,71001,1100.00,632.40,MIN-DO
2012,2012,71001,1757.00,2280.50,KAN-DO
2012,2012,71003A,1.00,12.00,CIN-DO
2012,2012,71003A,1.00,14.40,NOL-DO
2012,2012,71003A,1.00,16.00,PHI-DO
2012,2012,71003A,1.00,7.60,SJN-DO
2012,2012,71003A,2.00,12.90,ATL-DO
2012,2012,71003A,2.00,0.10,CHI-DO
2012,2012,71003A,2.00,25.50,FLA-DO
2012,2012,71003A,4.00,3.10,BLT-DO
2012,2012,71003A,4.00,12.50,SAN-DO
2012,2012,71003A,5.00,11.50,NOL-DO
2012,2012,71003A,9.00,52.70,LOS-DO
2012,2012,71003A,10.00,31.00,SWI-DO
2012,2012,71003A,15.00,3.00,ATL-DO
2012,2012,71003A,17.00,2.00,MIN-DO
2012,2012,71003A,19.00,28.80,DET-DO
2012,2012,71003A,23.00,7.70,NWE-DO
2012,2012,71003A,25.00,24.00,CIN-DO
2012,2012,71003A,25.00,1.00,DEN-DO
2012,2012,71003A,25.00,30.00,PHI-DO
2012,2012,71003A,28.00,2.00,SAN-DO
2012,2012,71003A,33.00,11.30,BLT-DO
2012,2012,71003A,37.00,21.40,SEA-DO
2012,2012,71003A,49.00,12.00,NYK-DO
2012,2012,71003A,68.00,1.00,LOS-DO
2012,2012,71003A,75.00,20.00,MIN-DO
2012,2012,71003A,78.00,17.00,SWI-DO
2012,2012,71003A,81.00,59.50,PRL-NW
2012,2012,71003A,106.00,128.40,PRL-SW
2012,2012,71003A,128.00,44.40,MIN-DO
2012,2012,71003A,143.00,25.10,DET-DO
2012,2012,71003A,150.00,1.00,KAN-DO
2012,2012,71003A,168.00,12.00,NYK-DO
2012,2012,71003A,183.00,86.50,NWE-DO
2012,2012,71003A,193.00,5.00,FLA-DO
2012,2012,71003A,197.00,13.50,LOS-DO
2012,2012,71003A,227.00,30.10,BLT-DO
2012,2012,71003A,256.00,13.00,PHI-DO
2012,2012,71003A,265.00,45.50,CIN-DO
2012,2012,71003A,277.00,31.00,SAN-DO
2012,2012,71003A,285.00,29.00,SEA-DO
2012,2012,71003A,315.00,83.00,SEA-DO
2012,2012,71003A,340.00,71.00,DEN-DO
2012,2012,71003A,370.00,91.50,NOL-DO
2012,2012,71003A,375.00,56.60,NYK-DO
2012,2012,71003A,475.00,103.90,PRL-SW
2012,2012,71003A,487.00,76.50,ATL-DO
2012,2012,71003A,584.00,89.80,PRL-NW
2012,2012,71003A,659.00,175.50,MIN-DO
2012,2012,71003A,689.00,132.00,DAL-DO
2012,2012,71003A,932.00,50.50,NRL
2012,2012,71003A,1003.00,203.00,ARL
2012,2012,71003A,1006.00,101.00,SRL
2012,2012,71003A,1037.00,32.00,KAN-DO
2012,2012,71003A,1794.00,321.70,NRL
2012,2012,71003A,1960.00,521.20,ARL
2012,2012,71003A,3827.00,404.60,SRL
2012,2012,71004,8.00,22.00,BLT-DO
